tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
zeit_128	-	zeit_128	ADJA	FM	yes	-	-	-	-	-
nn_arbeitgeber1046_1877.txt_2.xml	-	nn_arbeitgeber1046_1877.txt_2.xml	NN	FM	no	-	-	-	-	-
1877	-	1877	CARD	CARD	no	-	-	-	-	-
1870	-	1870	CARD	CARD	no	-	-	-	-	-
zeit	-	zeit	APPR	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
Neue	-	neu	ADJA	ADJA.Pos.Nom.Pl.Fem	no	-	-	-	-	-
Erfindungen	-	Erfindung	NN	N.Reg.Nom.Pl.Fem	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Patentliste	-	Patentliste	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Amerika	-	Amerika	NE	N.Name.Nom.Sg.Neut	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
None	-	None	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
no	-	--	VVFIN	FM	no	-	-	-	-	-
516	-	516	CARD	CARD	no	-	-	-	-	-
1	-	1	CARD	CARD	no	-	-	-	-	-
Jn	-	Jn	NE	ADJD.Pos	no	-	-	-	-	-
zwei	-	zwei	CARD	CARD	no	-	-	-	-	-
Zechen	-	Zechen	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
bei	-	bei	APPR	APPR.Dat	no	-	-	-	-	-
Dortmund	-	Dortmund	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
(	-	--	$(	SYM.Paren.Left	no	-	-	-	-	-
s	-	--	NN	SYM.Other.XY	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
u.	-	u.	KON	APPR.Dat	no	-	-	-	-	-
)	-	--	$(	SYM.Paren.Right	no	-	-	-	-	-
