tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Die	-	der	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
Schminke	-	Schminke	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
D	-	D	NN	SYM.Other.XY	yes	-	-	-	-	-
ie	-	ie	ADJA	FM	yes	-	-	-	-	-
Schminke	-	Schminke	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Fem	no	-	-	-	-	-
frühesten	-	frühest	ADJA	ADJA.Sup.Dat.Pl.Fem	no	-	-	-	-	-
Zeiten	-	Zeit	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
erfunden	-	erfinden	VVPP	VPP.Full.Psp	no	-	-	-	-	-
worden	-	werden	VAPP	VPP.Aux.Psp	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	frame.1	-	-	-
wenn	-	wenn	KOUS	CONJ.SubFin.-	no	-	frame.1	-	-	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	-	frame.1	speaker.1	-	-
auch	-	auch	ADV	ADV	no	-	frame.1	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	frame.1	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	frame.1	-	-	-
Gewißheit	-	Gewißheit	NN	N.Reg.Dat.Sg.Fem	no	-	frame.1	-	-	-
angeben	-	angeben	VVINF	VINF.Full.-	no	-	frame.1	-	intexpr.1	-
können	-	können	VMINF	VINF.Mod.-	no	-	frame.1	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.1	-	-	-
ob	-	ob	KOUS	CONJ.SubFin.-	no	indirect.speech.1	-	-	-	-
Eva	-	Eva	NE	N.Name.Nom.Sg.Fem	no	indirect.speech.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.speech.1	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	indirect.speech.1	-	-	-	-
so	-	so	ADV	ADV	no	indirect.speech.1	-	-	-	-
untadelig	-	untadelig	ADJD	ADJD.Pos	no	indirect.speech.1	-	-	-	-
schön	-	schön	ADJD	ADJD.Pos	no	indirect.speech.1	-	-	-	-
aus	-	aus	APPR	APPR.Dat	no	indirect.speech.1	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	indirect.speech.1	-	-	-	-
Hand	-	Hand	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.1	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Masc	no	indirect.speech.1	-	-	-	-
Schöpfers	-	Schöpfer	NN	N.Reg.Gen.Sg.Masc	no	indirect.speech.1	-	-	-	-
hervorging	-	hervorgehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	indirect.speech.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.speech.1	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	indirect.speech.1	-	-	-	-
geschminkt	-	schminken	VVPP	VPP.Full.Psp	no	indirect.speech.1	-	-	-	-
hat	-	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	indirect.speech.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
so	-	so	ADV	ADV	no	-	frame.2	-	-	-
behaupten	-	behaupten	VVFIN	VFIN.Full.1.Pl.Pres.Ind	no	-	frame.2	-	intexpr.2	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	-	frame.2	speaker.2	-	-
doch	-	doch	ADV	ADV	no	-	frame.2	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.2	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.speech.2	-	-	-	-
das	-	der	ART	ART.Def.Nom.Sg.Neut	no	indirect.speech.2	-	-	-	-
erste	-	erster	ADJA	ADJA.Pos.Nom.Sg.Neut	no	indirect.speech.2	-	-	-	-
Weib	-	Weib	NN	N.Reg.Nom.Sg.Neut	no	indirect.speech.2	-	-	-	-
