tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Napoleon	Napoleon	Napoleon	NE	N.Reg.Nom.Sg.Masc	yes	direct.speech.1|reported.thought.2	-	-	-	-
gedachte	gedachte	gedenken	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.speech.1|reported.thought.2	-	-	-	-
den	den	d	ART	ART.Def.Dat.Pl.Masc	no	direct.speech.1|reported.thought.2	-	-	-	-
Mönchen	Mönchen	Mönch	NN	N.Reg.Dat.Pl.Masc	no	direct.speech.1|reported.thought.2	-	-	-	-
Furcht	Furcht	Furcht	NN	N.Reg.Nom.Sg.Fem	no	direct.speech.1|reported.thought.2	-	-	-	-
einzuflößen	einzuflößen	einflößen	VVIZU	VINF.Full.zu	no	direct.speech.1|reported.thought.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.1	-	-	-	-
aber	aber	aber	KON	CONJ.Coord.Aber	no	direct.speech.1	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	direct.speech.1	-	-	-	-
fürchteten	fürchteten	fürchten	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	direct.speech.1	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	direct.speech.1	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	direct.speech.1	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	direct.speech.1	-	-	-	-
wiegelten	wiegelten	wiegeln	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	direct.speech.1|reported.speech.6	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	direct.speech.1|reported.speech.6	-	-	-	-
Nation	Nation	Nation	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.1|reported.speech.6	-	-	-	-
gegen	gegen	gegen	APPR	APPR.Acc	no	direct.speech.1|reported.speech.6	-	-	-	-
ihn	ihn	er	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	direct.speech.1|reported.speech.6	-	-	-	-
auf	auf	auf	PTKVZ	PART.Verb	no	direct.speech.1|reported.speech.6	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	direct.speech.1|reported.speech.6	-	-	-	-
