tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
--	--	--	$(	N.Reg.Nom.Sg.Neut	yes	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
Türken41	Türken41	türken41	FM.xy	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
7	7	7	FM.xy	CARD	no	-	-	-	-	-
/	/	/	$(	SYM.Pun.Slash	no	-	-	-	-	-
8	8	8	FM.xy	CARD	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
Schatzanweisungen100	Schatzanweisungen100	schatzanweisungen100	FM.xy	CARD	no	-	-	-	-	-
1	1	1	FM.xy	CARD	no	-	-	-	-	-
/	/	/	$(	SYM.Pun.Slash	no	-	-	-	-	-
8	8	8	FM.xy	CARD	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
Köln=	Köln	köln	FM.xy	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
Mindener	Mindener	mindener	FM.xy	ADJA.Pos.*.*.*	no	-	-	-	-	-
Loose	Loose	loose	FM.xy	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
96	96	96	FM.xy	CARD	no	-	-	-	-	-
3	3	3	FM.xy	CARD	no	-	-	-	-	-
/	/	/	$(	SYM.Pun.Slash	no	-	-	-	-	-
8	8	8	FM.xy	CARD	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
bayerische	bayerische	bayerische	FM.xy	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Anl.	Anl.	anl.	FM.xy	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
--	--	--	$(	CARD	yes	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Wechsel	Wechsel	Wechsel	NN	N.Reg.Nom.Sg.Masc	yes	-	-	-	-	-
:	:	:	$.	SYM.Pun.Colon	no	-	-	-	-	-
Wien81	Wien81	wien81	XY	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
1	1	1	CARD	CARD	no	-	-	-	-	-
/	/	/	$(	SYM.Pun.Slash	no	-	-	-	-	-
4.	4.	4.	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
Tendenz	Tendenz	Tendenz	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
:	:	:	$.	SYM.Pun.Colon	no	-	-	-	-	-
Schluß	Schluß	Schluß	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
ruhig	ruhig	ruhig	ADJD	ADJD.Pos	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
⁑			$(	N.Reg.Acc.Sg.Neut	yes	-	-	-	-	-
Berlin	Berlin	Berlin	NE	N.Name.Nom.Sg.Neut	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
8	8	8	CARD	CARD	no	-	-	-	-	-
März	März	März	NN	N.Reg.*.*.Masc	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Schlußcurse	Schlußcurse	schlußcurse	FM.xy	N.Reg.Nom.Pl.Masc	yes	-	-	-	-	-
:	:	:	$.	SYM.Pun.Colon	no	-	-	-	-	-
Creditactien139	Creditactien139	creditactien139	FM.xy	N.Reg.Nom.Sg.Neut	yes	-	-	-	-	-
3	3	3	FM.xy	CARD	no	-	-	-	-	-
/	/	/	$(	SYM.Pun.Slash	no	-	-	-	-	-
4	4	4	FM.xy	CARD	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
Staatsbahnactien	Staatsbahnactien	staatsbahnactien	FM.xy	N.Name.Nom.Sg.Neut	no	-	-	-	-	-
211	211	211	FM.xy	CARD	no	-	-	-	-	-
1	1	1	FM.xy	CARD	no	-	-	-	-	-
/	/	/	$(	SYM.Pun.Slash	no	-	-	-	-	-
4	4	4	FM.xy	CARD	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
Lombarden94	Lombarden94	lombarden94	FM.xy	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
3	3	3	FM.xy	CARD	no	-	-	-	-	-
/	/	/	$(	SYM.Pun.Slash	no	-	-	-	-	-
4	4	4	FM.xy	CARD	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
Galizier101	Galizier101	galizier101	FM.xy	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
3	3	3	FM.xy	CARD	no	-	-	-	-	-
/	/	/	$(	SYM.Pun.Slash	no	-	-	-	-	-
4	4	4	FM.xy	CARD	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
1882er	1882er	1882er	FM.xy	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
Amerikaner97	Amerikaner97	amerikaner97	FM.xy	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
7	7	7	FM.xy	CARD	no	-	-	-	-	-
/	/	/	$(	SYM.Pun.Slash	no	-	-	-	-	-
8	8	8	FM.xy	CARD	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
BundesAnleihe	BundesAnleihe	bundesanleihe	FM.xy	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
100	100	100	FM.xy	CARD	no	-	-	-	-	-
1	1	1	FM.xy	CARD	no	-	-	-	-	-
/	/	/	$(	SYM.Pun.Slash	no	-	-	-	-	-
2	2	2	FM.xy	CARD	no	-	-	-	-	-
