tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Graf	Graf	Graf	NE	N.Name.Nom.Sg.Masc	yes	-	-	-	-	-
Bennigsen	Bennigsen	Bennigsen	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
aus	aus	aus	APPR	APPR.Dat	no	-	-	-	-	-
Wien	Wien	Wien	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
zurückgekehrt	zurückgekehrt	zurückkehren	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
nach	nach	nach	APPR	APPR.Dat	no	-	-	-	-	-
allem	allem	alle	PIS	PRO.Indef.Subst.-.Dat.Sg.Neut	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
was	was	was	PRELS	PRO.Rel.Subst.-.Acc.Sg.Neut	no	reported.speech.1	-	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	reported.speech.1	-	speaker.1	-	-
hier	hier	hier	ADV	ADV	no	reported.speech.1	-	-	-	-
über	über	über	APPR	APPR.über	no	reported.speech.1	-	-	-	-
den	den	der	ART	ART.Def.Acc.Sg.Masc	no	reported.speech.1	-	-	-	-
Zweck	Zweck	Zweck	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.1	-	-	-	-
seiner	seiner	sein	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Fem	no	reported.speech.1	-	-	-	-
Sendung	Sendung	Sendung	NN	N.Reg.Gen.Sg.Fem	no	reported.speech.1	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.speech.1	-	-	-	-
über	über	über	APPR	APPR.über	no	reported.speech.1	-	-	-	-
den	den	der	ART	ART.Def.Acc.Sg.Masc	no	reported.speech.1	-	-	-	-
Gegenstand	Gegenstand	Gegenstand	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.1	-	-	-	-
der	der	der	ART	ART.Def.Gen.Pl.Fem	no	reported.speech.1	-	-	-	-
von	von	von	APPR	APPR.Dat	no	reported.speech.1	-	-	-	-
ihm	ihm	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	reported.speech.1	-	-	-	-
in	in	in	APPR	APPR.In	no	reported.speech.1	-	-	-	-
Wien	Wien	Wien	NE	N.Name.Dat.Sg.Neut	no	reported.speech.1	-	-	-	-
gepflogenenen	gepflogenenen	gepflogenen	NE	ADJA.Pos.Gen.Pl.Fem	no	reported.speech.1	-	-	-	-
Verhandlungen	Verhandlungen	Verhandlung	NN	N.Reg.Gen.Pl.Fem	no	reported.speech.1	-	-	-	-
erfährt	erfährt	erfahren	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.speech.1	-	-	intexpr.1	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
kann	kann	können	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	-	-	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
über	über	über	APPR	APPR.über	no	-	-	-	-	-
die	die	der	ART	ART.Def.Acc.Pl.Fem	no	-	-	-	-	-
eigentlichen	eigentlichen	eigentlich	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	-	-	-	-
Jntentionen	Intentionen	Intention	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
sogenannten	sogenannten	sogenannter	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
Bündnisses	Bündnisses	Bündnis	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
vom	vom	von	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
27.	27.	27.	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Febr.	Febr.	Febr.	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
mehr	mehr	mehr	ADV	ADV	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
Zweifel	Zweifel	Zweifel	NN	N.Reg.Acc.*.Masc	no	-	-	-	-	-
sein	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Man	Man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	yes	-	frame.2	speaker.2	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	frame.2	-	-	-
hier	hier	hier	ADV	ADV	no	-	frame.2	-	-	-
jetzt	jetzt	jetzt	ADV	ADV	no	-	frame.2	-	-	-
völlig	völlig	völlig	ADJD	ADJD.Pos	no	-	frame.2	-	-	-
darüber	darüber	darüber	PAV	PROADV.Dem	no	-	frame.2	-	-	-
ins	ins	in	APPRART	APPRART.Acc.Sg.Neut	no	-	frame.2	-	intexpr.2	-
Klare	Klare	Klar	ADJA	N.Reg.Acc.Sg.Neut	no	-	frame.2	-	intexpr.2	-
gesetzt	gesetzt	setzen	VVPP	VPP.Full.Psp	no	-	frame.2	-	intexpr.2	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.2	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.2	-	-	-	-
Hannover	Hannover	Hannover	NE	N.Name.Nom.Sg.Neut	no	indirect.thought.2	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	indirect.thought.2	-	-	-	-
welche	welche	welcher	PWAT	PRO.Inter.Attr.-.Acc.Pl.Neut	no	indirect.thought.2	-	-	-	-
Projecte	Projekte	Projekt	NN	N.Reg.Acc.Pl.Neut	no	indirect.thought.2	-	-	-	-
von	von	von	APPR	APPR.Dat	no	indirect.thought.2	-	-	-	-
ihm	ihm	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	indirect.thought.2	-	-	-	-
