tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Deutschland	Deutschland	Deutschland	NE	-	yes	-	-	-	-	-
.	.	--	$.	-	no	-	-	-	-	-
Berlin	Berlin	Berlin	NE	-	yes	-	-	-	-	-
,	,	--	$,	-	no	-	-	-	-	-
26.	26.	26.	ADJA	-	no	-	-	-	-	-
Juli	Juli	Juli	NN	-	no	-	-	-	-	-
.	.	--	$.	-	no	-	-	-	-	-
Die	Die	der	ART	-	yes	reported.writing.1	-	-	-	-
strengen	strengen	streng	ADJA	-	no	reported.writing.1	-	-	-	-
Vorschriften	Vorschriften	Vorschrift	NN	-	no	reported.writing.1	-	speaker.1	-	-
wegen	wegen	wegen	APPR	-	no	reported.writing.1	-	-	-	-
der	der	der	ART	-	no	reported.writing.1	-	-	-	-
Sonntagsfeier	Sonntagsfeier	Sonntagsfeier	NN	-	no	reported.writing.1	-	-	-	-
,	,	--	$,	-	no	-	-	-	-	-
die	die	der	PRELS	-	no	-	-	-	-	-
unsere	unsere	unser	PPOSAT	-	no	-	-	-	-	-
Gewerbtreibenden	Gewerbtreibenden	Gewerbtreibend	NN	-	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	-	no	-	-	-	-	-
wenig	wenig	wenig	ADV	-	no	-	-	-	-	-
beunruhigten	beunruhigten	beunruhigen	VVFIN	-	no	-	-	-	-	-
,	,	--	$,	-	no	-	-	-	-	-
sind	sind	sein	VAFIN	-	no	-	-	-	-	-
bereits	bereits	bereits	ADV	-	no	-	-	-	-	-
wieder	wieder	wieder	ADV	-	no	-	-	-	-	-
gemildert	gemildert	mildern	VVPP	-	no	-	-	-	-	-
worden	worden	werden	VAPP	-	no	-	-	-	-	-
.	.	--	$.	-	no	-	-	-	-	-
Allen	Allen	Allen	NE	-	yes	-	-	-	-	-
Ladenbesitzern	Ladenbesitzern	Ladenbesitzer	NN	-	no	-	-	-	-	-
,	,	--	$,	-	no	-	-	-	-	-
welche	welche	welcher	PWAT	-	no	-	-	-	-	-
Bedürfnisse	Bedürfnisse	Bedürfnis	NN	-	no	-	-	-	-	-
des	des	der	ART	-	no	-	-	-	-	-
Lebens	Lebens	Leben	NN	-	no	-	-	-	-	-
zum	zum	zu	APPRART	-	no	-	-	-	-	-
Verkauf	Verkaufe	Verkauf	NN	-	no	-	-	-	-	-
führen	führen	führen	VVINF	-	no	-	-	-	-	-
,	,	--	$,	-	no	-	-	-	-	-
ist	ist	sein	VAFIN	-	no	-	frame.2	-	-	-
angezeigt	angezeigt	anzeigen	VVPP	-	no	-	frame.2	-	intexpr.2	-
worden	worden	werden	VAPP	-	no	-	frame.2	-	-	-
,	,	--	$,	-	no	-	frame.2	-	-	-
daß	daß	daß	KOUS	-	no	indirect.writing.2	-	-	-	-
sie	sie	sie	PPER	-	no	indirect.writing.2	-	-	-	-
