tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Louise	Louise	Louise	NE	N.Name.Nom.Sg.Fem	yes	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
François	François	François	NE	N.Name.Nom.Sg.Masc	no	yes	x
Die	Die	d	ART	ART.Def.Acc.Sg.Fem	yes	yes	x
Geschichte	Geschichte	Geschichte	NN	N.Reg.Acc.Sg.Fem	no	yes	x
meines	meines	meine	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	no	yes	x
Urgroßvaters	Urgroßvaters	Urgroßvater	NN	N.Reg.Gen.Sg.Masc	no	yes	x
Einleitung	Einleitung	Einleitung	NN	N.Reg.Nom.Sg.Fem	yes	yes	x
Wenn	Wenn	wenn	KOUS	CONJ.SubFin.-	yes	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
dir	dir	du	PPER	PRO.Pers.Subst.2.Dat.Sg.*	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
lieber	lieber	lieber	ADV	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Leser	Leser	Leser	NN	N.Reg.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
Geschichte	Geschichte	Geschichte	NN	N.Reg.Nom.Sg.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
alten	alten	alt	ADJA	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Bürgers	Bürgers	Bürger	NN	N.Reg.Gen.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
meines	meines	meine	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	no	yes	x
Urgroßvaters	Urgroßvaters	Urgroßvater	NN	N.Reg.Gen.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
erzähle	erzähle	erzählen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
so	so	so	ADV	ADV	no	yes	x
setze	setze	setzen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	yes	x
beileibe	beileibe	beileibe	ADV	ADV	no	yes	x
keine	keine	keine	PIAT	PRO.Indef.Attr.-.Acc.Sg.Fem	no	yes	x
tiefsinnige	tiefsinnige	tiefsinnig	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Absicht	Absicht	Absicht	NN	N.Reg.Acc.Sg.Fem	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
mir	mir	ich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	no	yes	x
voraus	voraus	voraus	PTKVZ	PART.Verb	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
keinen	keinen	keine	PIAT	PRO.Indef.Attr.-.Acc.Sg.Masc	no	yes	x
großartigen	großartigen	großartig	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Standpunkt	Standpunkt	Standpunkt	NN	N.Reg.Acc.Sg.Masc	no	yes	x
oder	oder	oder	KON	CONJ.Coord.-	no	yes	x
kühnen	kühnen	kühn	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Griff	Griff	Griff	NN	N.Reg.Acc.Sg.Masc	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
Region	Region	Region	NN	N.Reg.Acc.Sg.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
Zopftums	Zopftums	Zopftums	NN	N.Reg.Gen.Sg.Neut	no	yes	x
;	;	;	$.	SYM.Pun.Sent	no	yes	x
nicht	nicht	nicht	PTKNEG	PART.Neg	no	yes	x
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	yes	x
spirituelle	spirituelle	spirituell	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
historische	historische	historisch	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Auffassung	Auffassung	Auffaßung	NN	N.Reg.Acc.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	yes	x
vaterländische	vaterländische	vaterländisch	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
moralische	moralische	moralisch	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
wohl	wohl	wohl	ADV	ADV	no	yes	x
gar	gar	gar	ADV	ADV	no	yes	x
ästhetische	ästhetische	ästhetisch	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Tendenz	Tendenz	Tendenz	NN	N.Reg.Acc.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Denke	Denke	denken	VVIMP	VFIN.Full.3.Sg.Pres.Subj	yes	yes	x
ja	ja	ja	ADV	ADV	no	yes	x
nicht	nicht	nicht	PTKNEG	PART.Neg	no	yes	x
etwa	etwa	etwa	ADV	ADV	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
einen	einen	eine	ART	ART.Indef.Dat.Sg.Neut	no	yes	x
Nettelbeck	Nettelbeck	Nettelbeck	NE	N.Reg.Dat.Sg.Neut	no	yes	x
oder	oder	oder	KON	CONJ.Coord.-	no	yes	x
Lorenz	Lorenz	Lorenz	NE	N.Name.Nom.Sg.Masc	no	yes	x
Stark	Stark	Stark	NE	N.Name.Nom.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Wirt	Wirt	Wirt	NN	N.Reg.Nom.Sg.Masc	no	yes	x
zum	zum	zum	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
Goldenen	Goldenen	golden	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Löwen	Löwen	Löwe	NN	N.Reg.Dat.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Tu	Tu	tu	XY	VIMP.Full.2.Sg	yes	yes	x
mir	mir	ich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	no	yes	x
das	das	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	no	yes	x
nicht	nicht	nicht	PTKNEG	PART.Neg	no	yes	x
zuleide	zuleide	zuleide	ADV	ADV	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
guter	guter	gut	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Leser	Leser	Leser	NN	N.Reg.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
verdirb	verdirb	verderben	VVIMP	VFIN.Full.3.Sg.Past.Ind	no	yes	x
mir	mir	ich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	no	yes	x
nicht	nicht	nicht	PTKNEG	PART.Neg	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
Freude	Freude	Freude	NN	N.Reg.Nom.Sg.Fem	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
meinem	meinem	meine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	yes	x
Urgroßvater	Urgroßvater	Urgroßvater	NN	N.Reg.Dat.Sg.Masc	no	yes	x
;	;	;	$.	SYM.Pun.Sent	no	yes	x
lege	lege	legen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
lieber	lieber	lieber	ADV	ADV	no	yes	x
seine	seine	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	yes	x
Geschichte	Geschichte	Geschichte	NN	N.Reg.Acc.Sg.Fem	no	yes	x
aus	aus	aus	APPR	APPR.Dat	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Hand	Hand	Hand	NN	N.Reg.Dat.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
bevor	bevor	bevor	KOUS	CONJ.SubFin.-	no	yes	x
du	du	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Sg.Fem	no	yes	x
angefangen	angefangen	anfangen	VVPP	VPP.Full.Psp	no	yes	x
hast	hast	haben	VAFIN	VFIN.Haben.2.Sg.Pres.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Willst	Willst	wollen	VMFIN	VFIN.Mod.2.Sg.Pres.Ind	yes	yes	x
du	du	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	no	yes	x
mir	mir	mich	PRF	PRO.Pers.Subst.1.Dat.Sg.*	no	yes	x
aber	aber	aber	ADV	ADV	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Gefallen	Gefallen	Gefallen	NN	N.Reg.Acc.Sg.Masc	no	yes	x
erweisen	erweisen	erweisen	VVINF	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	yes	x
anzuhören	anzuhören	anhören	VVIZU	VINF.Full.zu	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
so	so	so	ADV	ADV	no	yes	x
siehe	siehe	sehen	VVIMP	ADV	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
vornherein	vornherein	vornherein	ADV	ADV	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
mir	mir	ich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	no	yes	x
nichts	nichts	nichts	PIS	PRO.Indef.Subst.-.*.*.Neut	no	yes	x
als	als	als	KOKOM	CONJ.Comp.-	no	yes	x
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	yes	x
Enkel	Enkel	Enkel	NN	N.Reg.Acc.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
den	den	die	PRELS	PRO.Rel.Subst.-.Acc.Sg.Masc	no	yes	x
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	yes	x
glücklich	glücklich	glücklich	ADJD	ADJD.Pos	no	yes	x
macht	macht	machen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	yes	x
Werte	Werte	Wert	NN	N.Reg.Dat.Sg.Masc	no	yes	x
seiner	seiner	seine	PPOSAT	PRO.Poss.Attr.-.Gen.Pl.Masc	no	yes	x
Ahnen	Ahnen	Ahne	NN	N.Reg.Gen.Pl.Masc	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
plaudern	plaudern	plaudern	VVINF	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
auch	auch	auch	ADV	ADV	no	yes	x
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	yes	x
diese	diese	diese	PDAT	PRO.Dem.Attr.-.Nom.Pl.Masc	no	yes	x
Ahnen	Ahnen	Ahne	NN	N.Reg.Nom.Pl.Masc	no	yes	x
nur	nur	nur	ADV	ADV	no	yes	x
