tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Marie	Marie	Marie	NE	N.Name.Nom.Sg.Fem	yes	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Ebner-Eschenbach	Ebner-Eschenbach	Ebner-Eschenbach	NE	N.Name.Dat.Sg.Neut	no	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
gute	gute	gut	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Mond	Mond	Mond	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Vor	Vor	vor	APPR	APPR.Vor	yes	yes	x
vierzehn	vierzehn	vierzehn	CARD	CARD	no	yes	x
Tagen	Tagen	Tag	NN	N.Reg.Dat.Pl.Masc	no	yes	x
haben	haben	haben	VAFIN	VFIN.Haben.1.Pl.Pres.Ind	no	yes	x
wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	yes	x
ihn	ihn	er	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	yes	x
zur	zur	zur	APPRART	APPRART.Dat.Sg.Fem	no	yes	x
letzten	letzten	letzte	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Ruhestätte	Ruhestätte	Ruhestätte	NN	N.Reg.Dat.Sg.Fem	no	yes	x
begleitet	begleitet	begleiten	VVPP	VPP.Full.Psp	no	yes	x
:	:	:	$.	SYM.Pun.Colon	no	yes	x
Herr	Herr	Herr	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Franz	Franz	Franz	NE	N.Name.Nom.Sg.Masc	no	yes	x
von	von	von	APPR	N.Name.*.*.*	no	yes	x
Meyer	Meyer	Meyer	NE	N.Name.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Herr	Herr	Herr	NE	N.Reg.Nom.Sg.Masc	no	yes	x
Joseph	Joseph	Joseph	NE	N.Name.Nom.Sg.Masc	no	yes	x
von	von	von	APPR	N.Name.*.*.*	no	yes	x
Müller	Müller	Müller	NE	N.Name.Nom.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Johann	Johann	Johann	NE	N.Name.Nom.Sg.Masc	no	yes	x
Ritter	Ritter	Ritter	NE	N.Name.Dat.*.Masc	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
