tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Mütter	Mütter	Mutter	NN	N.Reg.Nom.Pl.Fem	yes	yes	x
Sonntagmorgen	Sonntagmorgen	Sonntagmorgen	NN	N.Reg.Nom.Pl.Masc	yes	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
In	In	in	APPR	APPR.In	yes	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
kleinen	kleinen	klein	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Häuschen	Häuschen	Hauschen	NN	N.Reg.Dat.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
das	das	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	yes	x
ein	ein	eine	ART	ART.Indef.*.*.*	no	yes	x
wenig	wenig	wenig	PIS	PRO.Indef.Subst.-.Acc.Sg.*	no	yes	x
abseits	abseits	abseits	ADV	ADV	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Neut	no	yes	x
andern	anderen	ander	ADJA	ADJA.Pos.Dat.Pl.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
nahe	nahe	nahe	APPR	APPR.Dat	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
Bollwerk	Bollwerk	Bollwerk	NN	N.Reg.Dat.Sg.Neut	no	yes	x
liegt	liegt	liegen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
herrscht	herrscht	herrschen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
tiefe	tiefe	tief	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Stille	Stille	Stille	NN	N.Reg.Acc.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Pl.Masc	yes	yes	x
Fensterläden	Fensterläden	Fensterladen	NN	N.Reg.Nom.Pl.Masc	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
oberen	oberen	ober	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Stockwerk	Stockwerk	Stockwerk	NN	N.Reg.Dat.Sg.Neut	no	yes	x
sind	sind	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	yes	x
fest	fest	fest	ADJD	ADJD.Pos	no	yes	x
geschlossen	geschlossen	schließen	VVPP	VPP.Full.Psp	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Seine	Seine	seine	PPOSAT	PRO.Poss.Attr.-.Nom.Pl.Masc	yes	yes	x
Bewohner	Bewohner	Bewohner	NN	N.Reg.Nom.Pl.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
pensionierter	pensionierter	pensioniert	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Kanzleirat	Kanzleirat	Kanzleirat	NN	N.Reg.Nom.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
seine	seine	seine	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Fem	no	yes	x
Frau	Frau	Frau	NN	N.Reg.Nom.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
sind	sind	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
Besuch	Besuch	Besuch	NN	N.Reg.Acc.Sg.Masc	no	yes	x
bei	bei	bei	APPR	APPR.Dat	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Tochter	Tochter	Tochter	NN	N.Reg.Dat.Sg.Fem	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
Berlin	Berlin	Berlin	NE	N.Name.Dat.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Das	Das	d	ART	ART.Def.Nom.Sg.Neut	yes	yes	x
Parterregeschoß	Parterregeschoß	Parterregeschoß	NN	N.Reg.Nom.Sg.Neut	no	yes	x
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
zwei	zwei	zwei	CARD	CARD	no	yes	x
Hälften	Hälften	Hälfte	NN	N.Reg.Dat.Pl.Fem	no	yes	x
geteilt	geteilt	teilen	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
durch	durch	durch	APPR	APPR.Acc	no	yes	x
die	die	die	PRELS	PRO.Rel.Subst.-.Acc.Pl.Fem	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
ziegelgepflasterter	ziegelgepflasterter	ziegelgepflastert	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Flur	Flur	Flur	NN	N.Reg.Nom.Sg.Masc	no	yes	x
läuft	läuft	laufen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Links	Links	Links	ADJD	ADV	yes	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
hinter	hinter	hinter	APPR	APPR.Hinter	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Neut	no	yes	x
Fenstern	Fenstern	Fenster	NN	N.Reg.Dat.Pl.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
denen	denen	die	PRELS	PRO.Rel.Subst.-.Dat.Pl.Neut	no	yes	x
die	die	d	ART	ART.Def.Nom.Pl.Fem	no	yes	x
grünen	grünen	grün	ADJA	ADJA.Pos.Nom.Pl.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
breitblätterigen	breitblätterigen	breitblätterig	ADJA	ADJA.Pos.Nom.Pl.Fem	no	yes	x
Blattpflanzen	Blattpflanzen	Blattpflanze	NN	N.Reg.Nom.Pl.Fem	no	yes	x
stehen	stehen	stehen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
wohnt	wohnt	wohnen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
Besitzerin	Besitzerin	Besitzerin	NN	N.Reg.Nom.Sg.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
kleinen	kleinen	klein	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Hauses	Hauses	Haus	NN	N.Reg.Gen.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Frau	Frau	Frau	NN	N.Reg.Nom.Sg.Fem	no	yes	x
Marianne	Marianne	Marianne	NE	N.Name.Nom.Sg.Fem	no	yes	x
Harms	Harms	Harms	NE	N.Name.Nom.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Rechts	Rechts	Recht	NN	ADV	yes	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
hinter	hinter	hinter	APPR	APPR.Hinter	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Fem	no	yes	x
blutroten	blutroten	blutrot	ADJA	ADJA.Pos.Dat.Pl.Fem	no	yes	x
Nelkenstöcken	Nelkenstöcken	Nelkenstock	NN	N.Reg.Dat.Pl.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Pl.Fem	no	yes	x
selbst	selbst	selbst	ADV	ADV	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
Winter	Winter	Winter	NN	N.Reg.Dat.Sg.Masc	no	yes	x
Blüten	Blüten	Blüte	NN	N.Reg.Acc.Pl.Fem	no	yes	x
tragen	tragen	tragen	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
