tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Miks	Miks	Miks	NE	N.Name.Gen.Sg.*	yes	yes	x
Bumbullis	Bumbullis	Bumbullis	NE	N.Reg.Nom.Sg.Masc	no	yes	x
1	1	1	CARD	CARD	yes	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Grigas	Grigas	Griga	NE	N.Name.Nom.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
Eve	Eve	Eve	NE	N.Name.Nom.Sg.Fem	no	yes	x
waren	waren	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	no	yes	x
zum	zum	zum	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
Johannisfeuer	Johannisfeuer	Johannisfeuer	NN	N.Reg.Dat.Sg.Neut	no	yes	x
gegangen	gegangen	gehen	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
hatten	hatten	haben	VAFIN	VFIN.Haben.3.Pl.Past.Ind	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	yes	x
dann	dann	dann	ADV	ADV	no	yes	x
beim	beim	beim	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
Heimweg	Heimweg	Heimweg	NN	N.Reg.Dat.Sg.Masc	no	yes	x
irgendwo	irgendwo	irgendwo	ADV	ADV	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
Gebüsch	Gebüsch	Gebüsch	NN	N.Reg.Dat.Sg.Neut	no	yes	x
noch	noch	noch	ADV	ADV	no	yes	x
aufgehalten	aufgehalten	aufhalten	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
wie	wie	wie	PWAV	CONJ.Comp.-	no	yes	x
das	das	d	ART	PRO.Dem.Subst.-.Nom.Sg.Neut	no	yes	x
junger	junger	jung	ADJA	ADJA.Pos.Gen.Pl.*	no	yes	x
Menschenkinder	Menschenkinder	Menschenkind	NN	N.Reg.Gen.Pl.Neut	no	yes	x
gutes	gutes	gut	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Recht	Recht	Recht	NN	N.Reg.Nom.Sg.Neut	no	yes	x
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
als	als	als	KOUS	CONJ.SubFin.-	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
Försterhaus	Försterhaus	Försterhaus	NN	N.Reg.Dat.Sg.Neut	no	yes	x
näherten	näherten	nähern	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
verschämt	verschämt	verschämt	ADJD	ADJD.Pos	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
verstohlen	verstohlen	verstohlen	ADJD	ADJD.Pos	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
da	da	da	ADV	ADV	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	yes	x
fast	fast	fast	ADV	ADV	no	yes	x
schon	schon	schon	ADV	ADV	no	yes	x
heller	heller	hell	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Tag	Tag	Tag	NN	N.Reg.Nom.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Grigas	Grigas	Griga	NE	N.Name.Nom.Sg.Masc	no	yes	x
bemerkte	bemerkte	bemerken	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
als	als	als	KOKOM	APPR.Als	no	yes	x
erster	erster	erster	PIS	PRO.Indef.Subst.-.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
daß	daß	daß	KOUS	CONJ.SubFin.-	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
Lampe	Lampe	Lampe	NN	N.Reg.Nom.Sg.Fem	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
Wohnzimmer	Wohnzimmer	Wohnzimmer	NN	N.Reg.Dat.Sg.Neut	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
Herrn	Herrn	Herr	NN	N.Reg.Gen.Sg.Masc	no	yes	x
noch	noch	noch	ADV	ADV	no	yes	x
brannte	brannte	brennen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	yes	x
winkte	winkte	winken	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Eve	Eve	Eve	NE	N.Name.Dat.Sg.Fem	no	yes	x
rasch	rasch	rasch	ADJD	ADJD.Pos	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
hinten	hinten	hinten	ADV	ADV	no	yes	x
herum	herum	herum	APZR	APZR	no	yes	x
ins	ins	ins	APPRART	APPRART.Acc.Sg.Neut	no	yes	x
Haus	Haus	Haus	NN	N.Reg.Acc.Sg.Neut	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
schleichen	schleichen	schleichen	VVFIN	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
tat	tat	tun	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
so	so	so	ADV	ADV	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
als	als	als	KOKOM	CONJ.Comp.-	no	yes	x
