tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Oskar	Oskar	Oskar	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Panizza	Panizza	Panizza	NE	N.Name.Nom.Sg.Masc	no	yes	x
Aus	Aus	aus	APPR	APPR.Dat	yes	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
Tagebuch	Tagebuch	Tagebuch	NN	N.Reg.Dat.Sg.Neut	no	yes	x
eines	eines	eine	ART	ART.Indef.Gen.Sg.Masc	no	yes	x
Hundes	Hundes	Hund	NN	N.Reg.Gen.Sg.Masc	no	yes	x
Durch	Durch	durch	APPR	APPR.Acc	yes	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Verstand	Verstand	Verstand	NN	N.Reg.Acc.Sg.Masc	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
Hundes	Hundes	Hund	NN	N.Reg.Gen.Sg.Masc	no	yes	x
besteht	besteht	bestehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
Welt	Welt	Welt	NN	N.Reg.Nom.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Zendavesta	Zendavesta	zendavesta	XY	N.Reg.Nom.Sg.Fem	yes	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Hund	Hund	Hund	NN	N.Reg.Nom.Sg.Masc	no	yes	x
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
Teil	Teil	Teil	NN	N.Reg.Nom.Sg.Masc	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
Menschen	Menschen	Mensch	NN	N.Reg.Gen.Sg.Masc	no	yes	x
selbst	selbst	selbst	ADV	ADV	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Brehm	Brehm	Brehm	NE	N.Name.Nom.Sg.*	yes	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Hund	Hund	Hund	NN	N.Reg.Nom.Sg.Masc	no	yes	x
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	yes	x
notwendig	notwendig	notwendig	ADJD	ADJD.Pos	no	yes	x
zum	zum	zum	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
Bestande	Bestande	Bestand	NN	N.Reg.Dat.Sg.Masc	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
Gesellschaft	Gesellschaft	Gesellschaft	NN	N.Reg.Gen.Sg.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
Menschenvereins	Menschenvereins	Menschenverein	NN	N.Reg.Gen.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Cuvier	Cuvier	Cuvier	NE	N.Name.Nom.Sg.Masc	yes	yes	x
April	April	April	NN	N.Reg.*.Sg.Masc	yes	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Wurde	Wurde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	yes	yes	x
heute	heute	heute	ADV	ADV	no	yes	x
