tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Kind	Kind	Kind	NN	N.Reg.Nom.Sg.Neut	yes	yes	x
Gottes	Gottes	Gott	NN	N.Reg.Gen.Sg.Masc	no	yes	x
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
Lüneburger	Lüneburger	lüneburger	ADJA	ADJA.Pos.*.*.*	no	yes	x
Haideland	Heideland	Heideland	NN	N.Reg.Dat.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Weit	Weit	weit	ADJD	ADJD.Pos	yes	yes	x
wölbte	wölbte	wölben	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	yes	x
Himmel	Himmel	Himmel	NN	N.Reg.Nom.Sg.Masc	no	yes	x
über	über	über	APPR	APPR.über	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	yes	x
braunroten	braunroten	braunrot	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Boden	Boden	Boden	NN	N.Reg.Dat.Sg.Masc	no	yes	x
wie	wie	wie	KOKOM	CONJ.Comp.-	no	yes	x
eine	eine	eine	ART	ART.Indef.Nom.Sg.Fem	no	yes	x
ungeheure	ungeheure	ungeheuer	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
schützend	schützend	schützend	ADJD	ADJD.Pos	no	yes	x
ausgebreitete	ausgebreitete	ausgebreitet	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Hand	Hand	Hand	NN	N.Reg.Nom.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Dunkelgrüne	Dunkelgrüne	dunkelgrün	ADJA	ADJA.Pos.Nom.Pl.Fem	yes	yes	x
