tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Unüberwindlich	Unüberwindlich	unüberwindlich	ADJD	ADJD.Pos	yes	yes	x
Ein	Ein	eine	ART	ART.Indef.Nom.Sg.Masc	yes	yes	x
scharfer	scharfer	scharf	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Oktoberwind	Oktoberwind	Oktoberwind	NN	N.Reg.Nom.Sg.Masc	no	yes	x
fegte	fegte	fegen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
über	über	über	APPR	APPR.über	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Fem	no	yes	x
Stoppeln	Stoppeln	Stoppel	NN	N.Reg.Acc.Pl.Fem	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
riß	riß	reissen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
bunten	bunten	bunt	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Laubdach	Laubdach	Laubdach	NN	N.Reg.Dat.Sg.Neut	no	yes	x
der	der	d	ART	ART.Def.Gen.Pl.Masc	no	yes	x
Bäume	Bäume	Baum	NN	N.Reg.Gen.Pl.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
daß	daß	daß	KOUS	CONJ.SubFin.-	no	yes	x
die	die	d	ART	ART.Def.Nom.Pl.Neut	no	yes	x
Blätter	Blätter	Blatt	NN	N.Reg.Nom.Pl.Neut	no	yes	x
gleich	gleich	gleich	ADV	APPR.Dat	no	yes	x
braunen	braunen	braun	ADJA	ADJA.Pos.Dat.Pl.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
gelben	gelben	gelb	ADJA	ADJA.Pos.Dat.Pl.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
roten	roten	rot	ADJA	ADJA.Pos.Dat.Pl.Masc	no	yes	x
Vögeln	Vögeln	Vogel	NN	N.Reg.Dat.Pl.Masc	no	yes	x
aufgescheucht	aufgescheucht	aufscheuchen	VVPP	ADJD.Pos	no	yes	x
durcheinanderflogen	Durcheinanderslogen	Durcheinandersloge	NN	VPP.Full.Psp	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
erst	erst	erst	ADV	ADV	no	yes	x
nach	nach	nach	APPR	APPR.Dat	no	yes	x
langem	langem	lang	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
taumelnden	taumelnden	taumelnd	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Niederfall	Niederfall	Niederfall	NN	N.Reg.Dat.Sg.Neut	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
Erde	Erde	Erde	NN	N.Reg.Acc.Sg.Fem	no	yes	x
