tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Wilhelm	Wilhelm	Wilhelm	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Raabe	Raabe	Raabe	NE	N.Name.Nom.Sg.Masc	no	yes	x
Die	Die	d	ART	ART.Def.Acc.Pl.Fem	yes	yes	x
Gänse	Gänse	Gans	NN	N.Reg.Acc.Pl.Fem	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Bützow	Bützow	Bützow	NE	N.Name.Dat.Sg.Neut	no	yes	x
Erstes	Erstes	erst	ADJA	ADJA.Pos.Nom.Sg.Neut	yes	yes	x
Kapitel	Kapitel	Kapitel	NN	N.Reg.Nom.Sg.Neut	no	yes	x
Auctor	Auctor	Auctor	NE	N.Reg.Nom.Sg.Masc	yes	yes	x
stellt	stellt	stellen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Nachwelt	Nachwelt	Nachwelt	NN	N.Reg.Dat.Sg.Fem	no	yes	x
vor	vor	vor	PTKVZ	PART.Verb	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Herr	Herr	Herr	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Doktor	Doktor	Doktor	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Wübbke	Wübbke	Wübbke	NE	N.Name.Nom.Sg.Masc	no	yes	x
verläßt	verläßt	verlassen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
Herrenstube	Herrenstube	Herrenstube	NN	N.Reg.Acc.Sg.Fem	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
Erbherzog	Erbherzog	Erbeherzog	NN	N.Reg.Dat.Sg.Masc	no	yes	x
zu	zu	zu	APPR	APPR.Dat	no	yes	x
Bützow	Bützow	Bützow	NE	N.Name.Dat.Sg.Neut	no	yes	x
Möge	Möge	mögen	VMFIN	VFIN.Mod.3.Sg.Pres.Subj	yes	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
anderer	anderer	ander	ADJA	PRO.Indef.Subst.-.Nom.Sg.Masc	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Zorn	Zorn	Zorn	NN	N.Reg.Acc.Sg.Masc	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
göttlichen	göttlichen	göttlich	ADJA	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Helden	Helden	Held	NN	N.Reg.Gen.Sg.Masc	no	yes	x
Achilleus	Achilleus	Achilleus	NE	N.Name.Nom.Sg.Masc	no	yes	x
oder	oder	oder	KON	CONJ.Coord.-	no	yes	x
die	die	d	ART	ART.Def.Nom.Pl.Fem	no	yes	x
Irrfahrten	Irrfahrten	Irrfahrt	NN	N.Reg.Nom.Pl.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
klugen	klugen	klug	ADJA	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Dulders	Dulders	Dulder	NN	N.Reg.Gen.Sg.Masc	no	yes	x
Odysseus	Odysseus	Odysseus	NE	N.Name.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
anderer	anderer	ander	ADJA	PRO.Indef.Subst.-.Nom.Sg.Masc	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Neut	no	yes	x
Leiden	Leiden	Leiden	NN	N.Reg.Acc.Pl.Neut	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Freuden	Freuden	Freude	NN	N.Reg.Acc.Pl.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
tapferen	tapferen	tapfer	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Aeneas	Aeneas	Aeneas	NE	N.Name.Gen.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
alten	alten	alt	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
oder	oder	oder	KON	CONJ.Coord.-	no	yes	x
neuen	neuen	neu	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Amadis	Amadis	Amadis	NE	N.Reg.Gen.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Neut	no	yes	x
Leiden	Leiden	Leiden	NN	N.Reg.Acc.Pl.Neut	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
jungen	jungen	jung	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Werthers	Werthers	Werther	NE	N.Name.Gen.Sg.Neut	no	yes	x
