tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Herr	Herr	Herr	NN	N.Reg.Nom.Sg.Masc	yes	yes	x
Fridolin	Fridolin	Fridolin	NE	N.Name.Nom.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
sein	sein	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Neut	no	yes	x
Glück	Glück	Glück	NN	N.Reg.Nom.Sg.Neut	no	yes	x
I	I	i	XY	N.Name.*.*.*	yes	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Schopenhauer	Schopenhauer	Schopenhauer	NE	N.Name.Nom.Sg.*	yes	yes	x
spricht	spricht	sprechen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
einer	einer	eine	PIS	PRO.Indef.Subst.-.Dat.Sg.Fem	no	yes	x
seiner	seiner	seine	PPOSAT	PRO.Poss.Attr.-.Gen.Pl.Fem	no	yes	x
zahlreichen	zahlreichen	zahlreich	ADJA	ADJA.Pos.Gen.Pl.Fem	no	yes	x
Abhandlungen	Abhandlungen	Abhandlung	NN	N.Reg.Gen.Pl.Fem	no	yes	x
über	über	über	APPR	APPR.über	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Neut	no	yes	x
Leiden	Leiden	Leiden	NN	N.Reg.Acc.Pl.Neut	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
Nichtigkeit	Nichtigkeit	Nichtigkeit	NN	N.Reg.Acc.Sg.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
Daseins	Daseins	Dasein	NN	N.Reg.Gen.Sg.Neut	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
Behauptung	Behauptung	Behauptung	NN	N.Reg.Acc.Sg.Fem	no	yes	x
aus	aus	aus	PTKVZ	PART.Verb	no	yes	x
:	:	:	$.	SYM.Pun.Colon	no	yes	x
daß	daß	daß	KOUS	CONJ.SubFin.-	no	yes	x
die	die	d	ART	ART.Def.Nom.Pl.*	no	yes	x
sogenannten	sogenannten	sogenannt	ADJA	ADJA.Pos.Nom.Pl.*	no	yes	x
Glücklichen	Glücklichen	Glückliche	NN	N.Reg.Nom.Pl.*	no	yes	x
es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	yes	x
nur	nur	nur	ADV	ADV	no	yes	x
scheinbar	scheinbar	scheinbar	ADJD	ADJD.Pos	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
höchstens	höchstens	höchstens	ADV	ADV	no	yes	x
aber	aber	aber	ADV	ADV	no	yes	x
nur	nur	nur	ADV	ADV	no	yes	x
vergleichsweise	vergleichsweise	vergleichsweise	ADV	ADV	no	yes	x
seien	seien	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Subj	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	yes	x
schon	schon	schon	ADV	ADV	no	yes	x
hin	hin	hin	ADV	ADV	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
wieder	wieder	wieder	ADV	ADV	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
wahrhaft	wahrhaft	wahrhaft	ADV	ADV	no	yes	x
Glücklicher	Glücklicher	Glückliche	NN	ADJD.Comp	no	yes	x
vorkäme	vorkäme	vorkommen	VVFIN	VFIN.Full.3.Sg.Past.Subj	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
so	so	so	ADV	ADV	no	yes	x
sei	sei	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Subj	no	yes	x
dies	dies	diese	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
so	so	so	ADV	ADV	no	yes	x
seltener	seltener	selten	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Fall	Fall	Fall	NN	N.Reg.Nom.Sg.Masc	no	yes	x
wie	wie	wie	KOKOM	CONJ.Comp.-	no	yes	x
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	yes	x
erreichtes	erreichtes	erreicht	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
sehr	sehr	sehr	ADV	ADV	no	yes	x
hohes	hohes	hoch	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Alter	Alter	Alter	NN	N.Reg.Acc.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
wozu	wozu	wozu	PWAV	PROADV.Inter	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	no	yes	x
gleichsam	gleichsam	gleichsam	ADJD	ADJD.Pos	no	yes	x
als	als	als	KOKOM	APPR.Als	no	yes	x
Lockvogel	Lockvogel	Lockvogel	NN	N.Reg.Nom.Sg.Masc	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
Möglichkeit	Möglichkeit	Möglichkeit	NN	N.Reg.Nom.Sg.Fem	no	yes	x
gegeben	gegeben	geben	VVPP	VPP.Full.Psp	no	yes	x
sein	sein	sein	VAINF	VINF.Sein.-	no	yes	x
müsse	müsse	müssen	VMFIN	VFIN.Mod.3.Sg.Pres.Subj	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Nun	Nun	nun	ADV	ADV	yes	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
als	als	als	KOUS	CONJ.Comp.-	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
solcher	solcher	solch	PIAT	PRO.Indef.Attr.-.Nom.Sg.Masc	no	yes	x
ausnahmsweise	ausnahmsweise	ausnahmsweise	ADV	ADV	no	yes	x
Glücklicher	Glücklicher	Glückliche	NN	ADJD.Comp	no	yes	x
stellte	stellte	stellen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	yes	x
Zimmerwärter	Zimmerwärter	Zimmerwärter	NN	N.Reg.Nom.Sg.Masc	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
gräflichen	gräflichen	gräflich	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Schlosse	Schlosse	Schloße	NN	N.Reg.Dat.Sg.Neut	no	yes	x
zu	zu	zu	PTKZU	APPR.Dat	no	yes	x
N	N	n	XY	SYM.Other.XY	no	yes	x
...	...	...	$(	SYM.Pun.Cont	no	yes	x
Herr	Herr	Herr	NN	N.Reg.Nom.Sg.Masc	yes	yes	x
Friedrich	Friedrich	Friedrich	NE	N.Name.Nom.Sg.Masc	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	no	yes	x
oder	oder	oder	KON	CONJ.Coord.-	no	yes	x
eigentlich	eigentlich	eigentlich	ADV	ADV	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
tschechischen	tschechischen	tschechisch	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Taufliste	Taufliste	Taufliste	NN	N.Reg.Dat.Sg.Fem	no	yes	x
nach	nach	nach	APPR	PART.Verb	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Herr	Herr	Herr	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Bedřich	Bedrich	Bedrich	NE	N.Name.Nom.Sg.Masc	no	yes	x
Kohout	Kohout	Kohout	NE	N.Name.Nom.Sg.Masc	no	yes	x
dar	dar	dar	PTKVZ	PART.Verb	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Schon	Schon	schon	ADV	ADV	yes	yes	x
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	yes	x
Lebens-	Lebens-	lebens-	TRUNC	TRUNC.Noun	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Entwickelungsgang	Entwickelungsgang	Entwickelungsgang	NN	N.Reg.Nom.Sg.Masc	no	yes	x
dieses	dieses	diese	PDAT	PRO.Dem.Attr.-.Gen.Sg.Masc	no	yes	x
merkwürdigen	merkwürdigen	merkwürdig	ADJA	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Mannes	Mannes	Mann	NN	N.Reg.Gen.Sg.Masc	no	yes	x
sprach	sprach	sprechen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
dafür	dafür	dafür	PAV	PROADV.Dem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Vom	Vom	vom	APPRART	APPRART.Dat.Sg.Masc	yes	yes	x
barfüßigen	barfüßigen	barfüßig	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
Lesens	Lesens	Lesen	NN	N.Reg.Gen.Sg.Neut	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Schreibens	Schreibens	Schreiben	NN	N.Reg.Gen.Sg.Neut	no	yes	x
unkundigen	unkundigen	unkundig	ADJA	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Lehrjungen	Lehrjungen	Lehrjunge	NN	N.Reg.Gen.Sg.Masc	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Schloßtischlerei	Schloßtischlerei	Schloßtischlerei	NN	N.Reg.Dat.Sg.Fem	no	yes	x
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	yes	x
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	yes	x
es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	yes	x
durch	durch	durch	APPR	APPR.Acc	no	yes	x
