tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Edgar	Edgar	Edgar	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Allan	Allan	Allan	NE	N.Name.Nom.Sg.Masc	no	yes	x
Poe	Poe	Poe	NE	FM	no	yes	x
Das	Das	d	ART	ART.Def.Nom.Sg.Neut	yes	yes	x
Geheimnis	Geheimnis	Geheimnis	NN	N.Reg.Nom.Sg.Neut	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
Marie	Marie	Marie	NE	N.Name.*.*.*	no	yes	x
Rogêt	Roget	Roget	NE	N.Name.*.*.*	no	yes	x
Vorbemerkung	Vorbemerkung	Vorbemerkung	NN	N.Reg.Nom.Sg.Fem	yes	yes	x
Ein	Ein	eine	ART	ART.Indef.Acc.Sg.Neut	yes	yes	x
junges	junges	jung	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Mädchen	Mädchen	Mädchen	NN	N.Reg.Acc.Sg.Neut	no	yes	x
namens	namens	namens	APPR	APPR.Namens	no	yes	x
Mary	Mary	Mary	NE	N.Name.Nom.Sg.Fem	no	yes	x
Cecilia	Cecilia	Cecilia	NE	N.Name.Nom.Sg.Fem	no	yes	x
Rogers	Rogers	Rogers	NE	N.Name.Gen.Sg.Masc	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Nähe	Nähe	Nähe	NN	N.Reg.Dat.Sg.Fem	no	yes	x
New	Neu	neu	ADJD	ADJD.Pos	no	yes	x
Yorks	Yorks	Yorks	NE	N.Name.Gen.Sg.Neut	no	yes	x
ermordet	ermordet	ermorden	VVPP	VPP.Full.Psp	no	yes	x
worden	worden	werden	VAPP	VPP.Aux.Psp	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Ihr	Ihr	ihr	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Masc	yes	yes	x
Tod	Tod	Tod	NN	N.Reg.Nom.Sg.Masc	no	yes	x
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	yes	x
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	yes	x
ungeheure	ungeheure	ungeheuer	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
nachhaltige	nachhaltige	nachhaltig	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Aufregung	Aufregung	Aufregung	NN	N.Reg.Acc.Sg.Fem	no	yes	x
hervorgerufen	hervorgerufen	hervorrufen	VVPP	VPP.Full.Psp	no	yes	x
;	;	;	$.	SYM.Pun.Sent	no	yes	x
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	yes	x
