tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Ovid	Ovid	Ovid	NE	N.Name.Nom.Sg.Masc	yes	yes	x
bei	bei	bei	APPR	APPR.Dat	no	yes	x
Hofe	Hofe	Hof	NN	N.Reg.Dat.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
In	In	in	FM.la	APPR.In	yes	yes	x
nova	nova	nova	FM.la	FM	no	yes	x
fert	fert	fert	FM.la	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
animus	animus	animus	FM.la	FM	no	yes	x
mutatas	mutatas	mutatas	FM.la	FM	no	yes	x
dicere	dicere	dicere	FM.la	FM	no	yes	x
formas	formas	formas	FM.la	FM	no	yes	x
Corpora	Corpora	corpora	FM.la	N.Reg.Nom.Pl.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Ov	Ov	Ov	NE	N.Name.Nom.Sg.*	yes	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Met.	Met.	met.	FM.xy	N.Reg.Nom.Sg.Neut	yes	yes	x
I	I	i	FM.xy	CARD	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
1	1	1	FM.xy	CARD	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
1855	1855	1855	CARD	CARD	yes	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Erstes	Erstes	erst	ADJA	ADJA.Pos.Nom.Sg.Neut	yes	yes	x
Kapitel	Kapitel	Kapitel	NN	N.Reg.Nom.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	yes	x
Fürstin	Fürstin	Fürstin	NN	N.Reg.Nom.Sg.Fem	no	yes	x
gähnte	gähnte	gähnen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Fürst	Fürst	Fürst	NN	N.Reg.Nom.Sg.Masc	no	yes	x
selber	selber	selber	ADV	ADV	no	yes	x
servierte	servierte	servieren	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
ihr	ihr	sie	PPER	PRO.Pers.Subst.3.Dat.Sg.Fem	no	yes	x
heute	heute	heute	ADV	ADV	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Kaffee	Kaffee	Kaffee	NN	N.Reg.Acc.Sg.Masc	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
Minnedienst	Minnedienst	Minnedienst	NN	N.Reg.Dat.Sg.Masc	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
Flitterjahres	Flitterjahres	Flitterjahr	NN	N.Reg.Gen.Sg.Neut	no	yes	x
ihrer	ihrer	ihr	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Fem	no	yes	x
Ehe	Ehe	Ehe	NN	N.Reg.Gen.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	yes	yes	x
saßen	saßen	sitzen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
allein	allein	allein	ADV	ADV	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
traulichen	traulichen	traulich	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
kleinen	kleinen	klein	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Gemach	Gemach	Gemach	NN	N.Reg.Dat.Sg.Neut	no	yes	x
