tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Hedwig	Hedwig	Hedwig	NE	N.Name.Nom.Sg.Fem	yes	yes	x
Dohm	Dohm	Dohm	NE	N.Name.Nom.Sg.Fem	no	yes	x
Werde	Werde	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Subj	yes	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	yes	x
Du	Du	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	no	yes	x
bist	bist	sein	VAFIN	VFIN.Sein.2.Sg.Pres.Ind	no	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
In	In	in	APPR	APPR.In	yes	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Irrenanstalt	Irrenanstalt	Irrenanstalt	NN	N.Reg.Dat.Sg.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
Doctor	Doktor	Doktor	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Behrend	Behrend	Behrend	NE	N.Reg.Acc.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Nähe	Nähe	Nähe	NN	N.Reg.Dat.Sg.Fem	no	yes	x
Berlins	Berlins	Berlin	NE	N.Name.Gen.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
machte	machte	machen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
eine	eine	eine	ART	ART.Indef.Nom.Sg.Fem	no	yes	x
alte	alte	alt	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Frau	Frau	Frau	NN	N.Reg.Nom.Sg.Fem	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	yes	x
mochte	mochte	mögen	VMFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
nah	nah	nah	ADJD	ADJD.Pos	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
sechzig	sechzig	sechzig	CARD	CARD	no	yes	x
sein	sein	sein	PPOSAT	VINF.Sein.-	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	no	yes	x
Aufsehen	Aufsehen	Aufsehen	NN	VINF.Full.-	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	yes	yes	x
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	yes	x
feine	feine	fein	ADJA	ADJA.Pos.Acc.Pl.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
interessante	interessante	interessant	ADJA	ADJA.Pos.Acc.Pl.Masc	no	yes	x
Gesichtszüge	Gesichtszüge	Gesichtszug	NN	N.Reg.Acc.Pl.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
starkes	starkes	stark	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
graues	graues	grau	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Haar	Haar	Haar	NN	N.Reg.Acc.Sg.Neut	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
große	große	groß	ADJA	ADJA.Pos.Acc.Pl.Neut	no	yes	x
grünlich	grünlich	grünlich	ADJD	ADJD.Pos	no	yes	x
graue	graue	grau	ADJA	ADJA.Pos.Acc.Pl.Neut	no	yes	x
Augen	Augen	Auge	NN	N.Reg.Acc.Pl.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Niemals	Niemals	niemals	ADV	ADV	yes	yes	x
starrten	starrten	starren	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
