tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Arthur	Arthur	Arthur	NE	N.Name.Nom.Sg.*	yes	yes	x
Schnitzler	Schnitzler	Schnitzler	NE	N.Name.Nom.Sg.*	no	yes	x
Das	Das	d	ART	ART.Def.Acc.Sg.Neut	yes	yes	x
Schicksal	Schicksal	Schicksal	NN	N.Reg.Acc.Sg.Neut	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
Freiherrn	Freiherrn	Freiherr	NN	N.Reg.Gen.Sg.Masc	yes	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Leisenbohg	Leisenbohg	Leisenbohg	NE	N.Name.Dat.Sg.Neut	no	yes	x
An	An	an	APPR	APPR.An	yes	yes	x
einem	einem	eine	ART	ART.Indef.Dat.Sg.Masc	no	yes	x
lauen	lauen	lau	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Maiabend	Maiabend	Maiabend	NN	N.Reg.Dat.Sg.Masc	no	yes	x
trat	trat	treten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
Kläre	Kläre	Kläre	NN	VFIN.Full.3.Sg.Pres.Subj	no	yes	x
Hell	Hell	Hell	NE	N.Name.Nom.Sg.*	no	yes	x
als	als	als	KOKOM	APPR.Als	no	yes	x
»	&quot;	&quot;	$(	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Königin	Königin	Königin	NN	N.Reg.Nom.Sg.Fem	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
Nacht	Nacht	Nacht	NN	N.Reg.Gen.Sg.Fem	no	yes	x
«	&quot;	&quot;	$(	N.Name.Nom.Sg.*	no	yes	x
zum	zum	zum	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
ersten	ersten	erst	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Male	Male	Mal	NN	N.Reg.Dat.Sg.Neut	no	yes	x
wieder	wieder	wieder	ADV	ADV	no	yes	x
auf	auf	auf	PTKVZ	PART.Verb	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Anlaß	Anlaß	Anlaß	NN	N.Reg.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
der	der	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
Sängerin	Sängerin	Sängerin	NN	N.Reg.Acc.Sg.Fem	no	yes	x
beinahe	beinahe	beinahe	ADV	ADV	no	yes	x
durch	durch	durch	APPR	APPR.Acc	no	yes	x
zwei	zwei	zwei	CARD	CARD	no	yes	x
Monate	Monate	Monat	NN	N.Reg.Acc.Pl.Masc	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
Oper	Oper	Oper	NN	N.Reg.Gen.Sg.Fem	no	yes	x
ferngehalten	ferngehalten	fernhalten	VVPP	VPP.Full.Psp	no	yes	x
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
allgemein	allgemein	allgemein	ADJD	ADJD.Pos	no	yes	x
bekannt	bekannt	bekannt	ADJD	ADJD.Pos	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
