tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Theodor	Theodor	Theodor	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Storm	Storm	Storm	NE	N.Name.Nom.Sg.*	no	yes	x
Viola	Viola	viola	FM	N.Name.Nom.Sg.Fem	yes	yes	x
tricolor	trikolor	trikolor	ADJD	VFIN.Full.3.Sg.Past.Ind	no	yes	x
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
sehr	sehr	sehr	ADV	ADV	no	yes	x
still	still	still	ADJD	ADJD.Pos	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
großen	großen	groß	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Hause	Hause	Haus	NN	N.Reg.Dat.Sg.Neut	no	yes	x
;	;	;	$.	SYM.Pun.Sent	no	yes	x
aber	aber	aber	ADV	CONJ.Coord.Aber	no	yes	x
selbst	selbst	selbst	ADV	ADV	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	yes	x
Flur	Flur	Flur	NN	N.Reg.Dat.Sg.Masc	no	yes	x
spürte	spürte	spüren	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Duft	Duft	Duft	NN	N.Reg.Acc.Sg.Masc	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
frischen	frischen	frisch	ADJA	ADJA.Pos.Dat.Pl.Masc	no	yes	x
Blumensträußen	Blumensträußen	Blumenstrauß	NN	N.Reg.Dat.Pl.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Aus	Aus	aus	APPR	APPR.Dat	yes	yes	x
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	yes	x
Flügeltür	Flügeltür	Flügeltür	NN	N.Reg.Dat.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
breiten	breiten	breit	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	yes	x
Oberhaus	Oberhaus	Oberhaus	NN	N.Reg.Acc.Sg.Neut	no	yes	x
hinaufführenden	hinaufführenden	hinaufführend	ADJA	ADJA.Pos.Gen.Sg.Fem	no	yes	x
Treppe	Treppe	Treppe	NN	N.Reg.Gen.Sg.Fem	no	yes	x
gegenüber	gegenüber	gegenüber	PTKVZ	PART.Verb	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
trat	trat	treten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
eine	eine	eine	ART	ART.Indef.Nom.Sg.Fem	no	yes	x
alte	alte	alt	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
sauber	sauber	sauber	ADJD	ADJD.Pos	no	yes	x
gekleidete	gekleidete	gekleidet	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Dienerin	Dienerin	Dienerin	NN	N.Reg.Nom.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Mit	Mit	mit	APPR	APPR.Dat	yes	yes	x
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	yes	x
feierlichen	feierlichen	feierlich	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Selbstzufriedenheit	Selbstzufriedenheit	Selbstzufriedenheit	NN	N.Reg.Dat.Sg.Fem	no	yes	x
drückte	drückte	drücken	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	yes	x
hinter	hinter	hinter	APPR	APPR.Hinter	no	yes	x
