tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Die	Die	d	ART	ART.Def.Nom.Pl.Masc	yes	yes	x
zwölf	zwölf	zwölf	CARD	CARD	no	yes	x
Apostel	Apostel	Apostel	NN	N.Reg.Nom.Pl.Masc	no	yes	x
Am	Am	am	APPRART	APPRART.Dat.Sg.Neut	yes	yes	x
äußersten	äußersten	äußerst	ADJA	ADJA.Sup.Dat.Sg.Neut	no	yes	x
Ende	Ende	Ende	NN	N.Reg.Dat.Sg.Neut	no	yes	x
einer	einer	eine	ART	ART.Indef.Gen.Sg.Fem	no	yes	x
kleinen	kleinen	klein	ADJA	ADJA.Pos.Gen.Sg.Fem	no	yes	x
mitteldeutschen	mitteldeutschen	mitteldeutsch	ADJA	ADJA.Pos.Gen.Sg.Fem	no	yes	x
Stadt	Stadt	Stadt	NN	N.Reg.Gen.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
da	da	da	KOUS	ADV	no	yes	x
wo	wo	wo	PWAV	CONJ.SubFin.-	no	yes	x
die	die	d	ART	ART.Def.Nom.Pl.Neut	no	yes	x
letzten	letzten	letzte	ADJA	ADJA.Pos.Nom.Pl.Neut	no	yes	x
Gäßchen	Gäßchen	Gassechen	NN	N.Reg.Nom.Pl.Neut	no	yes	x
steil	steil	steil	ADJD	ADJD.Pos	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Berg	Berg	Berg	NN	N.Reg.Acc.Sg.Masc	no	yes	x
hinaufklettern	hinaufklettern	hinaufklettern	VVINF	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
lag	lag	liegen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	yes	x
große	große	groß	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Nonnenkloster	Nonnenkloster	Nonnenkloster	NN	N.Reg.Nom.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Neut	no	yes	x
unheimliches	unheimliches	unheimlich	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Gebäude	Gebäude	Gebäude	NN	N.Reg.Nom.Sg.Neut	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
seinen	seinen	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Neut	no	yes	x
eingesunkenen	eingesunkenen	eingesinken	ADJA	ADJA.Pos.Dat.Pl.Neut	no	yes	x
Fenstern	Fenstern	Fenster	NN	N.Reg.Dat.Pl.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
seinen	seinen	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Fem	no	yes	x
kreischenden	kreischenden	kreischend	ADJA	ADJA.Pos.Dat.Pl.Fem	no	yes	x
Wetterfahnen	Wetterfahnen	Wetterfahne	NN	N.Reg.Dat.Pl.Fem	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Masc	no	yes	x
unaufhörlich	unaufhörlich	unaufhörlich	ADJD	ADJD.Pos	no	yes	x
um	um	um	APPR	APPR.Acc	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
First	First	First	NE	N.Reg.Acc.Sg.Masc	no	yes	x
kreisenden	kreisenden	kreisend	ADJA	ADJA.Pos.Gen.Pl.Fem	no	yes	x
Dohlenschwärmen	Dohlenschwärmen	Dohlenschwarm	NN	N.Reg.Gen.Pl.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Aus	Aus	aus	APPR	APPR.Dat	yes	yes	x
dem	dem	d	ART	PRO.Rel.Subst.-.Dat.Sg.Neut	no	yes	x
Mauergefüge	Mauergefüge	Mauergefüge	NN	N.Reg.Nom.Pl.Masc	no	yes	x
quollen	quollen	quellen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
dicke	dicke	dick	ADJA	ADJA.Pos.Acc.Pl.Neut	no	yes	x
Grasbüschel	Grasbüschel	Grasbüschel	NN	N.Reg.Acc.Pl.Neut	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
zwischen	zwischen	zwischen	APPR	APPR.Zwischen	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Masc	no	yes	x
zerbröckelten	zerbröckelten	zerbröckelt	ADJA	ADJA.Pos.Dat.Pl.Masc	no	yes	x
Steinzieraten	Steinzieraten	Steinzierat	NN	N.Reg.Dat.Pl.Masc	no	yes	x
über	über	über	APPR	APPR.über	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	yes	x
gewölbten	gewölbten	gewölbt	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Thorweg	Torweg	Torweg	NN	N.Reg.Dat.Sg.Masc	no	yes	x
nickte	nickte	nicken	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
kleiner	kleiner	klein	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Wald	Wald	Wald	NN	N.Reg.Nom.Sg.Masc	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Baumschößlingen	Baumschösslingen	Baumschößling	NN	N.Name.Dat.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Wie	Wie	wie	PWAV	PROADV.Inter	yes	yes	x
zwei	zwei	zwei	CARD	CARD	no	yes	x
altersschwache	altersschwache	altersschwach	ADJA	ADJA.Pos.Acc.Pl.Masc	no	yes	x
Kameraden	Kameraden	Kamerad	NN	N.Reg.Acc.Pl.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
deren	deren	die	PRELAT	PRO.Rel.Attr.-.Gen.Pl.Masc	no	yes	x
einer	einer	eine	ART	PRO.Indef.Subst.-.Gen.Sg.Fem	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.*	no	yes	x
andern	anderen	ander	ADJA	PRO.Indef.Subst.-.Dat.Pl.*	no	yes	x
stützt	stützt	stützen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
