tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Die	Die	d	ART	ART.Def.Nom.Pl.Neut	yes	yes	x
Lehrjahre	Lehrjahre	Lehrjahr	NN	N.Reg.Nom.Pl.Neut	no	yes	x
eines	eines	eine	ART	ART.Indef.Gen.Sg.Masc	no	yes	x
Humanisten	Humanisten	Humanist	NN	N.Reg.Gen.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
1856	1856	1856	CARD	CARD	yes	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Erstes	Erstes	erst	ADJA	ADJA.Pos.Nom.Sg.Neut	yes	yes	x
Kapitel	Kapitel	Kapitel	NN	N.Reg.Nom.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
»	&quot;	&quot;	$(	ADJA.Pos.Nom.Sg.Fem	yes	yes	x
Melancholie	Melancholie	Melancholie	NN	N.Reg.Nom.Sg.Fem	no	yes	x
steigt	steigt	steigen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
auf	auf	auf	APPR	PART.Verb	no	yes	x
aus	aus	aus	APPR	APPR.Dat	no	yes	x
dickem	dickem	dick	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Geblüt	Geblüt	Geblüt	NN	N.Reg.Dat.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Was	Was	was	PWS	PRO.Inter.Subst.-.Acc.Sg.Neut	yes	yes	x
kann	kann	können	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
dafür	dafür	dafür	PAV	PROADV.Dem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
daß	daß	daß	KOUS	CONJ.SubFin.-	no	yes	x
mein	mein	mein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Neut	no	yes	x
Blut	Blut	Blut	NN	N.Reg.Nom.Sg.Neut	no	yes	x
schwarz	schwarz	schwarz	ADJD	ADJD.Pos	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
dick	dick	dick	ADJD	ADJD.Pos	no	yes	x
fließt	fließt	fließen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
?	?	?	$.	SYM.Pun.Sent	no	yes	x
Da	Da	da	ADV	ADV	yes	yes	x
hilft	hilft	helfen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
kein	kein	keine	PIAT	PRO.Indef.Attr.-.Nom.Sg.Neut	no	yes	x
Purgieren	Purgieren	Purgieren	NN	N.Reg.Nom.Sg.Neut	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Aderlassen	Aderlassen	Aderlaßen	NN	N.Reg.Nom.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Alle	Alle	alle	PIAT	PRO.Indef.Attr.-.Nom.Pl.Fem	yes	yes	x
Kräfte	Kräfte	Kraft	NN	N.Reg.Nom.Pl.Fem	no	yes	x
Himmels	Himmels	Himmel	NN	N.Reg.Gen.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Erden	Erden	Erde	NN	N.Reg.Dat.Sg.Fem	no	yes	x
wirken	wirken	wirken	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	yes	x
zusammen	zusammen	zusammen	PTKVZ	PART.Verb	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
um	um	um	KOUI	CONJ.SubInf.-	no	yes	x
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	yes	x
einzigen	einzigen	einzig	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Menschen	Menschen	Mensch	NN	N.Reg.Acc.Sg.Masc	no	yes	x
so	so	so	ADV	ADV	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
machen	machen	machen	VVINF	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
wie	wie	wie	PWAV	PROADV.Inter	no	yes	x
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	yes	x
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	yes	x
:	:	:	$.	SYM.Pun.Colon	no	yes	x
wie	wie	wie	PWAV	PROADV.Inter	yes	yes	x
soll	soll	sollen	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
selber	selber	selber	ADV	ADV	no	yes	x
mich	mich	ich	PPER	PRO.Pers.Subst.1.Acc.Sg.*	no	yes	x
anders	anders	anders	ADV	ADV	no	yes	x
machen	machen	machen	VVINF	VINF.Full.-	no	yes	x
können	können	können	VMINF	VINF.Mod.-	no	yes	x
?	?	?	$.	SYM.Pun.Sent	no	yes	x
Mit	Mit	mit	APPR	APPR.Dat	yes	yes	x
eigener	eigener	eigen	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Willensstärke	Willensstärke	Willensstärke	NN	N.Reg.Dat.Sg.Fem	no	yes	x
soll	soll	sollen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
mich	mich	ich	PPER	PRO.Refl.Subst.1.Acc.Sg.*	no	yes	x
erlösen	erlösen	erlösen	VVFIN	VINF.Full.-	no	yes	x
aus	aus	aus	APPR	APPR.Dat	no	yes	x
meinem	meinem	meine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	yes	x
Trübsinn	Trübsinn	Trübsinn	NN	N.Reg.Dat.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Aber	Aber	aber	KON	CONJ.Coord.Aber	yes	yes	x
Wille	Wille	Wille	NN	N.Reg.Nom.Sg.Masc	no	yes	x
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	yes	x
ja	ja	ja	ADV	ADV	no	yes	x
nur	nur	nur	ADV	ADV	no	yes	x
bewußte	bewußte	bewußt	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Lebenskraft	Lebenskraft	Lebenskraft	NN	N.Reg.Acc.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Ich	Ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	yes	yes	x
suche	suche	suchen	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
verlorene	verlorene	verloren	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Lebenskraft	Lebenskraft	Lebenskraft	NN	N.Reg.Acc.Sg.Fem	no	yes	x
wieder	wieder	wieder	PTKVZ	PART.Verb	no	yes	x
:	:	:	$.	SYM.Pun.Colon	no	yes	x
wie	wie	wie	PWAV	PROADV.Inter	yes	yes	x
kann	kann	können	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.*.*	no	yes	x
durch	durch	durch	APPR	APPR.Acc	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Willen	Willen	Willen	NN	N.Reg.Acc.Sg.Masc	no	yes	x
gewinnen	gewinnen	gewinnen	VVINF	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
der	der	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	yes	x
nur	nur	nur	ADV	ADV	no	yes	x
aufkeimt	aufkeimt	aufkeimen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
aus	aus	aus	APPR	APPR.Dat	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Lebenskraft	Lebenskraft	Lebenskraft	NN	N.Reg.Dat.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
der	der	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
ihr	ihr	sie	PPER	PRO.Pers.Subst.3.Dat.Sg.Fem	no	yes	x
enthalten	enthalten	enthalten	VVPP	ADJD.Pos	no	yes	x
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
eins	eins	eins	PIS	PRO.Indef.Subst.-.Nom.Sg.Neut	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
ihr	ihr	sie	PPER	PRO.Pers.Subst.3.Dat.Sg.Fem	no	yes	x
?	?	?	$.	SYM.Pun.Sent	no	yes	x
Paracelsus	Paracelsus	Paracelsus	NE	N.Name.Gen.Sg.Masc	yes	yes	x
schreibt	schreibt	schreiben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
:	:	:	$.	SYM.Pun.Colon	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
Menschen	Menschen	Mensch	NN	N.Reg.Gen.Sg.Masc	no	yes	x
Wille	Wille	Wille	NN	N.Reg.Nom.Sg.Masc	no	yes	x
könne	könne	können	VMFIN	VFIN.Mod.3.Sg.Pres.Subj	no	yes	x
so	so	so	ADV	ADV	no	yes	x
stark	stark	stark	ADJD	ADJD.Pos	no	yes	x
werden	werden	werden	VAINF	VINF.Aux.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
daß	daß	daß	KOUS	CONJ.SubFin.-	no	yes	x
einer	einer	eine	ART	PRO.Indef.Subst.-.Nom.Sg.Masc	no	yes	x
durch	durch	durch	APPR	APPR.Acc	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Geist	Geist	Geist	NN	N.Reg.Acc.Sg.Masc	no	yes	x
allein	allein	allein	ADV	ADV	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
durch	durch	durch	APPR	APPR.Acc	no	yes	x
bloßes	bloßes	bloß	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
inbrünstiges	inbrünstiges	inbrünstig	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Wollen	Wollen	Wollen	NN	N.Reg.Acc.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
ohne	ohne	ohne	KOUI	CONJ.SubInf.-	no	yes	x
Schwert	Schwert	Schwert	NN	N.Name.Dat.Sg.Masc	no	yes	x
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	yes	x
anderen	anderen	andere	PIS	PRO.Indef.Subst.-.Acc.Sg.Masc	no	yes	x
steche	steche	stechen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	no	yes	x
aber	aber	aber	ADV	ADV	no	yes	x
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	yes	x
Rezept	Rezept	Rezept	NN	N.Reg.Nom.Sg.Neut	no	yes	x
zu	zu	zu	APPR	APPR.Dat	no	yes	x
dieser	dieser	diese	PDAT	PRO.Dem.Attr.-.Dat.Sg.Fem	no	yes	x
Willensstärke	Willensstärke	Willensstärke	NN	N.Reg.Dat.Sg.Fem	no	yes	x
hat	hat	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	yes	x
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	yes	x
uns	uns	wir	PPER	PRO.Pers.Subst.1.Dat.Pl.*	no	yes	x
nicht	nicht	nicht	PTKNEG	PART.Neg	no	yes	x
hinterlassen	hinterlassen	hinterlassen	VVPP	VPP.Full.Psp	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
So	So	so	ADV	ADV	yes	yes	x
bleibe	bleibe	bleiben	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
preisgegeben	preisgegeben	preisgeben	VVPP	ADJD.Pos	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Melancholie	Melancholie	Melancholie	NN	N.Reg.Dat.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
dicken	dicken	dick	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Blute	Blute	Blut	NN	N.Reg.Dat.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
dazu	dazu	dazu	PAV	PROADV.Dem	no	yes	x
auch	auch	auch	ADV	ADV	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Hypochondrie	Hypochondrie	Hypochondrie	NN	N.Reg.Dat.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	die	PRELS	PRO.Rel.Subst.-.Acc.Sg.Fem	no	yes	x
mir	mir	mich	PRF	PRO.Pers.Subst.1.Dat.Sg.*	no	yes	x
das	das	d	ART	PRO.Dem.Subst.-.Nom.Sg.Neut	no	yes	x
viele	viele	viel	PIAT	PRO.Indef.Attr.-.Nom.Sg.*	no	yes	x
Studieren	Studieren	Studieren	NN	N.Reg.Nom.Sg.Neut	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Unterleib	Unterleib	Unterleib	NN	N.Reg.Acc.Sg.Masc	no	yes	x
gehext	gehext	hexen	VVPP	VPP.Full.Psp	no	yes	x
hat	hat	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Ueberall	Überall	überall	ADV	ADV	yes	yes	x
siehet	sieht	sehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	yes	x
Mensch	Mensch	Mensch	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Krankheit	Krankheit	Krankheit	NN	N.Reg.*.Sg.Fem	no	yes	x
vor	vor	vor	APPR	APPR.Vor	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Dat.Sg.*	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Elend	Elend	Elend	NN	N.Reg.Acc.Sg.Neut	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
Leib	Leib	Leib	NN	N.Reg.Acc.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Seele	Seele	Seele	NN	N.Reg.Acc.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Not	Not	Not	NN	N.Reg.Acc.Sg.Fem	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Tod	Tod	Tod	NN	N.Reg.Acc.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Nur	Nur	nur	ADV	ADV	yes	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
größten	größten	groß	ADJA	ADJA.Sup.Dat.Sg.Masc	no	yes	x
Leichtsinn	Leichtsinn	Leichtsinn	NN	N.Reg.Dat.Sg.Masc	no	yes	x
mögen	mögen	mögen	VMFIN	VFIN.Mod.1.Pl.Pres.Ind	no	yes	x
wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	yes	x
fröhlich	fröhlich	fröhlich	ADJD	ADJD.Pos	no	yes	x
sein	sein	sein	VAINF	VINF.Sein.-	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	yes	x
sichere	sichere	sicher	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Erkenntnis	Erkenntnis	Erkenntnis	NN	N.Reg.Nom.Sg.Fem	no	yes	x
unserer	unserer	unsere	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Fem	no	yes	x
Schwachheit	Schwachheit	Schwachheit	NN	N.Reg.Gen.Sg.Fem	no	yes	x
ohne	ohne	ohne	APPR	APPR.Acc	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Neut	no	yes	x
sicheren	sicheren	sicher	ADJA	ADJA.Pos.Acc.Pl.Neut	no	yes	x
Mittel	Mittel	Mittel	NN	N.Reg.Acc.Pl.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
ihr	ihr	sie	PPER	PRO.Pers.Subst.3.Dat.Sg.Fem	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
wehren	wehren	wehren	VVINF	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
das	das	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	no	yes	x
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	yes	x
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	yes	x
größte	größte	groß	ADJA	ADJA.Sup.Nom.Sg.Masc	no	yes	x
Fluch	Fluch	Fluch	NN	N.Reg.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
der	der	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	yes	x
Menschengeschlecht	Menschengeschlecht	Menschengeschlecht	NN	N.Reg.Acc.Sg.Neut	no	yes	x
geladen	geladen	laden	VVPP	VPP.Full.Psp	no	yes	x
ward	wurde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Das	Das	d	ART	ART.Def.Nom.Sg.Neut	yes	yes	x
Tier	Tier	Tier	NN	N.Reg.Nom.Sg.Neut	no	yes	x
erkennt	erkennt	erkennen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
nicht	nicht	nicht	PTKNEG	PART.Neg	no	yes	x
einmal	einmal	einmal	ADV	ADV	no	yes	x
seine	seine	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	yes	x
Gebrechlichkeit	Gebrechlichkeit	Gebrechlichkeit	NN	N.Reg.Acc.Sg.Fem	no	yes	x
:	:	:	$.	SYM.Pun.Colon	no	yes	x
dennoch	dennoch	dennoch	ADV	ADV	no	yes	x
weiß	weiß	wissen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	yes	x
sicherer	sicherer	sicher	ADJD	ADJD.Comp	no	yes	x
ihr	ihr	sie	PPER	PRO.Poss.Attr.-.Acc.Sg.Neut	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
steuern	steuern	steuern	VVINF	VINF.Full.-	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	yes	x
Schlange	Schlange	Schlange	NN	N.Reg.Nom.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	yes	x
aus	aus	aus	APPR	APPR.Dat	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Höhle	Höhle	Höhle	NN	N.Reg.Dat.Sg.Fem	no	yes	x
kriecht	kriecht	kriechen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
heilt	heilt	heilen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
ihr	ihr	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	yes	x
verdunkeltes	verdunkeltes	verdunkelt	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Auge	Auge	Auge	NN	N.Reg.Acc.Sg.Neut	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
Fenchel	Fenchel	Fenchel	NE	N.Reg.Dat.Sg.Masc	no	yes	x
;	;	;	$.	SYM.Pun.Sent	no	yes	x
die	die	d	ART	ART.Def.Nom.Pl.Neut	no	yes	x
Rebhühner	Rebhühner	Rebhuhn	NN	N.Reg.Nom.Pl.Neut	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Krähen	Krähen	Krähe	NN	N.Reg.Nom.Pl.Fem	no	yes	x
purgieren	purgieren	purgieren	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
Frühjahr	Frühjahr	Frühjahr	NN	N.Reg.Dat.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
damit	damit	damit	KOUS	CONJ.SubFin.-	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	yes	x
für	für	für	APPR	APPR.Acc	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
ganzen	ganzen	ganz	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Sommer	Sommer	Sommer	NN	N.Reg.Acc.Sg.Masc	no	yes	x
gesund	gesund	gesund	ADJD	ADJD.Pos	no	yes	x
bleiben	bleiben	bleiben	VVINF	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	yes	x
wirkliche	wirkliche	wirklich	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
vierbeinige	vierbeinige	vierbeinig	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Esel	Esel	Esel	NN	N.Reg.Nom.Sg.Masc	no	yes	x
weiß	weiß	wissen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
Hirschzunge	Hirschzunge	Hirschzunge	NN	N.Reg.Dat.Sg.Fem	no	yes	x
sicherere	sicherere	sicher	ADJA	ADJA.Comp.Nom.Pl.Fem	no	yes	x
Kuren	Kuren	Kur	NN	N.Reg.Nom.Pl.Fem	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
vollbringen	vollbringen	vollbringen	VVINF	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
als	als	als	KOUS	CONJ.SubFin.-	no	yes	x
mancher	mancher	manche	PIAT	PRO.Indef.Attr.-.Nom.Sg.Masc	no	yes	x
Esel	Esel	Esel	NN	N.Reg.Nom.Sg.Masc	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
medizinischen	medizinischen	medizinisch	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Fakultät	Fakultät	Fakultät	NN	N.Reg.Dat.Sg.Fem	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	yes	x
ganzen	ganzen	ganz	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Apotheke	Apotheke	Apotheke	NN	N.Reg.Dat.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Darum	Darum	darum	PAV	PROADV.Dem	yes	yes	x
sind	sind	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	yes	x
auch	auch	auch	ADV	ADV	no	yes	x
etliche	etliche	etliche	PIAT	PRO.Indef.Attr.-.Nom.Pl.Masc	no	yes	x
Aerzte	Ärzte	Arzt	NN	N.Reg.Nom.Pl.Masc	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
Meinung	Meinung	Meinung	NN	N.Reg.Gen.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	d	ART	ART.Def.Nom.Pl.Masc	no	yes	x
Menschen	Menschen	Mensch	NN	N.Reg.Nom.Pl.Masc	no	yes	x
hätten	hätten	haben	VAFIN	VFIN.Haben.3.Pl.Past.Subj	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
