tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Das	Das	d	ART	ART.Def.Nom.Sg.Neut	yes	yes	x
verlorne	verlorene	verloren	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Lachen	Lachen	Lachen	NN	N.Reg.Nom.Sg.Neut	no	yes	x
Erstes	Erstes	erst	ADJA	ADJA.Pos.Nom.Sg.Neut	yes	yes	x
Kapitel	Kapitel	Kapitel	NN	N.Reg.Nom.Sg.Neut	no	yes	x
Drei	Drei	drei	CARD	CARD	yes	yes	x
Ellen	Ellen	Elle	NN	N.Name.Nom.Sg.Fem	no	yes	x
gute	gute	gut	ADJA	ADJA.Pos.Acc.Pl.Masc	no	yes	x
Bannerseide	Bannerseide	Bannerseide	NN	N.Reg.Acc.Pl.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Ein	Ein	eine	ART	ART.Indef.Nom.Sg.Neut	yes	yes	x
Häuflein	Häuflein	Haufenlein	NN	N.Reg.Nom.Sg.Neut	no	yes	x
Volkes	Volkes	Volk	NN	N.Reg.Gen.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
ehrenwert	ehrenwert	ehrenwert	ADJD	ADJD.Pos	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Mit	Mit	mit	APPR	APPR.Dat	yes	yes	x
klarem	klarem	klar	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Aug	Auge	Auge	NN	N.Reg.Dat.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
Sonntagskleide	Sonntagskleide	Sonntagskleid	NN	N.Reg.Dat.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Ist	Ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	yes	yes	x
alles	alles	alle	PIS	PRO.Indef.Subst.-.Nom.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
was	was	was	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	yes	x
mein	mein	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	yes	x
Herz	Herz	Herz	NN	N.Reg.Acc.Sg.Neut	no	yes	x
begehrt	begehrt	begehren	VVPP	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
So	So	so	ADV	ADV	yes	yes	x
end	Ende	Ende	NN	N.Reg.*.Sg.Neut	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Morgenhelle	Morgenhelle	Morgenhelle	NN	N.Reg.Dat.Sg.Fem	no	yes	x
Der	Der	d	ART	ART.Def.Dat.Sg.Fem	yes	yes	x
Sommernacht	Sommernacht	Sommernacht	NN	N.Reg.Dat.Sg.Fem	no	yes	x
beschränkte	beschränkte	beschränken	VVFIN	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Ruh	Ruhe	Ruhe	NN	N.Reg.Acc.Sg.Fem	no	yes	x
Und	Und	und	KON	CONJ.Coord.-	yes	yes	x
wandre	wandre	wandern	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	yes	x
