tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Frau	Frau	Frau	NN	N.Reg.Nom.Sg.Fem	yes	yes	x
Regel	Regel	Regel	NN	N.Reg.Nom.Sg.Fem	no	yes	x
Amrain	Amrain	Amrain	NE	N.Name.Nom.Sg.Neut	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
ihr	ihr	ihr	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Masc	no	yes	x
Jüngster	Jüngster	jung	ADJA	N.Reg.Nom.Sg.Masc	no	yes	x
Regula	Regula	Regula	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Amrain	Amrain	Amrain	NE	N.Name.Nom.Sg.Masc	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
Frau	Frau	Frau	NN	N.Reg.Nom.Sg.Fem	no	yes	x
eines	eines	eine	ART	ART.Indef.Gen.Sg.Masc	no	yes	x
abwesenden	abwesenden	abwesend	ADJA	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Seldwylers	Seldwylers	Seldwylaer	NN	N.Reg.Gen.Sg.Masc	no	yes	x
;	;	;	$.	SYM.Pun.Sent	no	yes	x
dieser	dieser	diese	PDS	PRO.Dem.Subst.-.Nom.Sg.Masc	no	yes	x
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	yes	x
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	yes	x
großen	großen	groß	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Steinbruch	Steinbruch	Steinbruch	NN	N.Reg.Acc.Sg.Masc	no	yes	x
hinter	hinter	hinter	APPR	APPR.Hinter	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
Städtchen	Städtchen	Stadtchen	NN	N.Reg.Dat.Sg.Neut	no	yes	x
besessen	besessen	besitzen	VVPP	VPP.Full.Psp	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
seine	seine	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	yes	x
Zeitlang	Zeitlang	Zeitlang	NN	N.Reg.Acc.Sg.Fem	no	yes	x
ausgebeutet	ausgebeutet	ausbeuten	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
zwar	zwar	zwar	ADV	ADV	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
Seldwyler	Seldwyler	Seldwylaer	NN	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Art	Art	Art	NN	N.Reg.Dat.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Das	Das	d	ART	ART.Def.Nom.Sg.Neut	yes	yes	x
ganze	ganze	ganz	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Nest	Nest	Nest	NN	N.Reg.Nom.Sg.Neut	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
beinahe	beinahe	beinahe	ADV	ADV	no	yes	x
