tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Hedwig	Hedwig	Hedwig	NE	N.Name.Nom.Sg.Fem	yes	yes	x
Dohm	Dohm	Dohm	NE	N.Name.Nom.Sg.Fem	no	yes	x
Wie	Wie	wie	PWAV	PROADV.Inter	yes	yes	x
Frauen	Frauen	Frau	NN	N.Reg.Nom.Pl.Fem	no	yes	x
werden	werden	werden	VAFIN	VFIN.Aux.3.Pl.Pres.Ind	no	yes	x
Katharina	Katharina	Katharina	NE	N.Name.Nom.Sg.Fem	yes	yes	x
Böhmer	Böhmer	Böhmer	NE	N.Name.Nom.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
junge	junge	jung	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Gattin	Gattin	Gattein	NN	N.Reg.Nom.Sg.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
vielbewunderten	vielbewunderten	vielbewundert	ADJA	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Malers	Malers	Maler	NN	N.Reg.Gen.Sg.Masc	no	yes	x
Michael	Michael	Michael	NE	N.Name.Nom.Sg.Masc	no	yes	x
Böhmer	Böhmer	Böhmer	NE	N.Name.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
ging	ging	gehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
unstät	unstät	unstät	ADJD	ADJD.Pos	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
ihrem	ihrem	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Neut	no	yes	x
Zimmer	Zimmer	Zimmer	NN	N.Reg.Dat.Sg.Neut	no	yes	x
auf	auf	auf	PTKVZ	PART.Verb	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
ab	ab	ab	PTKVZ	PART.Verb	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
einfachster	einfachster	einfach	ADJA	ADJA.Sup.Dat.Sg.Fem	no	yes	x
Promenadentoilette	Promenadentoilette	Promenadentoilette	NN	N.Reg.Dat.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Neut	no	yes	x
braunes	braunes	braun	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Kapothütchen	Kapotütchen	Kapotütechen	NN	N.Reg.Nom.Sg.Neut	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	yes	x
Kopf	Kopf	Kopf	NN	N.Reg.Dat.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	yes	yes	x
wartete	wartete	warten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
ihren	ihren	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	yes	x
Mann	Mann	Mann	NN	N.Reg.Acc.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	yes	x
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	yes	x
versprochen	versprochen	versprechen	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Sg.Fem	no	yes	x
