tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
erste	erste	erst	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Schultag	Schultag	Schultag	NN	N.Reg.Nom.Sg.Masc	no	yes	x
I	I	i	XY	N.Name.*.*.*	yes	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Herr	Herr	Herr	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Rektor	Rektor	Rektor	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Borchert	Borchert	Borchert	NE	N.Name.Nom.Sg.Masc	no	yes	x
saß	saß	sitzen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
seinem	seinem	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Neut	no	yes	x
Katheder	Katheder	Katheder	NN	N.Reg.Dat.Sg.Neut	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
ging	ging	gehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Masc	no	yes	x
eingelaufenen	eingelaufenen	eingelaufen	ADJA	ADJA.Pos.Acc.Pl.Masc	no	yes	x
Briefe	Briefe	Brief	NN	N.Reg.Acc.Pl.Masc	no	yes	x
durch	durch	durch	PTKVZ	PART.Verb	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	yes	x
waren	waren	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	no	yes	x
wieder	wieder	wieder	ADV	ADV	no	yes	x
drei	drei	drei	CARD	CARD	no	yes	x
Stück	Stück	Stück	NN	N.Reg.*.*.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
erste	erste	erst	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
grobem	grobem	grob	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
grauem	grauem	grau	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Armeleutspapier	Armeleutspapier	Armeleutespapier	NN	N.Reg.Dat.Sg.Neut	no	yes	x
geschrieben	geschrieben	schreiben	VVPP	VPP.Full.Psp	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
kaum	kaum	kaum	ADV	ADV	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
entziffern	entziffern	entziffern	VVINF	VINF.Full.-	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	yes	x
lautete	lautete	lauten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
:	:	:	$.	SYM.Pun.Colon	no	yes	x
»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	yes	yes	x
Herr	Herr	Herr	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Borchert	Borchert	Borchert	NE	N.Name.Nom.Sg.Masc	no	yes	x
Ich	Ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	yes	yes	x
mus	muss	müssen	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	yes	x
ser	sehr	sehr	ADV	ADV	no	yes	x
bedauern	bedauern	bedauern	VVINF	VINF.Full.-	no	yes	x
das	das	die	PRELS	PRO.Dem.Subst.-.Acc.Sg.Neut	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
Ihnen	Ihnen	sie	PPER	PRO.Pers.Subst.3.Dat.Pl.*	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
meine	meine	meine	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Fem	no	yes	x
wenigkeit	Wenigkeit	Wenigkeit	NN	N.Reg.Dat.Sg.Fem	no	yes	x
belästigen	belästigen	belästigen	VVINF	VINF.Full.-	no	yes	x
mus	muss	müssen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	yes	x
da	da	da	KOUS	CONJ.SubFin.-	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	yes	x
mein	mein	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	yes	x
6	6	6	CARD	CARD	no	yes	x
Jähries	Jähriges	jährig	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Mendchen	Mendchen	Mendchen	NN	N.Reg.Acc.Sg.Neut	no	yes	x
so	so	so	ADV	ADV	no	yes	x
gebrigelhaben	geprügelt_haben	Geprügelt_Haben	NN	VFIN.Full.3.Pl.Pres.Ind	no	yes	x
das	das	d	ART	PRO.Dem.Subst.-.Acc.Sg.Neut	no	yes	x
nach	nach	nach	APPR	APPR.Dat	no	yes	x
drei	drei	drei	CARD	CARD	no	yes	x
Tage	Tage	Tag	NN	N.Reg.Dat.Pl.Masc	no	yes	x
noch	noch	noch	ADV	ADV	no	yes	x
braun	braun	braun	ADJD	ADJD.Pos	no	yes	x
un	un	un	FM	FM	no	yes	x
blau	blau	blau	ADJD	ADJD.Pos	no	yes	x
aus	aus	aus	APPR	APPR.Dat	no	yes	x
sa	sa	sa	XY	SYM.Other.Auth	no	yes	x
da	da	da	KOUS	ADV	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
mich	mich	mich	PRF	PRO.Refl.Subst.1.Acc.Sg.*	no	yes	x
genöthich	genötigt	nötigen	VVPP	ADJD.Pos	no	yes	x
finde	finde	finden	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	yes	x
andre	andere	ander	ADJA	ADJA.Pos.Acc.Pl.Masc	no	yes	x
wege	Wege	Weg	NN	N.Reg.Acc.Pl.Masc	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
suchn	suchen	suchen	VVINF	VINF.Full.-	no	yes	x
denn	denn	denn	KON	CONJ.Comp.-	no	yes	x
das	das	die	PDS	PRO.Dem.Subst.-.Acc.Sg.Neut	no	yes	x
kann	kann	können	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	yes	x
mol	mol	Mol	NE	ADJD.Pos	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
jeder	jeder	jede	PIS	PRO.Indef.Subst.-.Nom.Sg.Masc	no	yes	x
drum	darum	darum	PAV	PROADV.Dem	no	yes	x
bezale	bezahle	bezahlen	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
mein	mein	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	yes	x
Schulgelt	Schulgelt	schulgelt	ADJD	N.Reg.Acc.Sg.Neut	no	yes	x
nich	nicht	nicht	PTKNEG	PART.Neg	no	yes	x
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	yes	x
is	is	is	FM	FM	no	yes	x
nu	nun	nun	ADV	ADV	no	yes	x
zu	zu	zu	APPR	PART.Zu	no	yes	x
zweiten	zweiten	zweit	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
mal	Mal	Mal	NN	N.Reg.Dat.Sg.Neut	no	yes	x
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	yes	x
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	yes	x
Kind	Kind	Kind	NN	N.Reg.Nom.Sg.Neut	no	yes	x
zu	zu	zu	APPR	APPR.Dat	no	yes	x
Hause	Hause	Haus	NN	N.Reg.Dat.Sg.Neut	no	yes	x
komt	kommt	kommen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
one	ohne	ohne	APPR	APPR.Acc	no	yes	x
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	yes	x
Knopff	Knopf	Knopf	NN	N.Reg.Acc.Sg.Masc	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	yes	x
kleid	Kleid	Kleid	NN	N.Reg.Acc.Sg.Neut	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
habn	haben	haben	VAINF	VINF.Haben.-	no	yes	x
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	yes	x
andre	andere	ander	ADJA	ADJA.Pos.Nom.Pl.Neut	no	yes	x
Kindr	Kinder	Kind	NN	N.Reg.Nom.Pl.Neut	no	yes	x
ihr	ihr	ihr	PPOSAT	PRO.Pers.Subst.3.Dat.Sg.Fem	no	yes	x
die	die	d	ART	PRO.Dem.Subst.-.Acc.Pl.Neut	no	yes	x
sticken	sticken	sticken	VVINF	VINF.Full.-	no	yes	x
nachbringen	nachbringen	nachbringen	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	yes	x
Frau	Frau	Frau	NN	N.Reg.Nom.Sg.Fem	yes	yes	x
Gorges	Gorges	Gorges	NE	N.Name.Nom.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
«	&quot;	&quot;	$(	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Herr	Herr	Herr	NN	N.Reg.Nom.Sg.Masc	yes	yes	x
Borchert	Borchert	Borchert	NE	N.Name.Nom.Sg.Masc	no	yes	x
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	yes	x
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	yes	x
Schreiben	Schreiben	Schreiben	NN	N.Reg.Acc.Sg.Neut	no	yes	x
wieder	wieder	wieder	ADV	ADV	no	yes	x
sorgfältig	sorgfältig	sorgfältig	ADJD	ADJD.Pos	no	yes	x
zusammengefaltet	zusammengefaltet	zusammenfalten	VVPP	VPP.Full.Psp	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
steckte	steckte	stecken	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	yes	x
vorsichtig	vorsichtig	vorsichtig	ADJD	ADJD.Pos	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
sein	sein	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	yes	x
Kuvert	Kuvert	Kuvert	NN	N.Reg.Acc.Sg.Neut	no	yes	x
zurück	zurück	zurück	PTKVZ	PART.Verb	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
No.	No.	no.	XY	N.Name.Nom.Sg.*	yes	yes	x
167	167	167	CARD	CARD	yes	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
Mit	Mit	mit	APPR	APPR.Dat	yes	yes	x
Blaustift	Blaustift	Blaustift	NN	N.Reg.Dat.Sg.Fem	no	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
Das	Das	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	yes	yes	x
hob	hob	heben	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
so	so	so	ADV	ADV	no	yes	x
besser	besser	gut	ADJD	ADJD.Comp	no	yes	x
ab	ab	ab	PTKVZ	PART.Verb	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
übersichtlicher	übersichtlicher	übersichtlich	ADJD	ADJD.Comp	no	yes	x
...	...	...	$(	SYM.Pun.Cont	no	yes	x
An	An	an	APPR	APPR.An	yes	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Sieben	Sieben	Sieben	NN	CARD	no	yes	x
besserte	besserte	bessern	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	yes	x
