tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
operirte	operierte	operiert	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Jud'	Jude	Jude	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Ha	Ha	Ha	NE	N.Name.Nom.Sg.Masc	yes	yes	x
sieh	sieh	sehen	PTKVZ	VIMP.Full.2.Sg	no	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
Ha	Ha	Ha	NE	N.Name.Nom.Sg.Masc	yes	yes	x
sieh	sieh	sehen	PTKVZ	VIMP.Full.2.Sg	no	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Masc	yes	yes	x
Augenblick	Augenblick	Augenblick	NN	N.Reg.Dat.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Huhu	Huhu	huhu	ITJ	N.Name.Nom.Sg.*	yes	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Neut	yes	yes	x
gräßlich	gräßlich	gräßlich	ADJA	ADJD.Pos	no	yes	x
Wunder	Wunder	Wunder	NN	N.Reg.Nom.Sg.Neut	no	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
Des	Des	d	ART	ART.Def.Gen.Sg.Masc	yes	yes	x
Reiters	Reiters	reiter	ADJA	N.Reg.Gen.Sg.Masc	no	yes	x
Koller	Koller	Koller	NN	N.Reg.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Stück	Stück	Stück	NN	N.Reg.Nom.Sg.Neut	no	yes	x
für	für	für	APPR	APPR.Acc	no	yes	x
Stück	Stück	Stück	NN	N.Reg.Acc.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Fiel	Fiel	fallen	VVFIN	VFIN.Full.3.Sg.Past.Ind	yes	yes	x
ab	ab	ab	PTKVZ	PART.Verb	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
wie	wie	wie	PWAV	PROADV.Inter	no	yes	x
mürber	mürber	mürbe	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Zunder	Zunder	Zunder	NN	N.Reg.Nom.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Zum	Zum	zum	APPRART	APPRART.Dat.Sg.Masc	yes	yes	x
Schädel	Schädel	Schädel	NE	N.Reg.Dat.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
ohne	ohne	ohne	APPR	APPR.Acc	no	yes	x
Zopf	Zopf	Zopf	NE	N.Reg.Acc.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Schopf	Schopf	Schopf	NE	N.Reg.Acc.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Zum	Zum	zum	APPRART	APPRART.Dat.Sg.Masc	yes	yes	x
nackten	nackten	nackt	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Schädel	Schädel	Schädel	NE	N.Reg.Dat.Sg.Masc	no	yes	x
ward	wurde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	no	yes	x
sein	sein	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Masc	no	yes	x
Kopf	Kopf	Kopf	NN	N.Reg.Nom.Sg.Masc	no	yes	x
;	;	;	$.	SYM.Pun.Sent	no	yes	x
Bürger	Bürger	Bürger	NN	N.Reg.Nom.Pl.Masc	yes	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Lenore	Lenore	Lenore	NE	N.Reg.Nom.Pl.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Kein	Kein	Kein	PIAT	PRO.Indef.Attr.-.Nom.Sg.Masc	yes	yes	x
Mensch	Mensch	Mensch	NN	N.Reg.Nom.Sg.Masc	no	yes	x
wird	wird	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	yes	x
mich	mich	ich	PPER	PRO.Pers.Subst.1.Acc.Sg.*	no	yes	x
tadeln	tadeln	tadeln	VVINF	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
meinem	meinem	meine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	yes	x
Freunde	Freundeitzig	Freundeitzig	NN	ADJD.Pos	no	yes	x
Itzig				ADJA.Pos.Nom.Sg.Masc	yes	yes	x
Faitel	Feitel	Feitel	NE	N.Reg.Nom.Sg.Masc	no	yes	x
Stern	Sternin	Sternin	NN	N.Name.Nom.Sg.Masc	no	yes	x
ein				CARD	yes	yes	x
Denkmal	Denkmal	Denkmal	NN	N.Reg.Nom.Sg.Neut	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
