tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Jules	Jules	Jules	NE	N.Name.*.*.*	yes	yes	x
Verne	Verne	Verne	NE	N.Name.*.*.*	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Pl.Masc	yes	yes	x
Blockade-Brecher	Blockade-Brecher	Blockade-Brecher	NN	N.Reg.Nom.Pl.Masc	no	yes	x
Erstes	Erstes	erst	ADJA	ADJA.Pos.Nom.Sg.Neut	yes	yes	x
Capitel	Kapitel	Kapitel	NN	N.Reg.Nom.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Delphin	Delphin	Delphin	NN	N.Reg.Nom.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
erste	erste	erst	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Fluß	Fluß	Fluß	NN	N.Reg.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
der	der	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	yes	x
unter	unter	unter	APPR	APPR.Unter	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Neut	no	yes	x
Rädern	Rädern	Rad	NN	N.Reg.Dat.Pl.Neut	no	yes	x
eines	eines	eine	ART	ART.Indef.Gen.Sg.Masc	no	yes	x
Dampfers	Dampfers	Dampfer	NN	N.Reg.Gen.Sg.Masc	no	yes	x
schäumte	schäumte	schäumen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	yes	x
Clydefluß	Clydefluß	Clydefluß	NN	N.Reg.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
zwar	zwar	zwar	ADV	ADV	no	yes	x
geschah	geschah	geschehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
dies	dies	diese	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
Jahre	Jahre	Jahr	NN	N.Reg.Dat.Sg.Neut	no	yes	x
1812	1812	1812	CARD	CARD	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Das	Das	d	ART	ART.Def.Nom.Sg.Neut	yes	yes	x
Boot	Boot	Boot	NN	N.Reg.Nom.Sg.Neut	no	yes	x
hieß	hieß	heißen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	yes	x
»	&quot;	&quot;	$(	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Komet	Komet	Komet	NN	N.Reg.Nom.Sg.Masc	no	yes	x
«	&quot;	&quot;	$(	N.Name.Nom.Sg.*	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
versah	versah	versehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	yes	x
Schnelligkeit	Schnelligkeit	Schnelligkeit	NN	N.Reg.Dat.Sg.Fem	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
sechs	sechs	sechs	CARD	CARD	no	yes	x
(	(	(	$(	SYM.Paren.Left	no	yes	x
engl.	engl.	Engl.	NE	VIMP.Full.2.Sg	no	yes	x
)	)	)	$(	SYM.Paren.Right	no	yes	x
Meilen	Meilen	Meile	NN	N.Reg.Dat.Pl.Fem	yes	yes	x
pro	pro	pro	APPR	APPR.Pro	no	yes	x
Stunde	Stunde	Stunde	NN	N.Reg.Acc.Sg.Fem	no	yes	x
regelmäßigen	regelmäßigen	regelmäßig	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Dienst	Dienst	Dienst	NN	N.Reg.Acc.Sg.Masc	no	yes	x
zwischen	zwischen	zwischen	APPR	APPR.Zwischen	no	yes	x
Glasgow	Glasgow	Glasgow	NE	N.Name.Dat.Sg.Neut	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Greenock	Greenock	Greenock	NE	N.Name.Dat.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Seit	Seit	seit	APPR	APPR.Dat	yes	yes	x
jener	jener	jen	PDAT	PRO.Dem.Attr.-.Dat.Sg.Fem	no	yes	x
Zeit	Zeit	Zeit	NN	N.Reg.Dat.Sg.Fem	no	yes	x
sind	sind	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	yes	x
wohl	wohl	wohl	ADV	ADV	no	yes	x
über	über	über	APPR	APPR.über	no	yes	x
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	yes	x
Million	Million	Million	NN	N.Reg.Acc.Sg.Fem	no	yes	x
Steamer	Steamer	Steamer	NN	N.Reg.Nom.Pl.Masc	no	yes	x
oder	oder	oder	KON	CONJ.Coord.-	no	yes	x
Packetboote	Paketboote	Paketboot	NN	N.Reg.Nom.Pl.Neut	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
schottischen	schottischen	schottisch	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Strom	Strom	Strom	NN	N.Reg.Acc.Sg.Masc	no	yes	x
auf-	auf-	auf-	TRUNC	TRUNC.Adj	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
abgefahren	abgefahren	abfahren	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
die	die	d	ART	ART.Def.Nom.Pl.Masc	no	yes	x
Bewohner	Bewohner	Bewohner	NN	N.Reg.Nom.Pl.Masc	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
großen	großen	groß	ADJA	ADJA.Pos.Gen.Sg.Fem	no	yes	x
Handelsstadt	Handelsstadt	Handelsstadt	NN	N.Reg.Gen.Sg.Fem	no	yes	x
haben	haben	haben	VAFIN	VFIN.Haben.3.Pl.Pres.Ind	no	yes	x
nachgerade	nachgerade	nachgerade	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Gelegenheit	Gelegenheit	Gelegenheit	NN	N.Reg.Acc.Sg.Fem	no	yes	x
gehabt	gehabt	haben	VAPP	VPP.Haben.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Neut	no	yes	x
Wundern	Wundern	Wunder	NN	N.Reg.Dat.Pl.Neut	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
