tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Shylock	Shylock	Shylock	NE	N.Reg.Nom.Sg.Masc	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Barnow	Barnow	Barnow	NE	N.Name.Dat.Sg.*	no	yes	x
Gerade	Gerade	gerade	ADV	ADV	yes	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
alten	alten	alt	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
grauen	grauen	grau	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Kloster	Kloster	Kloster	NN	N.Reg.Dat.Sg.Neut	no	yes	x
der	der	d	ART	ART.Def.Gen.Pl.Masc	no	yes	x
Dominikaner	Dominikaner	Dominikaner	NN	N.Reg.Gen.Pl.Masc	no	yes	x
gegenüber	gegenüber	gegenüber	APPO	APPO.Dat	no	yes	x
steht	steht	stehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	yes	x
große	große	groß	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
weiße	weiße	weiß	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Haus	Haus	Haus	NN	N.Reg.Nom.Sg.Neut	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
Juden	Juden	Jude	NN	N.Reg.Gen.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
hart	hart	hart	ADJD	ADJD.Pos	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Heerstraße	Heerstraße	Heerstraße	NN	N.Reg.Dat.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Lemberg	Lemberg	Lemberg	NN	N.Name.Dat.Sg.Neut	no	yes	x
nach	nach	nach	APPR	APPR.Dat	no	yes	x
Skala	Skala	Skala	NN	N.Reg.Dat.Sg.Fem	no	yes	x
