tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Louise	Louise	Louise	NE	N.Name.Nom.Sg.Fem	yes	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
François	François	François	NE	N.Name.Nom.Sg.Masc	no	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Posten	Posten	Posten	NN	N.Reg.Nom.Sg.Masc	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
Frau	Frau	Frau	NN	N.Reg.Gen.Sg.Fem	no	yes	x
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
am	am	am	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
Spätnachmittag	Spätnachmittag	Spatnachmittag	NN	N.Reg.Dat.Sg.Masc	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
dreißigsten	dreißigsten	dreißigst	ADJA	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Oktober	Oktober	Oktober	NN	N.Reg.*.Sg.Masc	no	yes	x
Anno	Anno	Anno	NN	ADV	no	yes	x
1757	1757	1757	CARD	CARD	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
als	als	als	KOUS	CONJ.SubFin.-	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Neut	no	yes	x
schon	schon	schon	ADV	ADV	no	yes	x
bejahrtes	bejahrtes	bejahrt	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
dünnleibiges	dünnleibiges	Dünnleibiges	NE	ADJA.Pos.Nom.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
geistliches	geistliches	geistlich	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Herrlein	Herrlein	Herrlein	NN	N.Reg.Nom.Sg.Neut	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
Schuhen	Schuhen	Schuh	NN	N.Reg.Dat.Pl.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Strümpfen	Strümpfen	Strumpf	NN	N.Reg.Dat.Pl.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	yes	x
schmale	schmale	schmal	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Chormäntelchen	Chormäntelchen	Chormantelchen	NN	N.Reg.Acc.Sg.Neut	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
schwarzer	schwarzer	schwarz	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Serge	Serge	Serge	NN	N.Name.Dat.Sg.Masc	no	yes	x
über	über	über	APPR	APPR.über	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	yes	x
spitzen	spitzen	spitz	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Leibrock	Leibrock	Leibrock	NN	N.Reg.Dat.Sg.Masc	no	yes	x
vom	vom	vom	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
Rücken	Rücken	Rücken	NN	N.Reg.Dat.Sg.Masc	no	yes	x
niederhängend	niederhängend	niederhängen	VVPP	ADJD.Pos	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
weißgepuderter	weißgepuderter	weißgepudert	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Lockenperücke	Lockenperücke	Lockenperücke	NN	N.Reg.Dat.Sg.Fem	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
trotz	trotz	trotz	APPR	APPR.Gen	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
anhaltenden	anhaltenden	anhaltend	ADJA	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Regens	Regens	Regens	NN	N.Reg.Gen.Sg.Masc	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
kleinen	kleinen	klein	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
flachen	flachen	flach	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Hut	Hut	Hut	NN	N.Reg.Acc.Sg.Masc	no	yes	x
unter	unter	unter	APPR	APPR.Unter	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	yes	x
Arm	Arm	Arm	NN	N.Reg.Dat.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
vor	vor	vor	APPR	APPR.Vor	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Tür	Tür	Tür	NN	N.Reg.Dat.Sg.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
»	&quot;	&quot;	$(	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Polnischen	Polnischen	polnisch	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Hauses	Hauses	Haus	NN	N.Reg.Gen.Sg.Neut	no	yes	x
«	&quot;	&quot;	$(	CARD	no	yes	x
stillehielt	stillhielt	stillhalten	VVFIN	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	yes	x
Wetterdach	Wetterdach	Wetterdach	NN	N.Reg.Acc.Sg.Neut	no	yes	x
seines	seines	seine	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	no	yes	x
grauleinenen	grauleinenen	grauleinenen	ADJA	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Regenschirmes	Regenschirmes	Regenschirm	NN	N.Reg.Gen.Sg.Masc	no	yes	x
zuklappte	zuklappte	zuklappen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	yes	x
beiden	beiden	beide	PIAT	PRO.Indef.Attr.-.Dat.Pl.Masc	no	yes	x
französischen	französischen	französisch	ADJA	ADJA.Pos.Dat.Pl.Masc	no	yes	x
Ehrenposten	Ehrenposten	Ehrenposten	NN	N.Reg.Dat.Pl.Masc	no	yes	x
höflich	höflich	höflich	ADJD	ADJD.Pos	no	yes	x
grüßte	grüßte	grüßen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
durch	durch	durch	APPR	APPR.Acc	no	yes	x
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	yes	x
offene	offene	offen	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Portal	Portal	Portal	NN	N.Reg.Acc.Sg.Neut	no	yes	x
seinen	seinen	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	yes	x
Eingang	Eingang	Eingang	NN	N.Reg.Acc.Sg.Masc	no	yes	x
nahm	nahm	nehmen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Das	Das	d	ART	ART.Def.Nom.Sg.Neut	yes	yes	x
»	&quot;	&quot;	$(	CARD	no	yes	x
Polnische	Polnische	polnisch	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Haus	Haus	Haus	NN	N.Reg.Nom.Sg.Neut	no	yes	x
«	&quot;	&quot;	$(	CARD	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Neut	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Gärten	Gärten	Garten	NN	N.Reg.Dat.Pl.Masc	no	yes	x
umgebenes	umgebenes	umgeben	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
stattliches	stattliches	stattlich	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Gebäude	Gebäude	Gebäude	NN	N.Reg.Nom.Sg.Neut	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
kleinen	kleinen	klein	ADJA	ADJA.Pos.Gen.Sg.Fem	no	yes	x
Stadt	Stadt	Stadt	NN	N.Reg.Gen.Sg.Fem	no	yes	x
Weißenfels	Weißenfels	Weißenfels	NE	N.Name.Nom.Sg.Neut	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
Leipziger	Leipziger	Leipziger	ADJA	ADJA.Pos.*.*.*	no	yes	x
Kreise	Kreise	Kreis	NN	N.Reg.Dat.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
welche	welche	welche	PWAT	PRO.Inter.Attr.-.Acc.Sg.Fem	no	yes	x
Stadt	Stadt	Stadt	NN	N.Reg.Acc.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
seit	seit	seit	KOUS	APPR.Dat	no	yes	x
vor	vor	vor	APPR	APPR.Vor	no	yes	x
mehr	mehr	mehr	PIAT	PRO.Indef.Attr.-.*.*.*	no	yes	x
als	als	als	KOKOM	CONJ.Comp.-	no	yes	x
einem	einem	eine	ART	ART.Indef.Dat.Sg.Neut	no	yes	x
Jahrzehnt	Jahrzehnt	Jahrzehnt	NN	N.Reg.Dat.Sg.Neut	no	yes	x
ihr	ihr	ihr	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Masc	no	yes	x
eigner	eigener	eigen	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Herzogszweig	Herzogszweig	Herzogszweig	NN	N.Reg.Nom.Sg.Masc	no	yes	x
erloschen	erloschen	erlöschen	VVPP	VPP.Full.Psp	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	yes	x
dem	dem	d	ART	PRO.Dem.Subst.-.Dat.Sg.Neut	no	yes	x
kurfürstlichen	kurfürstlichen	kurfürstlich	ADJA	ADJA.Pos.Acc.Pl.Masc	no	yes	x
Mutterstamme	Mutterstamme	Mutterstamm	NN	N.Reg.Acc.Pl.Masc	no	yes	x
heimgefallen	heimgefallen	heimfallen	VVPP	VPP.Full.Psp	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	yes	x
gar	gar	gar	ADV	ADV	no	yes	x
verödetes	verödetes	verödet	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Ansehen	Ansehen	Ansehen	NN	N.Reg.Acc.Sg.Neut	no	yes	x
trug	trug	tragen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Das	Das	d	ART	ART.Def.Nom.Sg.Neut	yes	yes	x
große	große	groß	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Schloß	Schloß	Schloß	NN	N.Reg.Nom.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
