tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Jules	Jules	Jules	NE	N.Name.*.*.*	yes	yes	x
Verne	Verne	Verne	NE	N.Name.*.*.*	no	yes	x
Martin	Martin	Martin	NE	N.Name.*.*.*	yes	yes	x
Paz	Paz	Paz	NE	N.Name.Nom.Sg.Neut	no	yes	x
I	I	i	XY	N.Name.*.*.*	yes	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Eben	Eben	eben	ADV	ADV	yes	yes	x
verschwand	verschwand	verschwinden	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
Sonne	Sonne	Sonne	NN	N.Reg.Nom.Sg.Fem	no	yes	x
hinter	hinter	hinter	APPR	APPR.Hinter	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Masc	no	yes	x
schneeigen	schneeigen	schneeig	ADJA	ADJA.Pos.Dat.Pl.Masc	no	yes	x
Gipfeln	Gipfeln	Gipfel	NN	N.Reg.Dat.Pl.Masc	no	yes	x
der	der	d	ART	ART.Def.Gen.Pl.Fem	no	yes	x
Cordilleren	Kordilleren	Kordillere	NN	N.Reg.Gen.Pl.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
doch	doch	doch	ADV	CONJ.Coord.Doch	no	yes	x
unter	unter	unter	APPR	APPR.Unter	no	yes	x
Perus	Perus	Peru	NE	N.Name.Gen.Sg.Neut	no	yes	x
schönem	schönem	schön	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Himmel	Himmel	Himmel	NN	N.Reg.Dat.Sg.Masc	no	yes	x
sättigte	sättigte	sättigen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
Atmosphäre	Atmosphäre	Atmosphäre	NN	N.Reg.Nom.Sg.Fem	no	yes	x
durch	durch	durch	APPR	APPR.Acc	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
leichten	leichten	leicht	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Schleier	Schleier	Schleier	NN	N.Reg.Acc.Sg.Masc	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
Nacht	Nacht	Nacht	NN	N.Reg.Gen.Sg.Fem	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	yes	x
lichtschimmernden	lichtschimmernden	lichtschimmernd	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Frische	Frische	Frische	NN	N.Reg.Dat.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Das	Das	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
Stunde	Stunde	Stunde	NN	N.Reg.Nom.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
der	der	die	PRELS	PRO.Rel.Subst.-.Dat.Sg.Fem	no	yes	x
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	yes	x
nach	nach	nach	APPR	APPR.Dat	no	yes	x
europäischer	europäischer	europäisch	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Art	Art	Art	NN	N.Reg.Dat.Sg.Fem	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Weise	Weise	Weise	NN	N.Reg.Dat.Sg.Fem	no	yes	x
leben	leben	leben	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
außerhalb	außerhalb	außerhalb	APPR	APPR.Gen	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
Verandas	Veranda	Veranda	NN	N.Reg.Gen.Sg.Fem	no	yes	x
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	yes	x
erquickenden	erquickenden	erquickend	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Lufthauch	Lufthauch	Lufthauch	NN	N.Reg.Acc.Sg.Masc	no	yes	x
aufsuchen	aufsuchen	aufsuchen	VVINF	VINF.Full.-	no	yes	x
konnte	konnte	können	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Während	Während	während	KOUS	CONJ.SubFin.-	yes	yes	x
die	die	d	ART	ART.Def.Nom.Pl.Masc	no	yes	x
ersten	ersten	erst	ADJA	ADJA.Pos.Nom.Pl.Masc	no	yes	x
Sterne	Sterne	Stern	NN	N.Reg.Nom.Pl.Masc	no	yes	x
am	am	am	APPRART	PART.Deg	no	yes	x
Horizonte	Horizonte	Horizont	NN	N.Reg.Acc.Pl.Masc	no	yes	x
aufzogen	aufzogen	aufziehen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
füllten	füllten	füllen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	yes	x
die	die	d	ART	ART.Def.Nom.Pl.Fem	no	yes	x
Straßen	Straßen	Straße	NN	N.Reg.Nom.Pl.Fem	no	yes	x
Limas	Limas	Limas	NE	N.Name.Gen.Sg.Neut	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	yes	x
Menge	Menge	Menge	NN	N.Reg.Dat.Sg.Fem	no	yes	x
Spaziergänger	Spaziergänger	Spaziergänger	NN	N.Reg.Nom.Sg.Masc	no	yes	x
an	an	an	PTKVZ	PART.Verb	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
welche	welche	welche	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
ihrem	ihrem	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	yes	x
leichten	leichten	leicht	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Mantel	Mantel	Mantel	NN	N.Reg.Dat.Sg.Masc	no	yes	x
dahin	dahin	dahin	PAV	PROADV.Dem	no	yes	x
wandelnd	wandelnd	wandeln	VVPP	ADJD.Pos	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Neut	no	yes	x
unbedeutendsten	unbedeutendsten	unbedeutend	ADJA	ADJA.Sup.Dat.Pl.Neut	no	yes	x
Dingen	Dingen	Ding	NN	N.Reg.Dat.Pl.Neut	no	yes	x
