tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Theodor	Theodor	Theodor	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Storm	Storm	Storm	NE	N.Name.Nom.Sg.*	no	yes	x
Schweigen	Schweigen	Schweigen	NN	N.Reg.Nom.Sg.Neut	yes	yes	x
Es	Es	es	PPER	N.Reg.Nom.Sg.Neut	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Neut	no	yes	x
niedriges	niedriges	niedrig	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
mäßig	mäßig	mäßig	ADJD	ADJD.Pos	no	yes	x
großes	großes	groß	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Zimmer	Zimmer	Zimmer	NN	N.Reg.Nom.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
durch	durch	durch	APPR	APPR.Acc	no	yes	x
viele	viele	viel	PIAT	PRO.Indef.Attr.-.Acc.Pl.Fem	no	yes	x
Blattpflanzen	Blattpflanzen	Blattpflanze	NN	N.Reg.Acc.Pl.Fem	no	yes	x
verdüstert	verdüstert	verdüstern	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
beschränkt	beschränkt	beschränken	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
durch	durch	durch	APPR	APPR.Acc	no	yes	x
mancherlei	mancherlei	mancherlei	PIAT	PRO.Indef.Attr.-.*.*.*	no	yes	x
altes	altes	alt	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
aber	aber	aber	ADV	CONJ.Coord.Aber	no	yes	x
sorgsam	sorgsam	sorgsam	ADJD	ADJD.Pos	no	yes	x
erhaltenes	erhaltenes	erhalten	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Möbelwerk	Möbelwerk	Möbelwerk	NN	N.Reg.Nom.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
dem	dem	die	PRELS	PRO.Rel.Subst.-.Dat.Sg.Neut	no	yes	x
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	yes	x
es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	yes	x
ansah	ansah	ansehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
daß	daß	daß	KOUS	CONJ.SubFin.-	no	yes	x
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	yes	x
einst	einst	einst	ADV	ADV	no	yes	x
für	für	für	APPR	APPR.Acc	no	yes	x
höhere	höhere	hoch	ADJA	ADJA.Comp.Acc.Pl.Neut	no	yes	x
Gemächer	Gemächer	Gemach	NN	N.Reg.Acc.Pl.Neut	no	yes	x
angefertigt	angefertigt	anfertigen	VVPP	VPP.Full.Psp	no	yes	x
worden	worden	werden	VAPP	VPP.Aux.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
als	als	als	KOUS	CONJ.SubFin.-	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
Mietwohnung	Mietwohnung	Mietewohnung	NN	N.Reg.Acc.Sg.Fem	no	yes	x
hier	hier	hier	ADV	ADV	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
dritten	dritten	dritt	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Stock	Stock	Stock	NN	N.Reg.Dat.Sg.Masc	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
bieten	bieten	bieten	VVINF	VINF.Full.-	no	yes	x
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Auch	Auch	auch	ADV	ADV	yes	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
schon	schon	schon	ADV	ADV	no	yes	x
