tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Wilhelm	Wilhelm	Wilhelm	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Jensen	Jensen	Jensen	NE	N.Name.Nom.Sg.Masc	no	yes	x
Gradiva	Gradiva	gradiva	XY	N.Name.Nom.Sg.Masc	yes	yes	x
Ein	Ein	eine	ART	ART.Indef.Acc.Sg.Neut	yes	yes	x
pompejanischen	pompejanischen	pompejanisch	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Phantasiestück	Phantasiestück	Phantasiestück	NN	N.Reg.Acc.Sg.Neut	no	yes	x
Beim	Beim	beim	APPRART	APPRART.Dat.Sg.Masc	yes	yes	x
Besuche	Besuche	Besuch	NN	N.Reg.Dat.Sg.Masc	no	yes	x
einer	einer	eine	ART	PRO.Indef.Subst.-.Nom.Sg.Masc	no	yes	x
der	der	d	ART	ART.Def.Gen.Pl.Masc	no	yes	x
großen	großen	groß	ADJA	ADJA.Pos.Gen.Pl.Masc	no	yes	x
Antikensammlungen	Antikensammlungen	Antikensammelung	NN	N.Reg.Gen.Pl.Masc	no	yes	x
Roms	Roms	Roms	NE	N.Name.Gen.Sg.Neut	no	yes	x
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	yes	x
Norbert	Norbert	Norbert	NE	N.Name.Nom.Sg.Masc	no	yes	x
Hanold	Hanold	Hanold	NE	N.Name.Nom.Sg.Masc	no	yes	x
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	yes	x
Reliefbild	Reliefbild	Reliefbild	NN	N.Reg.Acc.Sg.Neut	no	yes	x
entdeckt	entdeckt	entdecken	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
das	das	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	yes	x
ihn	ihn	er	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	yes	x
ausnehmend	ausnehmend	ausnehmend	ADJD	ADJD.Pos	no	yes	x
angezogen	angezogen	anziehen	VVPP	ADJD.Pos	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
so	so	so	ADV	ADV	no	yes	x
daß	daß	daß	KOUS	CONJ.SubFin.-	no	yes	x
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	yes	x
sehr	sehr	sehr	ADV	ADV	no	yes	x
erfreut	erfreut	erfreut	ADJD	ADJD.Pos	no	yes	x
gewesen	gewesen	sein	VAPP	VPP.Sein.Psp	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
nach	nach	nach	APPR	APPR.Dat	no	yes	x
Deutschland	Deutschland	Deutschland	NE	N.Name.Dat.Sg.Neut	no	yes	x
zurückgekehrt	zurückgekehrt	zurückkehren	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	yes	x
vortrefflichen	vortrefflichen	vortrefflich	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Gipsabguß	Gipsabguß	Gipsabguß	NN	N.Reg.Acc.Sg.Masc	no	yes	x
erhalten	erhalten	erhalten	VVINF	VINF.Full.-	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
können	können	können	VMINF	VINF.Mod.-	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Der	Der	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Masc	yes	yes	x
hing	hing	hangen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
nun	nun	nun	ADV	ADV	no	yes	x
schon	schon	schon	ADV	ADV	no	yes	x
seit	seit	seit	APPR	APPR.Dat	no	yes	x
einigen	einigen	einige	PIAT	PRO.Indef.Attr.-.Dat.Pl.Neut	no	yes	x
Jahren	Jahren	Jahr	NN	N.Reg.Dat.Pl.Neut	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
einem	einem	eine	ART	ART.Indef.Dat.Sg.Masc	no	yes	x
bevorzugten	bevorzugten	bevorzugt	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Wandplatz	Wandplatz	Wandplatz	NN	N.Reg.Dat.Sg.Masc	no	yes	x
seines	seines	seine	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	no	yes	x
sonst	sonst	sonst	ADV	ADV	no	yes	x
zumeist	zumeist	zumeist	ADV	ADV	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Bücherständern	Bücherständern	Bucherständer	NN	N.Reg.Dat.Pl.Neut	no	yes	x
umgebenen	umgebenen	umgeben	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Arbeitszimmers	Arbeitszimmers	Arbeitszimmer	NN	N.Reg.Gen.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
sowohl	sowohl	sowohl	KON	CONJ.Coord.-	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
richtigen	richtigen	richtig	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Lichtauffall	Lichtausfall	Lichtausfall	NN	N.Reg.Dat.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
als	als	als	KOKOM	CONJ.SubFin.-	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
wenngleich	wenngleich	wenngleich	KOUS	CONJ.SubFin.-	no	yes	x
nur	nur	nur	ADV	ADV	no	yes	x
kurz	kurz	kurz	ADJD	ADJD.Pos	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Abendsonne	Abendsonne	Abendsonne	NN	N.Reg.Dat.Sg.Fem	no	yes	x
besuchten	besuchten	besuchen	VVFIN	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Seite	Seite	Seite	NN	N.Reg.Dat.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Ungefähr	Ungefähr	ungefähr	ADV	ADV	yes	yes	x
in	in	in	APPR	APPR.In	no	yes	x
Drittel-Lebensgröße	Drittel-Lebensgröße	Drittel-Lebensgröße	NN	N.Reg.Dat.Sg.Fem	no	yes	x
stellte	stellte	stellen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	yes	x
Bildnis	Bildnis	Bildnis	NN	N.Reg.Nom.Sg.Neut	no	yes	x
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	yes	x
vollständige	vollständige	vollständig	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
Schreiten	Schreiten	Schreiten	NN	N.Reg.Dat.Sg.Neut	no	yes	x
begriffene	begriffene	begreifen	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
weibliche	weibliche	weiblich	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Gestalt	Gestalt	Gestalt	NN	N.Reg.Acc.Sg.Fem	no	yes	x
dar	dar	dar	PTKVZ	PART.Verb	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
noch	noch	noch	ADV	ADV	no	yes	x
