tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
–	-	--	$(	SYM.Pun.Hyph	yes	direct.speech.1	-	-	-	-
Potz	Pots	Pot	NE	N.Reg.Gen.Sg.Masc	no	direct.speech.1	-	-	-	-
Tausend	Tausend	Tausend	CARD	CARD	no	direct.speech.1	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.1	-	-	-	-
Meister	Meister	Meister	NE	N.Reg.Nom.Sg.Masc	no	direct.speech.1	-	-	-	-
Crockston	Crockston	Crockston	NE	N.Reg.Nom.Sg.Neut	no	direct.speech.1	-	speaker.2	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.1	-	-	-	-
Du	Du	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	no	direct.speech.1|reported.thought.4.nonfact	-	speaker.4	-	-
hältst	hältst	hältst	VVFIN	VFIN.Full.2.Sg.Pres.Ind	no	direct.speech.1|reported.thought.4.nonfact	-	-	intexpr.4	-
wohl	wohl	wohl	ADV	ADV	no	direct.speech.1|reported.thought.4.nonfact	-	-	-	-
gar	gar	gar	ADV	ADV	no	direct.speech.1|reported.thought.4.nonfact	-	-	-	-
den	den	der	ART	ART.Def.Acc.Sg.Masc	no	direct.speech.1|reported.thought.4.nonfact	-	-	-	-
Delphin	Delphin	Delphin	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.1|reported.thought.4.nonfact	-	-	-	-
für	für	für	APPR	APPR.Acc	no	direct.speech.1|reported.thought.4.nonfact	-	-	-	-
eine	eine	ein	ART	ART.Indef.Acc.Sg.Fem	no	direct.speech.1|reported.thought.4.nonfact	-	-	-	-
Schiffsjungenschule	Schiffsjungenschule	Schiffsjungenschule	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.1|reported.thought.4.nonfact	-	-	-	-
?	?	--	$.	SYM.Pun.Sent	no	direct.speech.1|reported.thought.4.nonfact	-	-	-	-
–	-	--	$(	SYM.Pun.Hyph	yes	direct.speech.2	-	-	-	-
Verachten	Verachten	verachten	NN	N.Reg.Nom.Pl.Fem	no	direct.speech.2	-	-	-	-
Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	direct.speech.2	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	direct.speech.2	-	-	-	-
die	die	der	ART	ART.Def.Acc.Pl.Masc	no	direct.speech.2	-	-	-	-
Schiffsjungen	Schiffsjungen	Schiffsjung	NN	N.Reg.Acc.Pl.Masc	no	direct.speech.2	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
Herr	Herr	Herr	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
Kapitän	Kapitän	Kapitän	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.2	-	speaker.1_3_21	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.2	-	-	-	-
hat	hat	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	direct.speech.2	-	-	-	-
einmal	einmal	einmal	ADV	ADV	no	direct.speech.2	-	-	-	-
Einen	Einen	Ein	ART	ART.Indef.Acc.Sg.Masc	no	direct.speech.2	-	-	-	-
gegeben	gegeben	geben	VVPP	ADJD.Pos	no	direct.speech.2	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
aus	aus	aus	APPR	APPR.Dat	no	direct.speech.2	-	-	-	-
dem	dem	der	PRELS	PRO.Dem.Subst.-.Dat.Sg.Neut	no	direct.speech.2	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	direct.speech.2	-	-	-	-
der	der	der	ART	ART.Def.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
Admiral	Admiral	Admiral	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
Nelson	Nelson	Nelson	NE	N.Name.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
geworden	geworden	werden	VAPP	VPP.Aux.Psp	no	direct.speech.2	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
