tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Vor	Vor	vor	APPR	APPR.Vor	yes	-	-	-	-	-
wenigen	wenigen	weniger	PIAT	PRO.Indef.Attr.-.Dat.Pl.Masc	no	-	-	-	-	-
Tagen	Tagen	Tag	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
wurde	wurde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
Washington	Washington	Washington	NE	N.Name.Dat.Sg.Neut	yes	-	-	-	-	-
eine	eine	ein	ART	ART.Indef.Acc.Sg.Fem	yes	-	-	-	-	-
Convention	Konvention	Konvention	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
von	von	von	APPR	APPR.Dat	no	-	-	-	-	-
Bürgern	Bürgern	Bürger	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
Californiens	Californiens	Californien	NE	N.Name.Gen.Sg.Neut	yes	-	-	-	-	-
abgehalten	abgehalten	abhalten	VVPP	VPP.Full.Psp	yes	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	reported.writing.1	-	-	-	-
ein	ein	ein	ART	ART.Indef.Acc.Sg.Neut	no	reported.writing.1	-	-	-	-
Memorial	Memorial	Memorial	NN	N.Reg.Acc.Sg.Neut	no	reported.writing.1	-	speaker.1	-	-
abfaßte	abfaßte	abfassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.writing.1	-	-	intexpr.1	-
,	,	--	$,	SYM.Pun.Comma	no	reported.writing.1	-	-	-	-
worin	worin	worin	PWAV	PROADV.Inter	no	reported.writing.1	-	-	-	-
dem	dem	der	ART	ART.Def.Dat.Sg.Neut	no	reported.writing.1	-	-	-	-
Congresse	Congresse	Congresse	NE	N.Reg.Dat.Sg.Neut	no	reported.writing.1	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	reported.writing.1	-	-	-	-
klare	klare	klar	ADJA	ADJA.Pos.Acc.Sg.Fem	no	reported.writing.1	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.writing.1	-	-	-	-
überzeugende	überzeugende	überzeugend	ADJA	ADJA.Pos.Acc.Sg.Fem	no	reported.writing.1	-	-	-	-
Weise	Weise	Weise	NN	N.Reg.Acc.Sg.Fem	no	reported.writing.1	-	-	-	-
die	die	der	ART	ART.Def.Acc.Pl.Masc	no	reported.writing.1	-	-	-	-
Ansprüche	Ansprüche	Anspruch	NN	N.Reg.Acc.Pl.Masc	no	reported.writing.1	-	-	-	-
Californiens	Californiens	Californien	NE	N.Name.Gen.Sg.Neut	no	reported.writing.1	-	-	-	-
an	an	an	APPR	APPR.An	no	reported.writing.1	-	-	-	-
die	die	der	ART	ART.Def.Acc.Sg.Fem	no	reported.writing.1	-	-	-	-
Generalregierung	Generalregierung	Generalregierung	NN	N.Reg.Acc.Sg.Fem	no	reported.writing.1	-	-	-	-
vorgelegt	vorgelegt	vorlegen	VVPP	VPP.Full.Psp	no	reported.writing.1	-	-	-	-
werden	werden	werden	VAINF	VINF.Aux.-	no	reported.writing.1	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	reported.writing.1	-	-	-	-
Dieses	Dieses	dieser	PDAT	PRO.Dem.Attr.-.Nom.Sg.Neut	yes	reported.writing.3	-	-	-	-
Memorial	Memorial	Memorial	NN	N.Reg.Nom.Sg.Neut	no	reported.writing.3	-	speaker.3	-	-
verlangt	verlangt	verlangen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.3	-	-	intexpr.3	-
schleunige	schleunige	schleunig	ADJA	ADJA.Pos.Acc.Sg.Fem	no	reported.writing.3	-	-	-	-
Vermessung	Vermessung	Vermessung	NN	N.Reg.Acc.Sg.Fem	no	reported.writing.3	-	-	-	-
der	der	der	ART	ART.Def.Gen.Pl.Fem	no	reported.writing.3	-	-	-	-
Agrikulturländereien	Agrikulturländereien	Agrikulturländerei	NN	N.Reg.Gen.Pl.Fem	no	reported.writing.3	-	-	-	-
Californiens	Californiens	Californien	NE	N.Name.Gen.Sg.Neut	no	reported.writing.3	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.writing.3	-	-	-	-
Begünstigung	Begünstigung	Begünstigung	NN	N.Reg.Acc.Sg.Fem	no	reported.writing.3	-	-	-	-
der	der	der	ART	ART.Def.Gen.Pl.Masc	no	reported.writing.3	-	-	-	-
Ansiedler	Ansiedler	Ansiedler	NN	N.Reg.Gen.Pl.Masc	no	reported.writing.3	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	reported.writing.3	-	-	-	-
denselben	denselben	derselbe	PDAT	PRO.Dem.Subst.-.Dat.Sg.Masc	no	reported.writing.3	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	reported.writing.3	-	-	-	-
den	den	der	ART	ART.Def.Dat.Pl.Masc	no	reported.writing.3	-	-	-	-
Vortheilen	Vorteilen	Vorteil	NN	N.Reg.Dat.Pl.Masc	no	reported.writing.3	-	-	-	-
der	der	der	ART	ART.Def.Gen.Pl.Neut	no	reported.writing.3	-	-	-	-
Landgesetze	Landgesetze	Landgesetz	NN	N.Reg.Gen.Pl.Neut	no	reported.writing.3	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	reported.writing.3	-	-	-	-
welche	welche	welcher	PRELS	PRO.Rel.Subst.-.Nom.Pl.Neut	no	reported.writing.3	-	-	-	-
für	für	für	APPR	APPR.Acc	no	reported.writing.3	-	-	-	-
andere	andere	anderer	ADJA	ADJA.Pos.Acc.Pl.Masc	no	reported.writing.3	-	-	-	-
Unionsstaaten	Unionsstaaten	Unionsstaat	NN	N.Reg.Acc.Pl.Masc	no	reported.writing.3	-	-	-	-
gelten	gelten	gelten	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	reported.writing.3	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	reported.writing.3	-	-	-	-
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	reported.writing.4	-	speaker.4	-	-
fordert	fordert	fordern	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.4	-	-	intexpr.4	-
Landgeschenke	Landgeschenke	Landgeschenk	NN	N.Reg.Acc.Pl.Neut	no	reported.writing.4	-	-	-	-
zu	zu	zu	APPR	APPR.Dat	no	reported.writing.4	-	-	-	-
Erziehungszwecken	Erziehungszwecken	Erziehungszwecken	NN	N.Reg.Dat.Pl.Fem	no	reported.writing.4	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	reported.writing.4	-	-	-	-
sowie	sowie	sowie	KON	CONJ.Coord.-	no	reported.writing.4	-	-	-	-
Wegerecht	Wegerecht	Wegerecht	NN	N.Reg.Nom.Sg.Neut	no	reported.writing.4	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.writing.4	-	-	-	-
Geldunterstützung	Geldunterstützung	Geldunterstützung	NN	N.Reg.Nom.Sg.Fem	no	reported.writing.4	-	-	-	-
für	für	für	APPR	APPR.Acc	no	reported.writing.4	-	-	-	-
den	den	der	ART	ART.Def.Acc.Sg.Masc	no	reported.writing.4	-	-	-	-
Bau	Bau	Bau	NN	N.Reg.Acc.Sg.Masc	no	reported.writing.4	-	-	-	-
einer	einer	ein	ART	ART.Indef.Gen.Sg.Fem	no	reported.writing.4	-	-	-	-
National=	National	National	NE	N.Name.*.*.*	yes	reported.writing.4	-	-	-	-
Heerstraße	Heerstraße	Heerstraße	NN	N.Reg.Gen.Sg.Fem	no	reported.writing.4	-	-	-	-
zwischen	zwischen	zwischen	APPR	APPR.Zwischen	no	reported.writing.4	-	-	-	-
dem	dem	der	ART	ART.Def.Dat.Sg.Masc	no	reported.writing.4	-	-	-	-
atlantischen	atlantischen	atlantisch	ADJA	ADJA.Pos.Dat.Sg.Masc	no	reported.writing.4	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.writing.4	-	-	-	-
pacifischen	pazifischen	pazifisch	ADJA	ADJA.Pos.Dat.Sg.Masc	no	reported.writing.4	-	-	-	-
Ocean	Ozean	Ozean	NN	N.Reg.Dat.Sg.Masc	no	reported.writing.4	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	reported.writing.4	-	-	-	-
Von	Von	von	APPR	APPR.Dat	yes	-	-	-	-	-
dem	dem	der	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Reichthume	Reichtume	Reichtume	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
Californiens	Californiens	Californien	NE	N.Name.Gen.Sg.Neut	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
Mineralien	Mineralien	Mineral	NN	N.Reg.Dat.Pl.Neut	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
besonders	besonders	besonders	ADV	ADV	no	-	-	-	-	-
Gold	Gold	Gold	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
Quecksilber	Quecksilber	Quecksilber	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
Silber	Silber	Silber	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
ec.	ec.	ec.	NE	ADJD.Pos	yes	-	-	-	-	-
giebt	gibt	geben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	yes	-	-	-	-	-
das	das	der	ART	ART.Def.Nom.Sg.Neut	no	-	-	-	-	-
Memorial	Memorial	Memorial	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
eine	eine	ein	ART	ART.Indef.Acc.Sg.Fem	no	-	-	-	-	-
sehr	sehr	sehr	ADV	ADV	no	-	-	-	-	-
glühende	glühende	glühend	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Schilderung	Schilderung	Schilderung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Der	Der	der	ART	ART.Def.Nom.Sg.Masc	yes	-	-	-	-	-
Goldstaubbetrag	Goldstaubbetrag	Goldstaubbetrag	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
wird	wird	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	-	-	-	-	-
jedem	jedem	jeder	PIAT	PRO.Indef.Attr.-.Dat.Sg.Neut	no	-	-	-	-	-
Jahre	Jahre	Jahr	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
steigern	steigern	steigern	VVINF	VINF.Full.-	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
während	während	während	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
der	der	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Goldgewinn	Goldgewinn	Goldgewinn	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
aus	aus	aus	APPR	APPR.Dat	no	-	-	-	-	-
Quarz	Quarz	Quarz	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
unerschöpflich	unerschöpflich	unerschöpflich	ADJD	ADJD.Pos	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	Die	der	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
jährliche	jährliche	jährlich	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Goldproduktion	Goldproduktion	Goldproduktion	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
aus	aus	aus	APPR	APPR.Dat	no	-	-	-	-	-
goldhaltigem	goldhaltigem	goldhaltig	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Quarz	Quarz	Quarz	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
wird	wird	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	-	-	-	-	-
binnen	binnen	binnen	APPR	APPR.Gen	no	-	-	-	-	-
8	8	8	CARD	CARD	no	-	-	-	-	-
Jahren	Jahren	Jahr	NN	N.Reg.Dat.Pl.Neut	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
225,000,000	225,000,000	225,000,000	CARD	CARD	no	-	-	-	-	-
Dollars	Dollars	Dollar	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
geschätzt	geschätzt	schätzen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Man	Man	Man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	yes	reported.writing.7	-	speaker.7	-	-
führt	führt	führen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.7	-	-	intexpr.7	-
Beispiele	Beispiele	Beispiel	NN	N.Reg.Acc.Pl.Neut	no	reported.writing.7	-	-	-	-
von	von	von	APPR	APPR.Dat	no	reported.writing.7	-	-	-	-
der	der	der	ART	ART.Def.Dat.Sg.Fem	no	reported.writing.7	-	-	-	-
Reichhaltigkeit	Reichhaltigkeit	Reichhaltigkeit	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.7	-	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Masc	no	reported.writing.7	-	-	-	-
Goldquarzes	Goldquarzes	Goldquarz	NN	N.Reg.Gen.Sg.Masc	no	reported.writing.7	-	-	-	-
an	an	an	PTKVZ	PART.Verb	no	reported.writing.7	-	-	intexpr.7	-
.	.	--	$.	SYM.Pun.Sent	no	reported.writing.7	-	-	-	-
Die	Die	der	ART	ART.Def.Nom.Pl.Fem	yes	-	-	-	-	-
nach	nach	nach	APPR	APPR.Dat	no	-	-	-	-	-
London	London	London	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
geschickten	geschickten	geschickt	ADJA	ADJA.Pos.Nom.Pl.Fem	no	-	-	-	-	-
Proben	Proben	Probe	NN	N.Reg.Nom.Pl.Fem	no	-	-	-	-	-
lieferten	lieferten	liefern	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
durchschnittlich	durchschnittlich	durchschnittlich	ADJD	ADJD.Pos	no	-	-	-	-	-
500	500	500	CARD	CARD	no	-	-	-	-	-
$	$	$	$(	N.Reg.*.*.Neut	no	-	-	-	-	-
per	per	per	APPR	APPR.Per	no	-	-	-	-	-
Tonne	Tonne	Tonne	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
;	;	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
ausgesuchte	ausgesuchte	ausgesucht	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	-	-	-	-
Proben	Proben	Probe	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
kamen	kamen	kommen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
35,300	35,300	35,300	CARD	CARD	no	-	-	-	-	-
$	$	$	$(	N.Reg.*.*.Neut	no	-	-	-	-	-
per	per	per	APPR	APPR.Per	no	-	-	-	-	-
Tonne	Tonne	Tonne	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
gleich	gleich	gleich	ADV	PART.Verb	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Ein	Ein	ein	ART	ART.Indef.Nom.Sg.Neut	yes	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
der	der	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Münze	Münze	Münze	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
untersuchtes	untersuchtes	untersucht	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
goldhaltiges	goldhaltiges	goldhaltig	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
Quarzstück	Quarzstück	Quarzstück	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
das	das	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	-	-	-	-	-
ursprünglich	ursprünglich	ursprünglich	ADJD	ADJD.Pos	no	-	-	-	-	-
188	188	188	CARD	CARD	no	-	-	-	-	-
Unzen	Unzen	Unzen	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
wog	wog	wiegen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
lieferte	lieferte	liefern	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
