tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Und	Und	und	KON	CONJ.Coord.-	yes	reported.thought.8	-	-	-	-
so	so	so	ADV	ADV	no	reported.thought.8	-	-	-	-
arm	arm	arm	ADJD	ADJD.Pos	no	reported.thought.8	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	reported.thought.8	-	-	-	-
als	als	als	KOUS	CONJ.SubFin.-	no	reported.thought.8	-	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	reported.thought.8	-	speaker.8	-	-
gewöhnlich	gewöhnlich	gewöhnlich	ADJD	ADJD.Pos	no	reported.thought.8	-	-	-	-
meint	meint	meinen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.thought.8	-	-	intexpr.8	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
meine	meine	mein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Fem	no	-	-	-	-	-
Heimath	Heimat	Heimat	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
auch	auch	auch	ADV	ADV	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
Vorpommern	Vorpommern	Vorpommer	NN	N.Name.Acc.Sg.Neut	no	-	-	-	-	-
nun	nun	nun	ADV	ADV	no	-	-	-	-	-
schon	schon	schon	ADV	ADV	no	-	-	-	-	-
lange	lange	lange	ADV	ADV	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
auch	auch	auch	ADV	ADV	no	reported.thought.2.nonfact	-	-	-	-
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	reported.thought.2.nonfact	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	reported.thought.2.nonfact	-	speaker.2	-	-
dabei	dabei	dabei	PAV	PROADV.Dem	no	reported.thought.2.nonfact	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	reported.thought.2.nonfact	-	-	-	-
an	an	an	APPR	APPR.An	no	reported.thought.2.nonfact	-	-	-	-
Rügen	Rügen	Rügen	NE	N.Name.Dat.Sg.Neut	no	reported.thought.2.nonfact	-	-	-	-
denken	denken	denken	VVINF	VINF.Full.-	no	reported.thought.2.nonfact	-	-	intexpr.2	-
will	will	wollen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	reported.thought.2.nonfact	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
