tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
»	&quot;	&quot;	$(	CARD	yes	direct.speech.1	-	-	-	-
Als	Als	als	KOKOM	CONJ.SubFin.-	no	direct.speech.1	-	-	-	-
hätte	hätte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Subj	no	direct.speech.1	-	-	-	-
ihn	ihn	ihn	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	direct.speech.1	-	-	-	-
Hanswurst	Hanswurst	Hanswurst	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.1	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	direct.speech.1	-	-	-	-
der	der	der	ART	ART.Def.Dat.Sg.Fem	no	direct.speech.1	-	-	-	-
Britsche	Pritsche	Pritsche	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.1	-	-	-	-
erschlagen	erschlagen	erschlagen	VVPP	VPP.Full.Psp	no	direct.speech.1	-	-	-	-
«	&quot;	&quot;	$(	FM	no	direct.speech.1	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.1	-	-	-
erwiderte	erwiderte	erwidern	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.1	-	intexpr.1	-
Andreas	Andreas	Andreas	NE	N.Name.Nom.Sg.Masc	no	-	frame.1	speaker.1	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
setzte	setzte	setzen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
seinen	seinen	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	-	-	-	-	-
Arbeitstisch	Arbeitstisch	Arbeitstisch	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Erschlagen	Erschlagen	erschlagen	NN	N.Reg.Nom.Sg.Neut	yes	-	-	-	-	-
unter	unter	unter	APPR	APPR.Unter	no	-	-	-	-	-
Lachen	Lachen	Lache	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Scherzen	Scherzen	Scherzen	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	Die	der	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
letzte	letzte	letzter	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	der	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
reifste	reifste	reifst	ADJA	ADJA.Sup.Nom.Sg.Fem	no	-	-	-	-	-
Arbeit	Arbeit	Arbeit	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
seines	seines	sein	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	no	-	-	-	-	-
Geistes	Geistes	Geist	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
einmal	einmal	einmal	ADV	ADV	no	-	-	-	-	-
einer	einer	ein	ART	ART.Indef.Dat.Sg.Fem	no	-	-	-	-	-
ernsthaften	ernsthaften	ernsthaft	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Beurteilung	Beurteilung	Beurteilung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
würdig	würdig	würdig	ADJD	ADJD.Pos	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Noch	Noch	noch	ADV	ADV	yes	reported.thought.2.nonfact	-	-	-	-
nie	nie	nie	ADV	ADV	no	reported.thought.2.nonfact	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	reported.thought.2.nonfact	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	reported.thought.2.nonfact	-	speaker.2_14	-	-
an	an	an	APPR	APPR.An	no	reported.thought.2.nonfact	-	-	-	-
sein	sein	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	reported.thought.2.nonfact	-	-	-	-
Alter	Alter	Alter	NN	N.Reg.Acc.Sg.Neut	no	reported.thought.2.nonfact	-	-	-	-
gedacht	gedacht	denken	VVPP	VPP.Full.Psp	no	reported.thought.2.nonfact	-	-	intexpr.2	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
jetzt	jetzt	jetzt	ADV	ADV	no	-	-	-	-	-
fiel	fiel	fallen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
ihm	ihm	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	-	-	-	-	-
das	das	der	ART	ART.Def.Nom.Sg.Neut	no	-	-	-	-	-
Bewußtsein	Bewußtsein	Bewußtsein	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
seiner	seiner	sein	PPOSAT	PRO.Poss.Attr.-.Gen.Pl.Neut	no	-	-	-	-	-
fünfundvierzig	fünfundvierzig	fünfundvierzig	CARD	CARD	no	-	-	-	-	-
Jahre	Jahre	Jahr	NN	N.Reg.Acc.Pl.Neut	no	-	-	-	-	-
schwer	schwer	schwer	ADJD	ADJD.Pos	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
das	das	der	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
Herz	Herz	Herz	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Was	Was	was	PWS	PRO.Inter.Subst.-.Nom.Sg.Neut	yes	freeIndirect.thought.14	-	-	-	-
konnte	konnte	können	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	freeIndirect.thought.14	-	-	-	-
die	die	der	ART	ART.Def.Acc.Sg.Fem	no	freeIndirect.thought.14	-	-	-	-
Zukunft	Zukunft	Zukunft	NN	N.Reg.Acc.Sg.Fem	no	freeIndirect.thought.14	-	-	-	-
noch	noch	noch	ADV	ADV	no	freeIndirect.thought.14	-	-	-	-
gutmachen	gutmachen	gutmachen	VVINF	VINF.Full.-	no	freeIndirect.thought.14	-	-	-	-
?	?	--	$.	SYM.Pun.Sent	no	freeIndirect.thought.14	-	-	-	-
–	-	--	$(	SYM.Pun.Hyph	yes	freeIndirect.thought.14	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	freeIndirect.thought.14	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	freeIndirect.thought.14	-	-	-	-
keine	keine	kein	PIAT	PRO.Indef.Attr.-.Acc.Sg.Fem	no	freeIndirect.thought.14	-	-	-	-
mehr	mehr	mehr	PIS	ADV	no	freeIndirect.thought.14	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	freeIndirect.thought.14	-	-	-	-
Was	Was	was	PWS	PRO.Inter.Subst.-.Acc.Sg.Neut	yes	freeIndirect.thought.14	-	-	-	-
konnte	konnte	können	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	freeIndirect.thought.14	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	freeIndirect.thought.14	-	-	-	-
von	von	von	APPR	APPR.Dat	no	freeIndirect.thought.14	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Dat.Sg.*	no	freeIndirect.thought.14	-	-	-	-
erwarten	erwarten	erwarten	VVINF	VINF.Full.-	no	freeIndirect.thought.14	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	freeIndirect.thought.14	-	-	-	-
nachdem	nachdem	nachdem	KOUS	CONJ.SubFin.-	no	freeIndirect.thought.14	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	freeIndirect.thought.14	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	freeIndirect.thought.14	-	-	-	-
urteilslos	urteilslos	urteilslos	ADJD	ADJD.Pos	no	freeIndirect.thought.14	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	freeIndirect.thought.14	-	-	-	-
blind	blind	blind	ADJD	ADJD.Pos	no	freeIndirect.thought.14	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	freeIndirect.thought.14	-	-	-	-
ein	ein	ein	ART	ART.Indef.Acc.Sg.Neut	no	freeIndirect.thought.14	-	-	-	-
langes	langes	lang	ADJA	ADJA.Pos.Acc.Sg.Neut	no	freeIndirect.thought.14	-	-	-	-
Dasein	Dasein	Dasein	NN	N.Reg.Acc.Sg.Neut	no	freeIndirect.thought.14	-	-	-	-
hindurch	hindurch	hindurch	ADV	PROADV.Dem	no	freeIndirect.thought.14	-	-	-	-
Werke	Werke	Werk	NN	N.Reg.Acc.Pl.Neut	no	freeIndirect.thought.14	-	-	-	-
geschaffen	geschaffen	schaffen	VVPP	VPP.Full.Psp	no	freeIndirect.thought.14	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	freeIndirect.thought.14	-	-	-	-
ohne	ohne	ohne	APPR	APPR.Acc	no	freeIndirect.thought.14	-	-	-	-
Wert	Wert	Wert	NN	N.Reg.Acc.Sg.Masc	no	freeIndirect.thought.14	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	freeIndirect.thought.14	-	-	-	-
Zweck	?	--	$.	SYM.Pun.Sent	no	freeIndirect.thought.14	-	-	-	-
?	?	--	$.	SYM.Pun.Sent	no	freeIndirect.thought.14	-	-	-	-
