tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
In	In	in	APPR	APPR.In	yes	indirect freeIndirect.speech.1	frame.13	-	-	-
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	indirect freeIndirect.speech.1	frame.13	-	-	-
Staatsratssitzung	Staatsratssitzung	Staatsratssitzung	NN	N.Reg.Dat.Sg.Fem	no	indirect freeIndirect.speech.1	frame.13	-	-	-
sei	sei	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Subj	no	indirect freeIndirect.speech.1	frame.13	-	-	-
da	da	da	ADV	ADV	no	indirect freeIndirect.speech.1	frame.13	-	-	-
beschlossen	beschlossen	beschließen	VVPP	VPP.Full.Psp	no	indirect freeIndirect.speech.1	frame.13	-	intexpr.13	-
worden	worden	werden	VAPP	VPP.Aux.Psp	no	indirect freeIndirect.speech.1	frame.13	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	indirect freeIndirect.speech.1	frame.13	-	-	-
den	den	d	ART	ART.Def.Dat.Pl.Masc	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
Franzosen	Franzosen	Franzose	NN	N.Reg.Dat.Pl.Masc	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
bis	bis	bis	APPR	APPR.Bis	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
dahin	dahin	dahin	PAV	PROADV.Dem	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
Gefundene	Gefundene	Gefindene	NN	N.Reg.Acc.Sg.Neut	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
überlassen	überlassen	überlassen	VVINF	VINF.Full.-	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
Fortsetzung	Fortsetzung	Fortsetzung	NN	N.Reg.Acc.Sg.Fem	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
der	der	d	ART	ART.Def.Gen.Pl.Fem	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
Arbeiten	Arbeiten	Arbeit	NN	N.Reg.Gen.Pl.Fem	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
aber	aber	aber	ADV	ADV	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
untersagen	untersagen	untersagen	VVINF	VINF.Full.-	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	indirect freeIndirect.speech.1|indirect.speech.13	-	-	-	-
Durch	Durch	durch	APPR	APPR.Acc	yes	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Pl.Fem	no	-	-	-	-	-
französischen	französischen	französisch	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	-	-	-	-
Ausgrabungen	Ausgrabungen	Ausgrabung	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
jedenfalls	jedenfalls	jedenfalls	ADV	ADV	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
so	so	so	ADV	ADV	no	-	-	-	-	-
gering	gering	gering	ADJD	ADJD.Pos	no	-	-	-	-	-
auch	auch	auch	ADV	ADV	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Ausbeute	Ausbeute	Ausbeute	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
verhältnismäßig	verhältnismäßig	verhältnismäßig	ADJD	ADJD.Pos	no	-	-	-	-	-
gewesen	gewesen	sein	VAPP	VPP.Sein.Psp	no	-	-	-	-	-
sein	sein	sein	VAINF	VINF.Sein.-	no	-	-	-	-	-
mochte	mochte	mögen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Beweis	Beweis	Beweis	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
erbracht	erbracht	erbringen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
worden	worden	werden	VAPP	VPP.Aux.Psp	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
vergeblichen	vergeblichen	vergeblich	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	-	-	-	-
Hoffnungen	Hoffnungen	Hoffnung	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
hingegeben	hingegeben	hingeben	VVPP	VPP.Full.Psp	no	-	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
einmal	einmal	einmal	ADV	ADV	no	-	-	-	-	-
Zeit	Zeit	Zeit	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Rat	Rat	Rat	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
kam	kam	kommen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
unter	unter	unter	APPR	APPR.Unter	no	-	-	-	-	-
günstigeren	günstigeren	günstig	ADJA	ADJA.Comp.Dat.Pl.Fem	no	-	-	-	-	-
Bedingungen	Bedingungen	Bedingung	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	-	-	-	-	-
neues	neues	neu	ADJA	ADJA.Pos.Acc.Sg.Neut	no	-	-	-	-	-
Unternehmen	Unternehmen	Unternehmen	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
berechtigte	berechtigte	berechtigt	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	-	-	-	-
Erwartungen	Erwartungen	Erwartung	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
knüpfen	knüpfen	knüpfen	VVINF	VINF.Full.-	no	-	-	-	-	-
konnte	konnte	können	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Gleichwohl	Gleichwohl	gleichwohl	ADV	ADV	yes	-	-	-	-	-
sollte	sollte	sollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Stunde	Stunde	Stunde	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
noch	noch	noch	ADV	ADV	no	-	-	-	-	-
lange	lange	lange	ADV	ADV	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
schlagen	schlagen	schlagen	VVINF	VINF.Full.-	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
wo	wo	wo	PWAV	PROADV.Inter	no	-	-	-	-	-
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	-	-	-	-	-
ganze	ganze	ganz	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
alte	alte	alt	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
Olympia	Olympia	Olympia	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
seine	seine	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	-	-	-	-	-
Auferstehung	Auferstehung	Auferstehung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
feierte	feierte	feiern	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Erst	Erst	erst	ADV	ADV	yes	reported.speech.3	-	-	-	-
als	als	als	KOKOM	CONJ.Comp.-	no	reported.speech.3	-	-	-	-
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	reported.speech.3	-	-	-	-
Jahre	Jahre	Jahr	NN	N.Reg.Dat.Sg.Neut	no	reported.speech.3	-	-	-	-
1852	1852	1852	CARD	CARD	no	reported.speech.3	-	-	-	-
Ernst	Ernst	Ernst	NE	N.Name.Nom.Sg.Masc	no	reported.speech.3	-	speaker.3	-	-
Curtius	Curtius	Curtius	NE	N.Name.Nom.Sg.Masc	no	reported.speech.3	-	speaker.3	-	-
seinen	seinen	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	reported.speech.3	-	-	-	-
berühmten	berühmten	berühmt	ADJA	ADJA.Pos.Acc.Sg.Masc	no	reported.speech.3	-	-	-	-
Vortrag	Vortrag	Vortrag	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.3	-	-	intexpr.3	-
„	&quot;	&quot;	$(	N.Name.*.*.*	no	reported.speech.3	-	-	-	-
Olympia	Olympia	Olympia	NE	N.Name.Nom.Sg.*	no	reported.speech.3	-	-	-	-
