tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
W	W	--	XY	SYM.Other.XY	yes	-	-	-	-	-
ir	ihr	ihr	PPER	PRO.Pers.Subst.3.Dat.Sg.Fem	yes	-	-	-	-	-
laden	laden	laden	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
hiermit	hiermit	hiermit	PAV	PROADV.Dem	no	-	-	-	-	-
zum	zum	zu	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Abonnement	Abonnement	Abonnement	NN	N.Reg.Dat.Sg.Neut	yes	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	yes	-	-	-	-	-
die	die	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
zweimal	zweimal	zweimal	ADV	ADV	no	-	-	-	-	-
die	die	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Woche	Woche	Woche	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
(	(	--	$(	SYM.Paren.Left	no	-	-	-	-	-
Mittwoch	Mittwoch	Mittwoch	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Samstag	Samstag	Samstag	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
früh	früh	früh	ADJD	ADV	no	-	-	-	-	-
)	)	--	$(	SYM.Paren.Right	no	-	-	-	-	-
erscheinende	erscheinende	erscheinend	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
„	&quot;	&quot;	$(	N.Name.*.*.*	yes	-	-	-	-	-
Badener	Badener	Badener	NN	ADJA.Pos.*.*.*	no	-	-	-	-	-
Zeitung	Zeitung	Zeitung	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
“	&quot;	&quot;	$(	N.Name.Nom.Sg.*	no	-	-	-	-	-
(	(	--	$(	SYM.Paren.Left	no	-	-	-	-	-
vormals	vormals	vormals	ADV	ADV	no	-	-	-	-	-
„	&quot;	&quot;	$(	CARD	no	-	-	-	-	-
Badener	Badener	Badener	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
Zeirks-Blatt	Zeirks-Blatt	Zeirks-Blatt	NE	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
“	&quot;	&quot;	$(	CARD	no	-	-	-	-	-
