tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Eulenberg	Eulenberg	Eulenberg	NE	N.Name.Nom.Sg.Neut	yes	-	-	-	-	-
hält	hält	halten	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
vor	vor	vor	APPR	APPR.Vor	no	-	-	-	-	-
allem	allem	alle	PIS	PRO.Indef.Subst.-.Dat.Sg.Neut	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	-	-	-	-	-
Brief	Brief	Brief	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
Hebbels	Hebbels	Hebbel	NE	N.Name.Gen.Sg.*	no	-	-	-	-	-
vom	vom	vom	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
15.	15.	15.	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Juli	Juli	Juli	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
1854	1854	1854	CARD	CARD	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	reported.thought.25.nonfact.border=state	-	-	-	-
ehemalige	ehemalige	ehemalig	ADJA	ADJA.Pos.Nom.Sg.Masc	no	reported.thought.25.nonfact.border=state	-	-	-	-
Prinzipal	Prinzipal	Prinzipal	NN	N.Reg.Nom.Sg.Masc	no	reported.thought.25.nonfact.border=state	-	speaker.25	-	-
hat	hat	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	reported.thought.25.nonfact.border=state	-	-	-	-
bis	bis	bis	ADV	APPR.Bis	no	reported.thought.25.nonfact.border=state	-	-	-	-
an	an	an	APPR	APPR.An	no	reported.thought.25.nonfact.border=state	-	-	-	-
sein	sein	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	reported.thought.25.nonfact.border=state	-	-	-	-
Lebensende	Lebensende	Lebensende	NN	N.Reg.Acc.Sg.Neut	no	reported.thought.25.nonfact.border=state	-	-	-	-
von	von	von	APPR	APPR.Dat	no	reported.thought.25.nonfact.border=state|reported.writing.2	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	reported.thought.25.nonfact.border=state|reported.writing.2	-	-	-	-
Inhalt	Inhalt	Inhalt	NN	N.Reg.Dat.Sg.Masc	no	reported.thought.25.nonfact.border=state|reported.writing.2	-	-	intexpr.2	-
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	reported.thought.25.nonfact.border=state|reported.writing.2	-	-	-	-
Schreibens	Schreibens	Schreiben	NN	N.Reg.Gen.Sg.Neut	no	reported.thought.25.nonfact.border=state|reported.writing.2	-	speaker.2	-	-
keine	keine	keine	PIAT	PRO.Indef.Attr.-.Acc.Sg.Fem	no	reported.thought.25.nonfact.border=state	-	-	-	-
Kenntnis	Kenntnis	Kenntnis	NN	N.Reg.Acc.Sg.Fem	no	reported.thought.25.nonfact.border=state	-	-	intexpr.25	-
gehabt	gehabt	haben	VAPP	VPP.Haben.Psp	no	reported.thought.25.nonfact.border=state	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	reported.speech writing.26.nonfact	-	speaker.26	-	-
also	also	also	ADV	ADV	no	reported.speech writing.26.nonfact	-	-	-	-
auch	auch	auch	ADV	ADV	no	reported.speech writing.26.nonfact	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	reported.speech writing.26.nonfact	-	-	-	-
rechtfertigen	rechtfertigen	rechtfertigen	VVINF	VINF.Full.-	no	reported.speech writing.26.nonfact	-	-	intexpr.26	-
können	können	können	VMINF	VINF.Mod.-	no	reported.speech writing.26.nonfact	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	reported.speech writing.26.nonfact	-	-	-	-
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
Sache	Sache	Sache	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
lag	lag	liegen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
folgendermaßen	folgendermaßen	folgendermaßen	ADV	ADV	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Hebbels	Hebbels	Hebbel	NE	N.Name.Gen.Sg.*	yes	-	-	-	-	-
Biograph	Biograph	Biograph	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
Emil	Emil	Emil	NE	N.Name.Nom.Sg.Masc	no	-	-	speaker.27	-	-
Kuh	Kuh	Kuh	NN	N.Reg.Nom.Sg.Fem	no	-	-	speaker.27	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
hinter	hinter	hinter	APPR	APPR.Hinter	no	-	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
Rücken	Rücken	Rücken	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	-	-	-	-	-
Freundes	Freundes	Freund	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
Mohr	Mohr	Mohr	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
gewandt	gewandt	wenden	VVPP	VPP.Full.Psp	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
ihn	ihn	er	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	reported.speech.27	-	-	-	-
um	um	um	APPR	APPR.Acc	no	reported.speech.27	-	-	-	-
