tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
zeit_2735	-	zeit_2735	ADJA	FM	yes	-	-	-	-	-
nn_europa0106_1905_12.xml	-	nn_europa0106_1905_12.xml	NN	FM	no	-	-	-	-	-
1905	-	1905	CARD	CARD	no	-	-	-	-	-
1900	-	1900	CARD	CARD	no	-	-	-	-	-
zeit	-	zeit	APPR	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
None	-	None	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
None	-	None	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
no	-	--	VVFIN	ADJD.Pos	no	-	-	-	-	-
512	-	512	CARD	CARD	no	-	-	-	-	-
1	-	1	CARD	CARD	no	-	-	-	-	-
Es	-	es	NN	N.Reg.Acc.Sg.Neut	no	reported.thought.1	-	-	-	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	reported.thought.1	-	-	-	-
dort	-	dort	ADV	ADV	no	reported.thought.1	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	reported.thought.1	-	-	-	-
Durchschnittsverzehr	-	Durchschnittsverzehr	NN	N.Reg.Nom.Sg.Masc	no	reported.thought.1	-	-	-	-
an	-	an	APPR	APPR.An	no	reported.thought.1	-	-	-	-
Branntwein	-	Branntwein	NN	N.Reg.Dat.Sg.Masc	no	reported.thought.1	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	reported.thought.1	-	-	-	-
1	-	1	CARD	CARD	no	reported.thought.1	-	-	-	-
Liter	-	Liter	NN	N.Reg.Acc.Pl.Masc	no	reported.thought.1	-	-	-	-
von	-	von	APPR	APPR.Dat	no	reported.thought.1	-	-	-	-
Gastwirten	-	Gastwirte	NN	N.Reg.Dat.Pl.Masc	no	reported.thought.1	-	-	-	-
selbst	-	selbst	ADV	ADV	no	reported.thought.1	-	-	-	-
geschätzt	-	schätzen	VVPP	VPP.Full.Psp	no	reported.thought.1	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	reported.thought.1	-	-	-	-
Was	-	was	PWS	PRO.Inter.Subst.-.Nom.Sg.Neut	no	-	-	-	-	-
Wunder	-	Wunder	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
