tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Abends	-	abends	ADV	ADV	yes	-	-	-	-	-
feierten	-	feiern	VVFIN	VFIN.Full.1.Pl.Past.Ind	no	-	-	-	-	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	-	-	-	-	-
Abschied	-	Abschied	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Da	-	da	ADV	ADV	yes	-	-	-	-	-
kam	-	kommen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Stimmung	-	Stimmung	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
vom	-	von	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Morgen	-	Morgen	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
wieder	-	wieder	ADV	ADV	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
unser	-	unser	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	-	-	-	-	-
Zusammensein	-	Zusammensein	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
–	-	–	NN	N.Reg.Acc.Sg.Neut	yes	-	-	-	-	-
Gegen	-	gegen	APPR	APPR.Acc	yes	-	-	-	-	-
Mitternacht	-	Mitternacht	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
hatte	-	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
größte	-	groß	ADJA	ADJA.Sup.Nom.Sg.Masc	no	-	-	-	-	-
Teil	-	Teil	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
