tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Daß	Daß	daß	KOUS	CONJ.SubFin.-	yes	-	-	-	-	-
diese	diese	diese	PDS	PRO.Dem.Attr.-.Nom.Pl.Masc	no	-	-	-	-	-
beiden	beiden	beide	PIAT	PRO.Indef.Attr.-.Nom.Pl.Masc	no	-	-	-	-	-
Monarchen	Monarchen	Monarch	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
am	am	am	PTKA	PART.Deg	no	-	-	-	-	-
liebsten	liebsten	lieb	ADJD	ADJD.Sup	no	-	-	-	-	-
so	so	so	ADV	ADV	no	-	-	-	-	-
schleunig	schleunig	schleunig	ADJD	ADJD.Pos	no	-	-	-	-	-
wie	wie	wie	KOKOM	CONJ.Comp.-	no	-	-	-	-	-
möglich	möglich	möglich	ADJD	ADJD.Pos	no	-	-	-	-	-
aus	aus	aus	APPR	APPR.Dat	no	-	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
deutschen	deutschen	deutsch	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Bunde	Bunde	Bund	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
ausgetreten	ausgetreten	austreten	VVPP	VPP.Full.Psp	no	-	-	-	-	-
wären	wären	sein	VAFIN	VFIN.Sein.3.Pl.Past.Subj	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
bedarf	bedarf	bedürfen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.speech.1.nonfact.prag	-	-	-	-
kaum	kaum	kaum	ADV	ADV	no	reported.speech.1.nonfact.prag	-	-	-	-
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	reported.speech.1.nonfact.prag	-	-	-	-
Bemerkung	Bemerkung	Bemerkung	NN	N.Reg.Dat.Sg.Fem	no	reported.speech.1.nonfact.prag	-	-	intexpr.1	-
.	.	.	$.	SYM.Pun.Sent	no	reported.speech.1.nonfact.prag	-	-	-	-
Ebenso	Ebenso	ebenso	ADV	ADV	yes	-	-	-	-	-
wenig	wenig	wenig	ADV	ADV	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	-	-	-	-
bestrebt	bestrebt	bestreben	VVPP	VPP.Full.Psp	no	-	-	-	-	-
waren	waren	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Pl.Fem	no	-	-	-	-	-
Kräfte	Kräfte	Kraft	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
dieser	dieser	diese	PDAT	PRO.Dem.Attr.-.Gen.Pl.Masc	no	-	-	-	-	-
deutschen	deutschen	deutsch	ADJA	ADJA.Pos.Gen.Pl.Masc	no	-	-	-	-	-
Bundesstaaten	Bundesstaaten	Bundesstaat	NN	N.Reg.Gen.Pl.Masc	no	-	-	-	-	-
nur	nur	nur	ADV	ADV	no	-	-	-	-	-
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Interesse	Interesse	Interesse	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
ihres	ihres	ihr	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	no	-	-	-	-	-
Gesamtstaates	Gesamtstaates	Gesamtstaat	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	-	-	-	-	-
verwerten	verwerten	verwerten	VVFIN	VINF.Full.-	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Daraus	Daraus	daraus	PAV	PROADV.Dem	yes	-	-	-	-	-
folgt	folgt	folgen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
dann	dann	dann	ADV	ADV	no	-	-	-	-	-
von	von	von	APPR	APPR.Dat	no	-	-	-	-	-
selbst	selbst	selbst	ADV	ADV	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
diese	diese	diese	PDAT	PRO.Dem.Attr.-.Nom.Sg.Fem	no	-	-	-	-	-
Bundeslande	Bundeslande	Bundesland	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
nur	nur	nur	ADV	ADV	no	-	-	-	-	-
tote	tote	tot	ADJA	ADJA.Pos.Nom.Pl.Neut	no	-	-	-	-	-
Glieder	Glieder	Glied	NN	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
am	am	am	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Körper	Körper	Körper	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
Deutschlands	Deutschlands	Deutschland	NE	N.Name.Gen.Sg.Neut	no	-	-	-	-	-
waren	waren	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
sondern	sondern	sondern	KON	CONJ.Coord.-	no	-	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
namentlich	namentlich	namentlich	ADV	ADV	no	-	-	-	-	-
ihre	ihre	ihr	PPOSAT	PRO.Poss.Attr.-.Nom.Pl.Neut	no	-	-	-	-	-
finanziellen	finanziellen	finanziell	ADJA	ADJA.Pos.Nom.Pl.Neut	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
militärischen	militärischen	militärisch	ADJA	ADJA.Pos.Nom.Pl.Neut	no	-	-	-	-	-
Hilfsmittel	Hilfsmittel	Hilfsmittel	NN	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
nur	nur	nur	ADV	ADV	no	-	-	-	-	-
für	für	für	APPR	APPR.Acc	no	-	-	-	-	-
Zwecke	Zwecke	Zwecke	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
ausgenutzt	ausgenutzt	ausnutzen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
wurden	wurden	werden	VAFIN	VFIN.Aux.3.Pl.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Pl.Masc	no	-	-	-	-	-
Deutschland	Deutschland	Deutschland	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
fremd	fremd	fremd	ADJD	ADJD.Pos	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
sondern	sondern	sondern	KON	CONJ.Coord.-	no	-	-	-	-	-
häufig	häufig	häufig	ADJD	ADJD.Pos	no	-	-	-	-	-
auch	auch	auch	ADV	ADV	no	-	-	-	-	-
für	für	für	APPR	APPR.Acc	no	-	-	-	-	-
solche	solche	solch	PIS	PRO.Indef.Subst.-.Acc.Pl.*	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
welche	welche	welche	PRELS	PRO.Rel.Subst.-.Nom.Pl.Fem	no	-	-	-	-	-
ihm	ihm	er	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	-	-	-	-	-
geradezu	geradezu	geradezu	ADV	ADV	no	-	-	-	-	-
nachteilig	nachteilig	nachteilig	ADJD	ADJD.Pos	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
schädlich	schädlich	schädlich	ADJD	ADJD.Pos	no	-	-	-	-	-
waren	waren	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Daß	Daß	daß	KOUS	CONJ.SubFin.-	yes	indirect.thought.2	-	-	-	-
Dänemark	Dänemark	Dänemark	NE	N.Name.Nom.Sg.Neut	no	indirect.thought.2	-	-	-	-
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	indirect.thought.2	-	-	-	-
halbes	halbes	halb	ADJA	ADJA.Pos.Acc.Sg.Neut	no	indirect.thought.2	-	-	-	-
Jahrhundert	Jahrhundert	Jahrhundert	NN	N.Reg.Acc.Sg.Neut	no	indirect.thought.2	-	-	-	-
lang	lang	lang	ADJD	ADJD.Pos	no	indirect.thought.2	-	-	-	-
sein	sein	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	indirect.thought.2	-	-	-	-
ganzes	ganzes	ganz	ADJA	ADJA.Pos.Acc.Sg.Neut	no	indirect.thought.2	-	-	-	-
Streben	Streben	Strebe	NN	N.Reg.Dat.Sg.Neut	no	indirect.thought.2	-	-	-	-
darauf	darauf	darauf	PAV	PROADV.Dem	no	indirect.thought.2	-	-	-	-
richtete	richtete	richten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	indirect.thought.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	indirect.thought.2	-	-	-	-
zunächst	zunächst	zunächst	ADV	ADV	no	indirect.thought.2	-	-	-	-
Schleswig	Schleswig	Schleswig	NE	N.Name.Nom.Sg.Neut	no	indirect.thought.2	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	indirect.thought.2	-	-	-	-
dann	dann	dann	ADV	ADV	no	indirect.thought.2	-	-	-	-
Lauenburg	Lauenburg	Lauenburg	NN	N.Name.Nom.Sg.Neut	no	indirect.thought.2	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	indirect.thought.2	-	-	-	-
Gesamtstaate	Gesamtstaate	Gesamtstaat	NN	N.Reg.Dat.Sg.Neut	no	indirect.thought.2	-	-	-	-
völlig	völlig	völlig	ADJD	ADJD.Pos	no	indirect.thought.2	-	-	-	-
