tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Die	Die	d	ART	ART.Def.Nom.Pl.Neut	yes	-	-	-	-	-
Statuten	Statuten	Statut	NN	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	-	-	-	-	-
Vereins	Vereins	Verein	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
sind	sind	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	-	-	-	-	-
bei	bei	bei	APPR	APPR.Dat	no	-	-	-	-	-
mir	mir	ich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	no	-	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	-	-	-	-	-
haben	haben	haben	VAINF	VINF.Haben.-	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Solche	Solche	solch	PIAT	PRO.Indef.Attr.-.Nom.Pl.Masc	yes	-	-	-	-	-
Beiträge	Beiträge	Beitrag	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
welche	welche	welche	PRELS	PRO.Rel.Subst.-.Nom.Pl.Masc	no	-	-	-	-	-
fortlaufend	fortlaufend	fortlaufend	ADJD	ADJD.Pos	no	-	-	-	-	-
zugesichert	zugesichert	zusichern	VVPP	VPP.Full.Psp	no	-	-	-	-	-
werden	werden	werden	VAINF	VFIN.Aux.3.Pl.Pres.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
werden	werden	werden	VAFIN	VFIN.Aux.3.Pl.Pres.Ind	no	-	-	-	-	-
auch	auch	auch	ADV	ADV	no	-	-	-	-	-
jährlich	jährlich	jährlich	ADJD	ADJD.Pos	no	-	-	-	-	-
verwendet	verwendet	verwenden	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
dagegen	dagegen	dagegen	PAV	PROADV.Dem	no	-	-	-	-	-
andere	andere	ander	ADJA	ADJA.Pos.Acc.Pl.Masc	no	-	-	-	-	-
Beiträge	Beiträge	Beitrag	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
wofern	sofern	sofern	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Pl.Masc	no	-	-	-	-	-
Geber	Geber	Geber	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
nichts	nichts	nichts	PIS	PRO.Indef.Subst.-.*.*.Neut	no	-	-	-	-	-
ausdrücklich	ausdrücklich	ausdrücklich	ADJD	ADJD.Pos	no	-	-	-	-	-
bestimmen	bestimmen	bestimmen	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
zum	zum	zum	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Fonds	Fonds	Fonds	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
geschlagen	geschlagen	schlagen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
werden	werden	werden	VAINF	VINF.Aux.-	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Den	Den	d	ART	ART.Def.Acc.Sg.Masc	yes	-	-	-	-	-
5.	5.	5.	ADJA	ADJA.Pos.*.Sg.Masc	no	-	-	-	-	-
Juli	Juli	Juli	NN	N.Reg.*.Sg.Masc	no	-	-	-	-	-
1845	1845	1845	CARD	CARD	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Oberhelfer	Oberhelfer	Oberhelfer	NN	N.Reg.Nom.Sg.Masc	yes	-	-	-	-	-
Hauber	Haube	Haube	NE	N.Reg.Nom.Sg.Fem	yes	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
☞	☞	☞	ADJA	CARD	yes	-	-	-	-	-
