tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Diese	Diese	diese	PDAT	PRO.Dem.Attr.-.Nom.Sg.Fem	yes	reported.thought.1	-	-	-	-
Ausnahmsfälle	Ausnahmsfälle	Ausnahmsfälle	NN	ADJA.Pos.Nom.Sg.Fem	no	reported.thought.1	-	-	-	-
zurückzuführen	zurückzuführen	zurückführen	VVIZU	VINF.Full.zu	no	reported.thought.1	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	reported.thought.1	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	reported.thought.1	-	-	-	-
sogenannte	sogenannte	sogenannt	ADJA	ADJA.Pos.Acc.Sg.Fem	no	reported.thought.1	-	-	-	-
Norm	Norm	Norm	NN	N.Reg.Acc.Sg.Fem	no	reported.thought.1	-	-	-	-
erachten	erachten	erachten	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	reported.thought.1	-	-	-	-
nun	nun	nun	ADV	ADV	no	reported.thought.1	-	-	-	-
die	die	d	ART	ART.Def.Nom.Pl.Masc	no	reported.thought.1	-	-	-	-
medicinischen	medizinischen	medizinisch	ADJA	ADJA.Pos.Nom.Pl.Masc	no	reported.thought.1	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.thought.1	-	-	-	-
politischen	politischen	politisch	ADJA	ADJA.Pos.Nom.Pl.Masc	no	reported.thought.1	-	-	-	-
Künstler	Künstler	Künstler	NN	N.Reg.Nom.Pl.Masc	no	reported.thought.1	-	-	-	-
für	für	für	APPR	APPR.Acc	no	reported.thought.1	-	-	-	-
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	reported.thought.1	-	-	-	-
weit	weit	weit	ADJD	ADJD.Pos	no	reported.thought.1	-	-	-	-
höhere	höhere	hoch	ADJA	ADJA.Comp.Acc.Sg.Fem	no	reported.thought.1	-	-	-	-
Aufgabe	Aufgabe	Aufgabe	NN	N.Reg.Acc.Sg.Fem	no	reported.thought.1	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.thought.1	-	-	-	-
als	als	als	KOKOM	CONJ.SubFin.-	no	reported.thought.1	-	-	-	-
alles	alles	alle	PIS	PRO.Indef.Subst.-.Nom.Sg.Neut	no	reported.thought.1	-	-	-	-
Andere	Andere	andere	PIS	PRO.Indef.Subst.-.Nom.Pl.*	no	reported.thought.1	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	reported.thought.1	-	-	-	-
In	In	in	APPR	APPR.In	yes	reported.thought.23	-	-	-	-
gewisser	gewisser	gewiß	ADJA	ADJA.Pos.Dat.Sg.Fem	no	reported.thought.23	-	-	-	-
Art	Art	Art	NN	N.Reg.Dat.Sg.Fem	no	reported.thought.23	-	-	-	-
haben	haben	haben	VAFIN	VFIN.Haben.3.Pl.Pres.Ind	no	reported.thought.23	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Sg.Fem	no	reported.thought.23	-	-	-	-
ganz	ganz	ganz	ADV	ADV	no	reported.thought.23	-	-	-	-
Recht	Recht	Recht	NN	ADJD.Pos	no	reported.thought.23	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Gesundheit	Gesundheit	Gesundheit	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
Einzelnen	Einzelnen	Einzelne	NN	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
oder	oder	oder	KON	CONJ.Coord.-	no	-	-	-	-	-
Volkes	Volkes	Volk	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
verloren	verloren	verlieren	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
so	so	so	ADV	ADV	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
heilende	heilende	heilend	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
Arzt	Arzt	Arzt	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
größte	größte	groß	ADJA	ADJA.Sup.Nom.Sg.Masc	no	-	-	-	-	-
Wohlthäter	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
;	;	;	$.	SYM.Pun.Sent	no	-	-	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	reported.speech.2.nonfact	-	-	-	-
dankt	dankt	danken	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.speech.2.nonfact	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	reported.speech.2.nonfact	-	-	-	-
ihm	ihm	er	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	reported.speech.2.nonfact	-	-	-	-
schon	schon	schon	ADV	ADV	no	reported.speech.2.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.2.nonfact	-	-	-	-
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	reported.speech.2.nonfact	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	reported.speech.2.nonfact	-	-	-	-
nur	nur	nur	ADV	ADV	no	reported.speech.2.nonfact	-	-	-	-
die	die	d	ART	ART.Def.Acc.Pl.Neut	no	reported.speech.2.nonfact	-	-	-	-
Symptome	Symptome	Symptom	NN	N.Reg.Acc.Pl.Neut	no	reported.speech.2.nonfact	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	reported.speech.2.nonfact	-	-	-	-
Leidens	Leidens	Leiden	NN	N.Reg.Gen.Sg.Neut	no	reported.speech.2.nonfact	-	-	-	-
mildert	mildert	mildern	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.speech.2.nonfact	-	-	-	-
:	:	:	$.	SYM.Pun.Colon	no	-	-	-	-	-
aber	aber	aber	ADV	ADV	no	reported.speech.3.nonfact	-	-	-	-
freilich	freilich	freilich	ADV	ADV	no	reported.speech.3.nonfact	-	-	-	-
noch	noch	noch	ADV	ADV	no	reported.speech.3.nonfact	-	-	-	-
dankenswerther	dankenswerter	dankenswert	ADJD	ADJD.Comp	no	reported.speech.3.nonfact	-	-	-	-
wäre	wäre	sein	VAFIN	VFIN.Sein.3.Sg.Past.Subj	no	reported.speech.3.nonfact	-	-	-	-
sein	sein	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Neut	no	reported.speech.3.nonfact	-	-	-	-
Streben	Streben	Strebe	NN	N.Reg.Dat.Sg.Neut	no	reported.speech.3.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.3.nonfact	-	-	-	-
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	reported.speech.3.nonfact	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	reported.speech.3.nonfact	-	-	-	-
von	von	von	APPR	APPR.Dat	no	reported.speech.3.nonfact	-	-	-	-
vorn	vorn	vorn	ADV	ADV	no	reported.speech.3.nonfact	-	-	-	-
herein	herein	herein	PTKVZ	ADV	no	reported.speech.3.nonfact	-	-	-	-
darauf	darauf	darauf	PAV	PROADV.Dem	no	reported.speech.3.nonfact	-	-	-	-
ginge	ginge	gehen	VVFIN	VFIN.Full.3.Sg.Past.Subj	no	reported.speech.3.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.3.nonfact	-	-	-	-
die	die	d	ART	ART.Def.Acc.Pl.Neut	no	reported.speech.3.nonfact	-	-	-	-
gewordenen	gewordenen	geworden	ADJA	ADJA.Pos.Acc.Pl.Neut	no	reported.speech.3.nonfact	-	-	-	-
Verhältnisse	Verhältnisse	Verhältnis	NN	N.Reg.Acc.Pl.Neut	no	reported.speech.3.nonfact	-	-	-	-
seiner	seiner	seine	PPOSAT	PRO.Poss.Attr.-.Gen.Pl.*	no	reported.speech.3.nonfact	-	-	-	-
Pflegbefohlenen	Pflegbefohlenen	Pflegbefehlene	NN	N.Reg.Gen.Pl.*	no	reported.speech.3.nonfact	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	reported.speech.3.nonfact	-	-	-	-
den	den	d	ART	ART.Def.Dat.Pl.Neut	no	reported.speech.3.nonfact	-	-	-	-
erkannten	erkannten	erkennt	ADJA	ADJA.Pos.Dat.Pl.Neut	no	reported.speech.3.nonfact	-	-	-	-
Gesetzen	Gesetzen	Gesetz	NN	N.Reg.Dat.Pl.Neut	no	reported.speech.3.nonfact	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
Natur	Natur	Natur	NN	N.Reg.Gen.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
in	in	in	APPR	APPR.In	no	reported.speech.3.nonfact	-	-	-	-
möglichste	möglichste	möglichst	ADJA	ADJA.Sup.Acc.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
Uebereinstimmung	Übereinstimmung	Übereinstimmung	NN	N.Reg.Acc.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	reported.speech.3.nonfact	-	-	-	-
bringen	bringen	bringen	VVINF	VINF.Full.-	no	reported.speech.3.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.3.nonfact	-	-	-	-
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	reported.speech.3.nonfact	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	reported.speech.3.nonfact	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
Erhaltung	Erhaltung	Erhaltung	NN	N.Reg.Acc.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
Gesundheit	,	,	$,	SYM.Pun.Comma	no	reported.speech.3.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.3.nonfact	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
Verhütung	Verhütung	Verhütung	NN	N.Reg.Acc.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	reported.speech.3.nonfact	-	-	-	-
Leidens	Leidens	Leiden	NN	N.Reg.Gen.Sg.Neut	no	reported.speech.3.nonfact	-	-	-	-
zu	zu	zu	APPR	APPR.Dat	no	reported.speech.3.nonfact	-	-	-	-
seiner	seiner	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
Hauptaufgabe	Hauptaufgabe	Hauptaufgabe	NN	N.Reg.Dat.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
machte	machte	machen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech.3.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.3.nonfact	-	-	-	-
neben	neben	neben	APPR	APPR.Nom	no	reported.speech.3.nonfact	-	-	-	-
welcher	welcher	welche	PRELS	PRO.Rel.Subst.-.Dat.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
Wiederherstellung	Wiederherstellung	Wiederherstellung	NN	N.Reg.Nom.Sg.Fem	no	reported.speech.3.nonfact	-	-	-	-
dieser	dieser	diese	PDAT	PRO.Dem.Attr.-.Gen.Pl.Neut	no	reported.speech.3.nonfact	-	-	-	-
verlorenen	verlorenen	verloren	ADJA	ADJA.Pos.Gen.Pl.Neut	no	reported.speech.3.nonfact	-	-	-	-
Güter	Güter	Gut	NN	N.Reg.Gen.Pl.Neut	no	reported.speech.3.nonfact	-	-	-	-
nur	nur	nur	ADV	ADV	no	reported.speech.3.nonfact	-	-	-	-
als	als	als	KOKOM	APPR.Als	no	reported.speech.3.nonfact	-	-	-	-
augenblikliche	augenblickliche	augenblicklich	ADJA	ADJA.Pos.Nom.Sg.Masc	no	reported.speech.3.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.speech.3.nonfact	-	-	-	-
unter	unter	unter	APPR	APPR.Unter	no	reported.speech.3.nonfact	-	-	-	-
besonderen	besonderen	besondere	ADJA	ADJA.Pos.Dat.Pl.Masc	no	reported.speech.3.nonfact	-	-	-	-
