tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
In	In	in	APPR	APPR.In	yes	reported.writing.2	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	reported.writing.2	-	-	-	-
ersten	ersten	erst	ADJA	ADJA.Pos.Dat.Sg.Fem	no	reported.writing.2	-	-	-	-
giebt	gibt	geben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.2	-	-	intexpr.2	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	reported.writing.2	-	-	-	-
Verfasser	Verfasser	Verfasser	NN	N.Reg.Nom.Sg.Masc	no	reported.writing.2	-	speaker.2_4	-	-
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	reported.writing.2	-	-	-	-
allgemeines	allgemeines	allgemein	ADJA	ADJA.Pos.Acc.Sg.Neut	no	reported.writing.2	-	-	-	-
Bild	Bild	Bild	NN	N.Reg.Acc.Sg.Neut	no	reported.writing.2	-	-	intexpr.2	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	reported.writing.2	-	-	-	-
fraglichen	fraglichen	fraglich	ADJA	ADJA.Pos.Gen.Sg.Fem	no	reported.writing.2	-	-	-	-
Verfolgung	Verfolgung	Verfolgung	NN	N.Reg.Gen.Sg.Fem	no	reported.writing.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.writing.2	-	-	-	-
der	der	d	ART	ART.Def.Gen.Pl.Masc	no	reported.writing.2	-	-	-	-
Beweggründe	Beweggründe	Beweggrund	NN	N.Reg.Gen.Pl.Masc	no	reported.writing.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.writing.2	-	-	-	-
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Pl.Masc	no	reported.writing.2	-	-	-	-
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	reported.writing.2	-	-	-	-
Kaiser	Kaiser	Kaiser	NN	N.Reg.Acc.Sg.Masc	no	reported.writing.2	-	-	-	-
dazu	dazu	dazu	PAV	PROADV.Dem	no	reported.writing.2	-	-	-	-
veranlaßten	veranlaßten	veranlassen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	reported.writing.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.writing.2	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	reported.writing.2	-	-	-	-
Ausdehnung	Ausdehnung	Ausdehnung	NN	N.Reg.Gen.Sg.Fem	no	reported.writing.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.writing.2	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	reported.writing.2	-	-	-	-
Charakters	Charakters	Charakter	NN	N.Reg.Gen.Sg.Masc	no	reported.writing.2	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.writing.2	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	reported.writing.2	-	-	-	-
Tragweite	Tragweite	Tragweite	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.2	-	-	-	-
der	der	d	ART	ART.Def.Gen.Pl.Fem	no	reported.writing.2	-	-	-	-
betreffenden	betreffenden	betreffend	ADJA	ADJA.Pos.Gen.Pl.Fem	no	reported.writing.2	-	-	-	-
Maßregeln	Maßregeln	Maßregel	NN	N.Reg.Gen.Pl.Fem	no	reported.writing.2	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	reported.writing.1	-	speaker.1	-	-
kritisirt	kritisiert	kritisieren	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.1	-	-	intexpr.1	-
ferner	ferner	ferner	ADV	ADV	no	reported.writing.1	-	-	-	-
gewisse	gewisse	gewiß	ADJA	ADJA.Pos.Acc.Pl.Fem	no	reported.writing.1	-	-	-	-
hier	hier	hier	ADV	ADV	no	reported.writing.1	-	-	-	-
einschlagende	einschlagende	einschlagend	ADJA	ADJA.Pos.Acc.Pl.Fem	no	reported.writing.1	-	-	-	-
Stellen	Stellen	Stelle	NN	N.Reg.Acc.Pl.Fem	no	reported.writing.1	-	-	-	-
der	der	d	ART	ART.Def.Gen.Pl.Masc	no	reported.writing.1	-	-	-	-
Autoren	Autoren	Autor	NN	N.Reg.Gen.Pl.Masc	no	reported.writing.1	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	reported.writing.1	-	-	-	-
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Pl.Masc	no	reported.writing.1|reported.writing.3	-	speaker.3	-	-
von	von	von	APPR	APPR.Dat	no	reported.writing.1|reported.writing.3	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	reported.writing.1|reported.writing.3	-	-	-	-
Verfolgung	Verfolgung	Verfolgung	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.1|reported.writing.3	-	-	-	-
sprechen	sprechen	sprechen	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	reported.writing.1|reported.writing.3	-	-	intexpr.3	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.writing.4	-	-	-	-
äußert	äußert	äußern	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.4	-	-	intexpr.4	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	reported.writing.4	-	-	intexpr.4	-
über	über	über	APPR	APPR.über	no	reported.writing.4	-	-	-	-
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	reported.writing.4	-	-	-	-
historischen	historischen	historisch	ADJA	ADJA.Pos.Acc.Sg.Masc	no	reported.writing.4	-	-	-	-
Werth	Wert	Wert	NN	N.Reg.Acc.Sg.Masc	no	reported.writing.4	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	reported.writing.4	-	-	-	-
von	von	von	APPR	APPR.Dat	no	reported.writing.4	-	-	-	-
Mesaphrastes	Mesaphrastes	Mesaphrastes	NE	N.Name.Dat.Sg.*	no	reported.writing.4	-	-	-	-
redigirten	redigierten	redigiert	ADJA	ADJA.Pos.Gen.Sg.Fem	no	reported.writing.4	-	-	-	-
Sammlung	Sammlung	Sammelung	NN	N.Reg.Gen.Sg.Fem	no	reported.writing.4	-	-	-	-
von	von	von	APPR	APPR.Dat	no	reported.writing.4	-	-	-	-
Märtyreracten	Märtyrerakten	Märtyrerakte	NN	N.Reg.Dat.Pl.Masc	no	reported.writing.4	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.writing.4	-	-	-	-
der	der	d	ART	ART.Def.Gen.Pl.Fem	no	reported.writing.4	-	-	-	-
griechischen	griechischen	griechisch	ADJA	ADJA.Pos.Gen.Pl.Fem	no	reported.writing.4	-	-	-	-
Menologien	Menologien	Menologien	NN	N.Reg.Gen.Pl.Fem	no	reported.writing.4	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	reported.writing.5	-	speaker.5	-	-
giebt	gibt	geben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.5	-	-	intexpr.5	-
endlich	endlich	endlich	ADV	ADV	no	reported.writing.5	-	-	-	-
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	reported.writing.5	-	-	-	-
Charakteristik	Charakteristik	Charakteristik	NN	N.Reg.Acc.Sg.Fem	no	reported.writing.5	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	reported.writing.5	-	-	-	-
