tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
In	In	in	APPR	APPR.In	yes	-	-	-	-	-
Oestreich	Österreich	Österreich	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
haben	haben	haben	VAFIN	VFIN.Haben.1.Pl.Pres.Ind	no	-	-	-	-	-
wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	-	-	-	-	-
ja	ja	ja	ADV	ADV	no	-	-	-	-	-
ohnehin	ohnehin	ohnehin	ADV	ADV	no	-	-	-	-	-
keine	keine	keine	PIAT	PRO.Indef.Attr.-.Acc.Sg.Fem	no	-	-	-	-	-
Stimme	Stimme	Stimme	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
mehr	mehr	mehr	ADV	ADV	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
alle	alle	alle	PIAT	PRO.Indef.Attr.-.Nom.Sg.Fem	no	-	-	-	-	-
Staatsweisheit	Staatsweisheit	Staatsweisheit	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Pl.Fem	no	-	-	-	-	-
Haubitzen	Haubitzen	Haubitze	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
gefahren	gefahren	fahren	VVPP	VPP.Full.Psp	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
einem	einem	eine	ART	ART.Indef.Dat.Sg.Masc	no	-	-	-	-	-
jeden	jeden	jede	PIAT	PRO.Indef.Attr.-.Acc.Sg.Masc	no	-	-	-	-	-
Vormeister	Vormeister	Vormeister	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
steckt	steckt	stecken	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	-	-	-	-	-
kleiner	kleiner	klein	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
Völkerbeglücker	Völkerbeglücker	Volkerbeglücker	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
In	In	in	APPR	APPR.In	yes	-	-	-	-	-
einem	einem	eine	ART	ART.Indef.Dat.Sg.Masc	no	-	-	-	-	-
neuen	neuen	neu	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
nationalen	nationalen	national	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Kampf	Kampf	Kampf	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
zwischen	zwischen	zwischen	APPR	APPR.Zwischen	no	-	-	-	-	-
