tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Diese	Diese	diese	PDAT	PRO.Dem.Attr.-.Nom.Sg.Fem	yes	-	-	-	-	-
Verfassung	Verfassung	Verfassung	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	-	-	-	-	-
zeitgemäßen	zeitgemäßen	zeitgemäß	ADJA	ADJA.Pos.Dat.Pl.Fem	no	-	-	-	-	-
Reformen	Reformen	Reform	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
preußischen	preußischen	preußisch	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Staat	Staat	Staat	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
zu	zu	zu	APPR	APPR.Dat	no	-	-	-	-	-
Grunde	Grunde	Grund	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	-	-	-	-	-
legen	legen	legen	VVINF	VINF.Full.-	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
wäre	wäre	sein	VAFIN	VFIN.Sein.3.Sg.Past.Subj	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
nur	nur	nur	ADV	ADV	no	-	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Princip	Prinzip	Prinzip	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
entsprechender	entsprechender	entsprechend	ADJA	ADJA.Pos.Gen.Pl.Masc	no	-	-	-	-	-
—	--	--	$(	TRUNC.Noun	no	-	-	-	-	-
weil	weil	weil	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
hier	hier	hier	ADV	ADV	no	-	-	-	-	-
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	-	-	-	-	-
concrete	konkrete	konkret	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
historische	historische	historisch	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Basis	Basis	Basis	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
vorliegt	vorliegt	vorliegen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
bei	bei	bei	APPR	APPR.Dat	no	-	-	-	-	-
Aristoteles	Aristoteles	Aristoteles	NE	N.Name.Dat.Sg.Masc	no	-	-	-	-	-
ein	ein	eine	ART	ART.Indef.Nom.Sg.Neut	no	-	-	-	-	-
bloßes	bloßes	bloß	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
