tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Die	Die	d	ART	ART.Def.Nom.Pl.Masc	yes	reported.speech.1	-	-	-	-
vorgeschlagenen	vorgeschlagenen	vorgeschlagen	ADJA	ADJA.Pos.Nom.Pl.Masc	no	reported.speech.1	-	-	-	-
Getreidezölle	Getreidezölle	Getreidezoll	NN	N.Reg.Nom.Pl.Masc	no	reported.speech.1	-	-	-	-
kommen	kommen	kommen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
nun	nun	nun	ADV	ADV	no	-	-	-	-	-
im	im	im	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Vergleich	Vergleich	Vergleich	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
zu	zu	zu	APPR	APPR.Dat	no	-	-	-	-	-
den	den	d	ART	ART.Def.Dat.Pl.Fem	no	-	-	-	-	-
gewöhnlichen	gewöhnlichen	gewöhnlich	ADJA	ADJA.Pos.Dat.Pl.Fem	no	-	-	-	-	-
Preisschwankungen	Preisschwankungen	Preisschwankung	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
gar	gar	gar	ADV	ADV	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
Betracht	Betracht	Betracht	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
aber	aber	aber	KON	CONJ.Coord.Aber	no	-	frame.23	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	frame.23	speaker.23	-	-
versprechen	versprechen	versprechen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	-	frame.23	-	intexpr.23	-
gleichwohl	gleichwohl	gleichwohl	ADV	ADV	no	-	frame.23	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.23	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	indirect.speech.23.metaph	-	-	-	-
einheimischen	einheimischen	einheimisch	ADJA	ADJA.Pos.Dat.Sg.Fem	no	indirect.speech.23.metaph	-	-	-	-
Landwirthschaft	Landwirtschaft	Landwirtschaft	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.23.metaph	-	-	-	-
wenigstens	wenigstens	wenigstens	ADV	ADV	no	indirect.speech.23.metaph	-	-	-	-
nach	nach	nach	APPR	APPR.Dat	no	indirect.speech.23.metaph	-	-	-	-
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	indirect.speech.23.metaph	-	-	-	-
Richtung	Richtung	Richtung	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.23.metaph	-	-	-	-
zur	zur	zur	APPRART	APPRART.Dat.Sg.Fem	no	indirect.speech.23.metaph	-	-	-	-
Hilfe	Hilfe	Hilfe	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.23.metaph	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	indirect.speech.23.metaph	-	-	-	-
kommen	kommen	kommen	VVINF	VINF.Full.-	no	indirect.speech.23.metaph	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	indirect.speech.23.metaph	-	-	-	-
Denn	Denn	denn	KON	CONJ.Coord.Denn	yes	-	-	-	-	-
Deutschland	Deutschland	Deutschland	NE	N.Name.Nom.Sg.Neut	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
durch	durch	durch	APPR	APPR.Acc	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
absolute	absolute	absolut	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Freiheit	Freiheit	Freiheit	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Getreideeinfuhr	Getreideeinfuhr	Getreideeinfuhr	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Ablagerungsplatz	Ablagerungsplatz	Ablagerungsplatz	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
für	für	für	APPR	APPR.Acc	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Ueberproduktion	Überproduktion	Überproduktion	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
anderer	anderer	ander	ADJA	ADJA.Pos.Gen.Pl.Neut	no	-	-	-	-	-
Länder	Länder	Land	NN	N.Reg.Gen.Pl.Neut	no	-	-	-	-	-
geworden	geworden	werden	VAPP	VPP.Aux.Psp	yes	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
Ueberfüllung	Überfüllung	Überfüllung	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	-	-	-	-	-
deutschen	deutschen	deutsch	ADJA	ADJA.Pos.Gen.Sg.Masc	no	-	-	-	-	-
Marktes	Marktes	Markt	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	-	-	-	-	-
unverkäuflichen	unverkäuflichen	unverkäuflich	ADJA	ADJA.Pos.Dat.Pl.Masc	no	-	-	-	-	-
ausländischen	ausländischen	ausländisch	ADJA	ADJA.Pos.Dat.Pl.Masc	no	-	-	-	-	-
Ueberschüssen	Überschüssen	Überschuß	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	-	-	-	-	-
eigentliche	eigentliche	eigentlich	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
Leiden	Leiden	Leiden	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
unserer	unserer	unsere	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Fem	no	-	-	-	-	-
Landwirthschaft	Landwirtschaft	Landwirtschaft	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Nicht	Nicht	nicht	PTKNEG	PART.Neg	yes	-	-	-	-	-
darauf	darauf	darauf	PAV	PROADV.Dem	no	-	-	-	-	-
kommt	kommt	kommen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	-	-	-	-
an	an	an	PTKVZ	PART.Verb	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Pl.Masc	no	-	-	-	-	-
Preise	Preise	Preis	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
Getreides	Getreides	Getreide	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
höher	höher	hoch	ADJD	ADJD.Comp	no	-	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	-	-	-	-	-
schrauben	schrauben	schrauben	VVINF	VINF.Full.-	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
