tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Was	Was	was	PWS	PRO.Inter.Subst.-.Acc.Sg.Neut	yes	direct.speech.1	-	-	-	-
gibt	gibt	geben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.1	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.1	-	-	-	-
?	?	?	$.	SYM.Pun.Sent	no	direct.speech.1	-	-	-	-
Kommt	Kommt	kommen	VVFIN	VIMP.Full.2.Pl	yes	direct.speech.1	-	-	-	-
ein	ein	eine	ART	ART.Indef.Nom.Sg.Neut	no	direct.speech.1	-	-	-	-
Ballet	Ballett	Ballett	NN	N.Reg.Nom.Sg.Neut	no	direct.speech.1	-	-	-	-
vor	vor	vor	PTKVZ	PART.Verb	no	direct.speech.1	-	-	-	-
?	?	?	$.	SYM.Pun.Sent	no	direct.speech.1	-	-	-	-
Redacteur	Redakteur	Redakteur	NN	N.Reg.Nom.Sg.Masc	yes	-	frame.2	speaker.2	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	frame.2	-	-	-
Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	yes	direct.speech.2	frame.3	speaker.3	-	-
sollen	sollen	sollen	VMFIN	VFIN.Mod.3.Pl.Pres.Ind	no	direct.speech.2	frame.3	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	direct.speech.2	frame.3	-	-	-
Güte	Güte	Güte	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2	frame.3	-	-	-
haben	haben	haben	VAFIN	VINF.Haben.-	no	direct.speech.2	frame.3	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2	frame.3	-	-	-
gerad	gerade	gerade	ADV	ADV	no	direct.speech.2	frame.3	-	-	-
heraus	heraus	heraus	PTKVZ	ADV	no	direct.speech.2	frame.3	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	direct.speech.2	frame.3	-	-	-
erklären	erklären	erklären	VVINF	VINF.Full.-	no	direct.speech.2	frame.3	-	intexpr.3	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2	frame.3	-	-	-
welche	welche	welche	PWAT	PRO.Inter.Attr.-.Acc.Pl.Neut	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
Dramen	Dramen	Drama	NN	N.Reg.Acc.Pl.Neut	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
am	am	am	PTKA	PART.Deg	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
liebsten	liebsten	lieb	ADJD	ADJD.Sup	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
sehn	sehen	sehen	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
ob	ob	ob	KOUS	CONJ.SubFin.-	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
bürgerliche	bürgerliche	bürgerlich	ADJA	ADJA.Pos.Nom.Sg.Fem	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
historische	historische	historisch	ADJA	ADJA.Pos.Nom.Sg.Fem	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
romantische	romantische	romantisch	ADJA	ADJA.Pos.Nom.Sg.Fem	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
classische--	classische--	classische--	TRUNC	TRUNC.Adj	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
?	?	?	$.	SYM.Pun.Sent	no	direct.speech.2|indirect.speech.3.nonfact	-	-	-	-
Publicum	Publikum	Publikum	NN	N.Reg.Nom.Sg.Neut	yes	-	frame.4	speaker.4	-	-
(	(	(	$(	SYM.Paren.Left	no	-	frame.4	-	-	-
schläfrig	schläfrig	schläfrig	ADJD	ADJD.Pos	no	-	frame.4	-	-	-
)	)	)	$(	SYM.Paren.Right	no	-	frame.4	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	frame.4	-	-	-
