tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Selbst	Selbst	selbst	ADV	ADV	yes	-	-	-	-	-
dieses	dieses	diese	PDAT	PRO.Dem.Attr.-.Nom.Sg.Neut	no	reported.speech.1	-	-	-	-
bescheidene	bescheidene	bescheiden	ADJA	ADJA.Pos.Nom.Sg.Neut	no	reported.speech.1	-	-	-	-
Lob	Lob	Lob	NN	N.Reg.Nom.Sg.Neut	no	reported.speech.1	-	-	intexpr.1	-
regte	regte	regen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
mich	mich	ich	PPER	PRO.Pers.Subst.1.Acc.Sg.*	no	-	-	-	-	-
mächtig	mächtig	mächtig	ADJD	ADJD.Pos	no	-	-	-	-	-
an	an	an	PTKVZ	PART.Verb	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Also	Also	also	ADV	ADV	yes	direct.thought.2	-	-	-	-
wer	wer	wer	PWS	PRO.Inter.Subst.-.Nom.Sg.Masc	no	direct.thought.2	-	-	-	-
?	?	?	$.	SYM.Pun.Sent	no	direct.thought.2	-	-	-	-
fragte	fragte	fragen	VVFIN	VFIN.Full.1.Sg.Past.Ind	yes	-	frame.2	-	intexpr.2	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	-	frame.2	speaker.2	-	-
mich	mich	mich	PRF	PRO.Refl.Subst.1.Acc.Sg.*	no	-	frame.2	-	-	-
selber	selber	selber	ADV	ADV	no	-	frame.2	-	-	-
eifrig	eifrig	eifrig	ADJD	ADJD.Pos	no	-	frame.2	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	frame.2	-	-	-
Ein	Ein	eine	ART	ART.Indef.Nom.Sg.Masc	yes	-	-	-	-	-
entthronter	entthronter	entthront	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
Fürst	Fürst	Fürst	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
zum	zum	zum	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Beispiel	Beispiel	Beispiel	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
–	-	-	$(	SYM.Pun.Hyph	no	-	-	-	-	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	reported.thought.3	-	speaker.3	-	-
kann	kann	können	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	reported.thought.3	-	-	-	-
mir	mir	ich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	no	reported.thought.3	-	-	-	-
das	das	die	PDS	PRO.Dem.Subst.-.Acc.Sg.Neut	no	reported.thought.3	-	-	-	-
sehr	sehr	sehr	ADV	ADV	no	reported.thought.3	-	-	-	-
gut	gut	gut	ADJD	ADJD.Pos	no	reported.thought.3	-	-	-	-
denken	denken	denken	VVINF	VINF.Full.-	no	reported.thought.3	-	-	intexpr.3	-
–	-	-	$(	SYM.Pun.Hyph	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
hat	hat	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	-	-	-	-	-
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
