tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Das	-	der	ART	ART.Def.Nom.Sg.Neut	yes	-	-	-	-	-
Possirlichste	-	Possirlichste	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
hierbei	-	hierbei	PAV	ADV	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
nur	-	nur	ADV	ADV	no	-	-	-	-	-
dies	-	dieser	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
unsere	-	unser	PPOSAT	PRO.Poss.Attr.-.Nom.Pl.Masc	no	-	-	-	-	-
sonst	-	sonst	ADV	ADV	no	-	-	-	-	-
so	-	so	ADV	ADV	no	-	-	-	-	-
prüden	-	prüden	ADJA	ADJA.Pos.Nom.Pl.Masc	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
ängstlichen	-	ängstlich	ADJA	ADJA.Pos.Nom.Pl.Masc	no	-	-	-	-	-
Chrestomathienschreiber	-	Chrestomathienschreiber	NE	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
diesen	-	dieser	PDAT	PRO.Dem.Attr.-.Acc.Sg.Masc	no	-	-	-	-	-
klassischen	-	klassisch	ADJA	ADJA.Pos.Acc.Sg.Masc	no	-	-	-	-	-
Monolog	-	Monolog	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
worin	-	worin	PWAV	PROADV.Inter	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	reported.thought.14.nonfact	-	-	-	-
Schweizerheld	-	Schweizerheld	NN	N.Reg.Nom.Sg.Masc	no	reported.thought.14.nonfact	-	speaker.14	-	-
über	-	über	APPR	APPR.über	no	reported.thought.14.nonfact	-	-	-	-
einen	-	ein	ART	ART.Indef.Acc.Sg.Masc	no	reported.thought.14.nonfact	-	-	-	-
beabsichtigten	-	beabsichtigt	ADJA	ADJA.Pos.Acc.Sg.Masc	no	reported.thought.14.nonfact	-	-	-	-
Meuchelmord	-	Meuchelmord	NN	N.Reg.Acc.Sg.Masc	no	reported.thought.14.nonfact	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	reported.thought.14.nonfact	-	-	-	-
sentimentalen	-	sentimental	ADJA	ADJA.Pos.Dat.Pl.Masc	no	reported.thought.14.nonfact	-	-	-	-
Sophismen	-	Sophismus	NN	N.Reg.Dat.Pl.Masc	no	reported.thought.14.nonfact	-	-	intexpr.14	-
tröstet	-	trösten	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.thought.14.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
unbesorgt	-	unbesorgt	ADJD	ADJD.Pos	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
ihre	-	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Fem	no	-	-	-	-	-
für	-	für	APPR	APPR.Acc	no	-	-	-	-	-
Schulen	-	Schule	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
bestimmten	-	bestimmt	ADJA	ADJA.Pos.Dat.Pl.Fem	no	-	-	-	-	-
Sammlungen	-	Sammlung	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
aufnehmen	-	aufnehmen	VVINF	VINF.Full.-	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
unsre	-	unsr	ADJA	PRO.Poss.Attr.-.Nom.Pl.*	no	-	-	-	-	-
Schuldirectoren	-	Schuldirector	NN	N.Reg.Nom.Pl.Masc	no	-	-	speaker.2	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Schulinspectoren	-	Schulinspector	NN	N.Reg.Nom.Pl.Masc	no	-	-	speaker.2	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Nom.Pl.Masc	no	-	-	-	-	-
jedes	-	jeder	PIS	PRO.Indef.Subst.-.Acc.Sg.Neut	no	-	-	-	-	-
gegen	-	gegen	APPR	APPR.Acc	no	-	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	-	-	-	-	-
begangene	-	begangen	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
Attentat	-	Attentat	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
auf'S	-	auf's	VVFIN	FM	no	-	-	-	-	-
strengste	-	streng	ADJA	ADJA.Sup.Acc.Sg.Fem	no	-	-	-	-	-
ahnden	-	ahnden	VVINF	VINF.Full.-	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
dieses	-	dieser	PDAT	PRO.Dem.Attr.-.Nom.Sg.Neut	no	-	-	-	-	-
declamatorische	-	declamatorisch	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
Prachtstück	-	Prachtstück	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
worin	-	worin	PWAV	PROADV.Inter	no	-	-	-	-	-
ein	-	ein	ART	ART.Indef.Nom.Sg.Neut	no	-	-	-	-	-
ziemlich	-	ziemlich	ADV	ADV	no	-	-	-	-	-
grobes	-	grob	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
Attentat	-	Attentat	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
gerechtfertigt	-	rechtfertigen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	reported.speech.2	-	-	-	-
Gymnasiasten	-	Gymnasiast	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.2	-	-	-	-
zur	-	zu	APPRART	APPRART.Dat.Sg.Fem	no	reported.speech.2	-	-	-	-
Uebung	-	Uebung	NN	N.Reg.Dat.Sg.Fem	no	reported.speech.2	-	-	-	-
ihres	-	ihr	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Neut	no	reported.speech.2	-	-	-	-
rhetorischen	-	rhetorisch	ADJA	ADJA.Pos.Gen.Sg.Neut	no	reported.speech.2	-	-	-	-
Talentes	-	Talent	NN	N.Reg.Gen.Sg.Neut	no	reported.speech.2	-	-	-	-
empfehlen	-	empfehlen	VVINF	VINF.Full.-	no	reported.speech.2	-	-	intexpr.2	-
.	-	--	$.	SYM.Pun.Sent	no	reported.speech.2	-	-	-	-
So	-	so	ADV	ADV	yes	-	-	-	-	-
findet	-	finden	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Teufel	-	Teufel	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
dem	-	der	PRELS	PRO.Rel.Subst.-.Dat.Sg.Masc	no	-	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
so	-	so	ADV	ADV	no	-	-	-	-	-
gern	-	gern	ADV	ADV	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.Masc	no	-	-	-	-	-
Zugänge	-	Zugang	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
verstopfte	-	verstopft	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
doch	-	doch	KON	ADV	no	-	-	-	-	-
immer	-	immer	ADV	ADV	no	-	-	-	-	-
wieder	-	wieder	ADV	ADV	no	-	-	-	-	-
ein	-	ein	ART	ART.Indef.Nom.Sg.Neut	no	-	-	-	-	-
Loch	-	Loch	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
wo	-	wo	PWAV	PROADV.Inter	no	-	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
durchschlüpfen	-	durchschlüpfen	VVINF	VINF.Full.-	no	-	-	-	-	-
kann	-	können	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Da	-	da	KOUS	CONJ.SubFin.-	yes	-	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	-	-	-	-	-
gerade	-	gerade	ADV	ADV	no	-	-	-	-	-
bei	-	bei	APPR	APPR.Dat	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Theater	-	Theater	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
stehe	-	stehen	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
so	-	so	ADV	ADV	no	-	-	-	-	-
erlaube	-	erlauben	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	-	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
mir	-	sich	PPER	PRO.Refl.Subst.1.Dat.Sg.*	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
an	-	an	APPR	APPR.An	no	-	-	-	-	-
dieser	-	dieser	PDAT	PRO.Dem.Attr.-.Dat.Sg.Fem	no	-	-	-	-	-
Stelle	-	Stelle	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Vollständigkeit	-	Vollständigkeit	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
wegen	-	wegen	APPO	APPO.Dat	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
Register	-	Register	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Pl.Masc	no	-	-	-	-	-
Münchner	-	Münchner	ADJA	ADJA.Pos.*.*.*	no	-	-	-	-	-
Theaterdichter	-	Theaterdichter	NN	N.Reg.Gen.Pl.Masc	no	-	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	-	-	-	-
Ergänzungen	-	Ergänzung	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Berichtigungen	-	Berichtigung	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
noch	-	noch	ADV	ADV	no	-	-	-	-	-
einmal	-	einmal	ADV	ADV	no	-	-	-	-	-
aufzuführen	-	aufführen	VVIZU	VINF.Full.zu	no	-	-	-	-	-
:	-	--	$.	SYM.Pun.Colon	no	-	-	-	-	-
Zuerst	-	zuerst	ADV	ADV	no	-	-	-	-	-
J.	-	J.	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
von	-	von	APPR	N.Name.*.*.*	no	-	-	-	-	-
Plötz	-	Plötz	NN	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
bekannteste	-	bekannt	ADJA	ADJA.Sup.Nom.Sg.Masc	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
bühnenerfahrenste	-	bühnenerfahren	ADJA	ADJA.Sup.Nom.Sg.Masc	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
dabei	-	dabei	PAV	PROADV.Dem	no	-	-	-	-	-
doch	-	doch	ADV	ADV	no	-	-	-	-	-
anspruchlos	-	anspruchlos	ADJD	ADJD.Pos	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
PH	-	PH	VVFIN	CARD	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Berger	-	Berger	NE	N.Name.Nom.Sg.Masc	yes	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
Feldmann	-	Feldmann	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
F.	-	F.	NE	N.Name.Nom.Sg.Masc	no	reported.writing.15	-	speaker.15	-	-
Löste	-	Löste	NN	N.Name.Nom.Sg.Masc	no	reported.writing.15	-	speaker.15	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.15	-	-	-	-
der	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	reported.writing.15	-	-	-	-
ein	-	ein	ART	ART.Indef.Acc.Sg.Neut	no	reported.writing.15	-	-	-	-
historisch-romantisches	-	historisch-romantisch	ADJA	ADJA.Pos.Acc.Sg.Neut	no	reported.writing.15	-	-	-	-
Lustspiel	-	Lustspiel	NN	N.Reg.Acc.Sg.Neut	no	reported.writing.15	-	-	-	-
„Angelina"	-	„Angelina"	NN	CARD	no	reported.writing.15	-	-	-	-
nach	-	nach	APPR	APPR.Dat	no	reported.writing.15	-	-	-	-
einer	-	ein	ART	ART.Indef.Dat.Sg.Fem	no	reported.writing.15	-	-	-	-
Novelle	-	Novelle	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.15	-	-	-	-
von	-	von	APPR	APPR.Dat	no	reported.writing.15	-	-	-	-
Hermann	-	Hermann	NE	N.Name.Nom.Sg.Masc	no	reported.writing.15	-	-	-	-
Meinert	-	Meinert	NE	N.Name.Dat.Sg.Masc	no	reported.writing.15	-	-	-	-
schrieb	-	schreiben	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.writing.15	-	-	intexpr.15	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
H.	-	H.	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
Schmidt	-	Schmidt	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
