tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Unheimliche	Unheimliche	unheimlich	ADJA	ADJA.Pos.Nom.Pl.Neut	yes	reported.speech.1	-	-	-	-
Gerüchte	Gerüchte	Gerücht	NN	N.Reg.Nom.Pl.Neut	no	reported.speech.1	-	-	intexpr.1	-
liefen	liefen	laufen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	reported.speech.1	-	-	-	-
um	um	um	APPR	ADV	no	reported.speech.1	-	-	-	-
über	über	über	APPR	APPR.über	no	reported.speech.1	-	-	-	-
die	die	der	ART	ART.Def.Acc.Sg.Fem	no	reported.speech.1	-	-	-	-
Quelle	Quelle	Quelle	NN	N.Reg.Acc.Sg.Fem	no	reported.speech.1	-	-	-	-
seines	seines	sein	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	no	reported.speech.1	-	-	-	-
Reichtums	Reichtums	Reichtum	NN	N.Reg.Gen.Sg.Masc	no	reported.speech.1	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
zumal	zumal	zumal	KOUS	ADV	no	-	frame.3	-	-	-
da	da	da	ADV	CONJ.SubFin.-	no	-	frame.3	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	frame.3	speaker.3	-	-
behauptete	behauptete	behaupten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.3	-	intexpr.3	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.3	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	indirect.speech.3	-	-	-	-
glaube	glaube	glauben	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	indirect.speech.3	-	-	-	-
an	an	an	APPR	APPR.An	no	indirect.speech.3	-	-	-	-
keinen	keinen	kein	PIAT	PRO.Indef.Attr.-.Acc.Sg.Masc	no	indirect.speech.3	-	-	-	-
Gott	Gott	Gott	NN	N.Reg.Acc.Sg.Masc	no	indirect.speech.3	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	indirect.speech.3	-	-	-	-
keinen	keinen	kein	PIAT	PRO.Indef.Attr.-.Acc.Sg.Masc	no	indirect.speech.3	-	-	-	-
Teufel	Teufel	Teufel	NN	N.Reg.Acc.Sg.Masc	no	indirect.speech.3	-	-	-	-
;	;	--	$.	SYM.Pun.Sent	no	indirect.speech.3	-	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	indirect.speech.3	-	-	-	-
sehe	sehe	sehen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	indirect.speech.3	-	-	-	-
ihn	ihn	ihn	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	indirect.speech.3	-	-	-	-
nachts	nachts	nachts	ADV	ADV	no	indirect.speech.3	-	-	-	-
wie	wie	wie	KOKOM	CONJ.Comp.-	no	indirect.speech.3	-	-	-	-
wütend	wütend	wütend	ADJD	ADJD.Pos	no	indirect.speech.3	-	-	-	-
in	in	in	APPR	APPR.In	no	indirect.speech.3	-	-	-	-
seinem	seinem	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	indirect.speech.3	-	-	-	-
Garten	Garten	Garten	NN	N.Reg.Dat.Sg.Masc	no	indirect.speech.3	-	-	-	-
umherrasen	umherrasen	umherrasen	VVINF	VPP.Full.Psp	no	indirect.speech.3	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	indirect.speech.3	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	indirect.speech.3	-	-	-	-
habe	habe	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Subj	no	indirect.speech.3	-	-	-	-
seine	seine	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	indirect.speech.3	-	-	-	-
Seele	Seele	Seele	NN	N.Reg.Acc.Sg.Fem	no	indirect.speech.3	-	-	-	-
den	den	der	ART	ART.Def.Dat.Pl.Fem	no	indirect.speech.3	-	-	-	-
Mächten	Mächten	Mächt	NN	N.Reg.Dat.Pl.Fem	no	indirect.speech.3	-	-	-	-
der	der	der	ART	ART.Def.Gen.Sg.Fem	no	indirect.speech.3	-	-	-	-
Finsternis	Finsternis	Finsternis	NN	N.Reg.Gen.Sg.Fem	no	indirect.speech.3	-	-	-	-
verschrieben	verschrieben	verschreiben	VVPP	ADJD.Pos	no	indirect.speech.3	-	-	-	-
um	um	um	APPR	APPR.Acc	no	indirect.speech.3	-	-	-	-
Geld	Geld	Geld	NN	N.Reg.Acc.Sg.Neut	no	indirect.speech.3	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	indirect.speech.3	-	-	-	-
Gut	Gut	Gut	NN	N.Reg.Acc.Sg.Neut	no	indirect.speech.3	-	-	-	-
;	;	--	$.	SYM.Pun.Sent	no	indirect.speech.3	-	-	-	-
auch	auch	auch	ADV	ADV	no	indirect.speech.3	-	-	-	-
verstehe	verstehe	verstehen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	indirect.speech.3	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	indirect.speech.3	-	-	-	-
zu	zu	zu	PTKZU	APPR.Dat	no	indirect.speech.3	-	-	-	-
»	&quot;	&quot;	$(	TRUNC.Noun	no	indirect.speech.3	-	-	-	-
knüpfen	knüpfen	knüpfen	VVINF	VINF.Full.-	no	indirect.speech.3	-	-	-	-
«	&quot;	&quot;	$(	TRUNC.Noun	no	indirect.speech.3	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	indirect.speech.3	-	-	-	-
d.h.	d.h.	d.h.	NN	CONJ.Coord.-	no	indirect.speech.3	-	-	-	-
den	den	der	ART	ART.Def.Acc.Sg.Masc	no	indirect.speech.3	-	-	-	-
Fall	Fall	Fall	NN	N.Reg.Acc.Sg.Masc	no	indirect.speech.3	-	-	-	-
der	der	der	ART	ART.Def.Gen.Pl.Masc	no	indirect.speech.3	-	-	-	-
Würfel	Würfel	Würfel	NN	N.Reg.Gen.Pl.Masc	no	indirect.speech.3	-	-	-	-
im	im	in	APPRART	APPRART.Dat.Sg.Neut	no	indirect.speech.3	-	-	-	-
Spiele	Spiele	Spiel	NN	N.Reg.Dat.Sg.Neut	no	indirect.speech.3	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	indirect.speech.3	-	-	-	-
