tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
deutsche	deutsche	deutsch	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Kolonie	Kolonie	Kolonie	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
Santa	Santa	Santa	NE	N.Name.*.*.*	no	-	-	-	-	-
Cruz	Cruz	Cruz	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Provinz	Provinz	Provinz	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
Rio	Rio	Rio	NE	N.Name.*.*.*	no	-	-	-	-	-
Grande	Grande	Grande	NE	N.Name.*.*.*	no	-	-	-	-	-
do	da	da	ADV	ADV	no	-	-	-	-	-
Sul	Sul	Sul	NE	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
Brasilien	Brasilien	Brasilien	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
*	*	*	XY	SYM.Other.Aster	yes	-	-	-	-	-
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	-	-	-	-	-
bevollmächtigte	bevollmächtigte	bevollmächtigt	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
Agent	Agent	Agent	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Regierung	Regierung	Regierung	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
obengenannter	obengenannter	obengenannt	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Provinz	Provinz	Provinz	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
Hr.	Hr.	Hr.	NE	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
P.	P.	P.	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
Kleudgen	Kleudgen	Kleudgen	NE	N.Name.Nom.Sg.Masc	yes	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
hat	hat	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	yes	-	-	-	-	-
jetzt	jetzt	jetzt	ADV	ADV	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	-	-	-	-	-
kleinen	kleinen	klein	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Flugschrift	Flugschrift	Flugschrift	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
unter	unter	unter	APPR	APPR.Unter	no	-	-	-	-	-
obigem	obigem	obig	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Titel	Titel	Titel	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
Zweck	Zweck	Zweck	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
seiner	seiner	seine	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Fem	no	-	-	-	-	-
Sendung	Sendung	Sendung	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
nach	nach	nach	APPR	APPR.Dat	no	-	-	-	-	-
Europa	Europa	Europa	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Uebersiedelung	Übersiedelung	Übersiedelung	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
von	von	von	APPR	APPR.Dat	no	-	-	-	-	-
2000	2000	2000	CARD	CARD	no	-	-	-	-	-
Deutschen	Deutschen	Deutsche	NN	N.Reg.Dat.Pl.*	no	-	-	-	-	-
nach	nach	nach	APPR	APPR.Dat	no	-	-	-	-	-
Santa	Santa	Santa	NE	N.Name.*.*.*	no	-	-	-	-	-
