tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Hermann	Hermann	Hermann	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Kurz	Kurz	kurz	ADJD	ADJD.Pos	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Pl.Masc	yes	yes	x
beiden	beiden	beide	PIAT	PRO.Indef.Attr.-.Nom.Pl.Masc	no	yes	x
Tubus	Tubus	Tubus	NN	N.Reg.Nom.Sg.Masc	no	yes	x
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
wunderschöner	wunderschöner	wunderschön	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Aprilmorgen	Aprilmorgen	Aprilmorgen	NN	N.Reg.Nom.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Kein	Kein	Kein	PIAT	PRO.Indef.Attr.-.Nom.Sg.Neut	yes	yes	x
Wölkchen	Wölkchen	Wolkechen	NN	N.Reg.Nom.Sg.Neut	no	yes	x
ließ	ließ	lassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
am	am	am	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
ultramarinblauen	ultramarinblauen	ultramarinblau	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Himmel	Himmel	Himmel	NN	N.Reg.Dat.Sg.Masc	no	yes	x
blicken	blicken	blicken	VVINF	VINF.Full.-	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Ein	Ein	eine	ART	ART.Indef.Nom.Sg.Masc	yes	yes	x
leichter	leichter	leicht	ADJD	ADJD.Comp	no	yes	x
frischer	frischer	frisch	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Morgenwind	Morgenwind	Morgenwind	NN	N.Reg.Nom.Sg.Masc	no	yes	x
hauchte	hauchte	hauchen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
zephirisch	zephirisch	Zephirisch	NE	ADJD.Pos	no	yes	x
am	am	am	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
Gebirge	Gebirge	Gebirge	NN	N.Reg.Dat.Sg.Neut	no	yes	x
hin	hin	hin	PTKVZ	PART.Verb	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
erwachende	erwachende	erwachend	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Natur	Natur	Natur	NN	N.Reg.Nom.Sg.Fem	no	yes	x
dehnte	dehnte	dehnen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
gleichsam	gleichsam	gleichsam	ADJD	ADJD.Pos	no	yes	x
alle	alle	alle	PIAT	PRO.Indef.Attr.-.Acc.Pl.Neut	no	yes	x
Glieder	Glieder	Glied	NN	N.Reg.Acc.Pl.Neut	no	yes	x
aus	aus	aus	PTKVZ	PART.Verb	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
um	um	um	KOUI	CONJ.SubInf.-	no	yes	x
neubelebt	neubelebt	neubeleben	VVPP	VPP.Full.Psp	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
gestärkt	gestärkt	stärken	VVPP	VPP.Full.Psp	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
ihr	ihr	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	yes	x
Tagewerk	Tagewerk	Tagewerk	NN	N.Reg.Acc.Sg.Neut	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
gehen	gehen	gehen	VVINF	VINF.Full.-	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	yes	x
beneidenswerte	beneidenswerte	beneidenswert	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Mission	Mission	Mission	NN	N.Reg.Nom.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
diese	diese	diese	PDAT	PRO.Dem.Attr.-.Acc.Sg.Fem	no	yes	x
heitere	heitere	heiter	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Stimmung	Stimmung	Stimmung	NN	N.Reg.Acc.Sg.Fem	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
einem	einem	eine	ART	ART.Indef.Dat.Sg.Neut	no	yes	x
Morgenliede	Morgenliede	Morgenlied	NN	N.Reg.Dat.Sg.Neut	no	yes	x
auszusprechen	auszusprechen	aussprechen	VVIZU	VINF.Full.zu	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	yes	x
Schauplatze	Schauplatze	Schauplatz	NN	N.Reg.Dat.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
den	den	die	PRELS	PRO.Rel.Subst.-.Acc.Sg.Masc	no	yes	x
wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	yes	x
