tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Ein	Ein	eine	ART	ART.Indef.Nom.Sg.Neut	yes	yes	x
Letztes	Letztes	letzte	ADJA	N.Reg.Nom.Sg.Neut	no	yes	x
vom	vom	vom	APPRART	APPRART.Dat.Sg.Masc	no	yes	x
alten	alten	alt	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Meister	Meister	Meister	NN	N.Reg.Dat.Sg.Masc	no	yes	x
Naz	Naz	Naz	NE	N.Name.Nom.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Bevor	Bevor	bevor	KOUS	CONJ.SubFin.-	yes	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
jenem	jenem	jen	PDAT	PRO.Dem.Attr.-.Dat.Sg.Neut	no	yes	x
Waldwanderleben	Waldwanderleben	Waldwanderleben	NN	N.Reg.Dat.Sg.Neut	no	yes	x
als	als	als	KOKOM	APPR.Als	no	yes	x
Schneiderbub	Schneiderbub	Schneiderbub	NN	N.Reg.Nom.Sg.Masc	no	yes	x
ganz	ganz	ganz	ADV	ADV	no	yes	x
Abschied	Abschied	Abschied	NN	N.Reg.Acc.Sg.Masc	no	yes	x
nehme	nehme	nehmen	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
muß	muß	müssen	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
noch	noch	noch	ADV	ADV	no	yes	x
meinen	meinen	meine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	yes	x
guten	guten	gut	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Meister	Meister	Meister	NN	N.Reg.Acc.Sg.Masc	no	yes	x
Naz	Naz	Naz	NE	N.Name.Nom.Sg.Masc	no	yes	x
zur	zur	zur	APPRART	APPRART.Dat.Sg.Fem	no	yes	x
Ruhe	Ruhe	Ruhe	NN	N.Reg.Dat.Sg.Fem	no	yes	x
bringen	bringen	bringen	VVINF	VINF.Full.-	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Erst	Erst	erst	ADV	ADV	yes	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
einem	einem	eine	ART	ART.Indef.Dat.Sg.Masc	no	yes	x
Besuch	Besuch	Besuch	NN	N.Reg.Dat.Sg.Masc	no	yes	x
bei	bei	bei	APPR	APPR.Dat	no	yes	x
ihm	ihm	er	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	yes	x
will	will	wollen	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	yes	x
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	yes	x
sagen	sagen	sagen	VVINF	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
dann	dann	dann	ADV	ADV	no	yes	x
sein	sein	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	yes	x
Leben	Leben	Leben	NN	N.Reg.Acc.Sg.Neut	no	yes	x
betrachten	betrachten	betrachten	VVINF	VINF.Full.-	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
das	das	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	yes	x
so	so	so	ADV	ADV	no	yes	x
schlicht	schlicht	schlicht	ADJD	ADJD.Pos	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
so	so	so	ADV	ADV	no	yes	x
vornehm	vornehm	vornehm	ADJD	ADJD.Pos	no	yes	x
zugleich	zugleich	zugleich	ADV	ADV	no	yes	x
gewesen	gewesen	sein	VAPP	VPP.Sein.Psp	no	yes	x
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
zwar	zwar	zwar	ADV	ADV	no	yes	x
»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	no	yes	x
fremd	fremd	fremd	ADJD	ADJD.Pos	no	yes	x
gemacht	gemacht	machen	VVPP	VPP.Full.Psp	no	yes	x
«	&quot;	&quot;	$(	FM	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
doch	doch	doch	ADV	ADV	no	yes	x
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	yes	x
Band	Band	Band	NN	N.Reg.Nom.Sg.Neut	no	yes	x
zwischen	zwischen	zwischen	APPR	APPR.Zwischen	no	yes	x
ihm	ihm	er	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
mir	mir	ich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	no	yes	x
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	yes	x
nicht	nicht	nicht	PTKNEG	PART.Neg	no	yes	x
mehr	mehr	mehr	ADV	ADV	no	yes	x
gerissen	gerissen	reissen	VVPP	VPP.Full.Psp	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	yes	yes	x
Im	Im	im	APPRART	APPRART.Dat.Sg.Masc	yes	yes	x
Sommer	Sommer	Sommer	NN	N.Reg.Dat.Sg.Masc	no	yes	x
1882	1882	1882	CARD	CARD	no	yes	x
kam	kam	kommen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
eines	eines	eine	ART	ART.Indef.Gen.Sg.Masc	no	yes	x
Tages	Tages	Tag	NN	N.Reg.Gen.Sg.Masc	no	yes	x
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	yes	x
muntere	muntere	munter	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Stadtgesellschaft	Stadtgesellschaft	Stadtgesellschaft	NN	N.Reg.Acc.Sg.Fem	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
mein	mein	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	no	yes	x
Landhaus	Landhaus	Landhaus	NN	N.Reg.Acc.Sg.Neut	no	yes	x
geschwirrt	geschwirrt	schwirren	VVPP	VPP.Full.Psp	no	yes	x
