tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Wilhelm	Wilhelm	Wilhelm	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Raabe	Raabe	Raabe	NE	N.Name.Nom.Sg.Masc	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	yes	x
schwarze	schwarze	schwarz	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Galeere	Galeere	Galeere	NN	N.Reg.Nom.Sg.Fem	no	yes	x
I	I	i	XY	N.Name.*.*.*	yes	yes	x
Auf	Auf	auf	APPR	APPR.Auf	yes	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Masc	no	yes	x
Wällen	Wällen	Wall	NN	N.Reg.Dat.Pl.Masc	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Fort	Fort	Fort	NE	N.Name.*.*.*	no	yes	x
Liefkenhoek	Liefkenhoek	Liefkenhoek	NE	N.Name.Dat.Sg.*	no	yes	x
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
eine	eine	eine	ART	ART.Indef.Nom.Sg.Fem	no	yes	x
dunkle	dunkle	dunkel	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
stürmische	stürmische	stürmisch	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Nacht	Nacht	Nacht	NN	N.Reg.Nom.Sg.Fem	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Masc	no	yes	x
ersten	ersten	erst	ADJA	ADJA.Pos.Dat.Pl.Masc	no	yes	x
Tagen	Tagen	Tag	NN	N.Reg.Dat.Pl.Masc	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
Novembers	Novembers	November	NN	N.Reg.Gen.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	yes	x
Jahre	Jahre	Jahr	NN	N.Reg.Dat.Sg.Neut	no	yes	x
1599	1599	1599	CARD	CARD	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
als	als	als	KOKOM	CONJ.SubFin.-	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
spanische	spanische	spanisch	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Schildwache	Schildwache	Schildwache	NN	N.Reg.Nom.Sg.Fem	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
Fort	Fort	Fort	NN	N.Reg.Dat.Sg.Neut	no	yes	x
Liefkenhoek	Liefkenhoek	Liefkenhoek	NE	N.Name.Nom.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
flandrischen	flandrischen	flandrisch	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Ufer	Ufer	Ufer	NN	N.Reg.Dat.Sg.Neut	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
Schelde	Schelde	Schelde	NE	N.Reg.Gen.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
das	das	d	ART	ART.Def.Nom.Sg.Neut	no	yes	x
Lärmzeichen	Lärmzeichen	Lärmzeichen	NN	N.Reg.Nom.Sg.Neut	no	yes	x
gab	gab	geben	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
Trommel	Trommel	Trommel	NN	N.Reg.Acc.Sg.Fem	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
schlafende	schlafende	schlafend	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Besatzung	Besatzung	Besatzung	NN	N.Reg.Acc.Sg.Fem	no	yes	x
wachrief	wachrief	wachrufen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
ein	ein	eine	ART	ART.Indef.*.*.*	no	yes	x
jeder	jeder	jede	PIAT	PRO.Indef.Subst.-.Nom.Sg.Masc	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	no	yes	x
Befehlshaber	Befehlshaber	Befehlshaber	NN	N.Reg.Nom.Sg.Masc	no	yes	x
wie	wie	wie	KOKOM	CONJ.Coord.Wie	no	yes	x
Soldat	Soldat	Soldat	NN	N.Reg.Nom.Sg.Masc	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	no	yes	x
seinen	seinen	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	yes	x
Posten	Posten	Posten	NN	N.Reg.Acc.Sg.Masc	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
