tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Die	Die	d	ART	ART.Def.Nom.Pl.Neut	yes	yes	x
Manöver	Manöver	Manöver	NN	N.Reg.Nom.Pl.Neut	no	yes	x
Eine	Eine	eine	ART	ART.Indef.Nom.Sg.Fem	yes	yes	x
schweizerische	schweizerische	schweizerisch	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Soldatengeschichte	Soldatengeschichte	Soldatengeschichte	NN	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Leonz	Leonz	Leonz	NE	N.Reg.Nom.Sg.Fem	yes	yes	x
Faller	Faller	Faller	NE	N.Reg.Nom.Sg.Masc	no	yes	x
schnallte	schnallte	schnallen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Säbel	Säbel	Säbel	NN	N.Reg.Acc.Sg.Masc	no	yes	x
ab	ab	ab	PTKVZ	PART.Verb	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
legte	legte	legen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	yes	x
Käppi	Käppi	Käppi	NN	N.Reg.Acc.Sg.Neut	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
Artilleriehauptmanns	Artilleriehauptmanns	Artilleriehauptmann	NN	N.Reg.Gen.Sg.Masc	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Masc	no	yes	x
Sofalehne	Sofalehne	Sofalehne	NN	N.Reg.Acc.Pl.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Dann	Dann	dann	ADV	ADV	yes	yes	x
schaute	schaute	schauen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
großen	großen	groß	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
niedrigen	niedrigen	niedrig	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Stube	Stube	Stube	NN	N.Reg.Dat.Sg.Fem	no	yes	x
um	um	um	PTKVZ	PART.Verb	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
schnupperte	schnupperte	schnuppern	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
wie	wie	wie	KOKOM	CONJ.Comp.-	no	yes	x
eine	eine	eine	ART	ART.Indef.Nom.Sg.Fem	no	yes	x
Katze	Katze	Katze	NN	N.Reg.Nom.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	yes	x
etwas	etwas	etwas	PIAT	PRO.Indef.Attr.-.*.*.*	no	yes	x
Verdächtiges	Verdächtiges	Verdächtig	NN	N.Reg.Acc.Sg.Neut	no	yes	x
merkt	merkt	merken	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
ihre	ihre	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	yes	x
stille	stille	still	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
nach	nach	nach	APPR	APPR.Dat	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	yes	x
gewichsten	gewichsten	gewichst	ADJA	ADJA.Sup.Dat.Sg.Masc	no	yes	x
Boden	Boden	Boden	NN	N.Reg.Dat.Sg.Masc	no	yes	x
riechende	riechende	riechend	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Luft	Luft	Luft	NN	N.Reg.Acc.Sg.Fem	no	yes	x
ein	ein	ein	PTKVZ	PART.Verb	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
War	War	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	yes	yes	freeIndirect
das	das	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	no	yes	freeIndirect
seine	seine	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	yes	freeIndirect
oder	oder	oder	KON	CONJ.Coord.-	no	yes	freeIndirect
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	yes	freeIndirect
fremde	fremde	fremd	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	freeIndirect
Stube	Stube	Stube	NN	N.Reg.Acc.Sg.Fem	no	yes	freeIndirect
?	?	?	$.	SYM.Pun.Sent	no	yes	freeIndirect
Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	yes	x
schüttelte	schüttelte	schütteln	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Kopf	Kopf	Kopf	NN	N.Reg.Acc.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
warf	warf	werfen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
mißmutig	mißmutig	mißmutig	ADJD	ADJD.Pos	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
Sofaecke	Sofaecke	Sofaecke	NN	N.Reg.Acc.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Ihm	Ihm	er	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
