tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Eduard	Eduard	Eduard	NE	N.Name.Nom.Sg.Masc	yes	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Keyserling	Keyserling	Keyserling	NE	N.Name.Nom.Sg.Fem	no	yes	x
Beate	Beate	Beate	NE	N.Name.Dat.Sg.Fem	yes	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Mareile	Mareile	Mareile	NE	N.Name.Nom.Sg.Masc	no	yes	x
Eine	Eine	eine	ART	ART.Indef.Nom.Sg.Fem	yes	yes	x
Schloßgeschichte	Schloßgeschichte	Schloßgeschichte	NN	N.Reg.Nom.Sg.Fem	no	yes	x
Erstes	Erstes	erst	ADJA	ADJA.Pos.Nom.Sg.Neut	yes	yes	x
Kapitel	Kapitel	Kapitel	NN	N.Reg.Nom.Sg.Neut	no	yes	x
Aus	Aus	aus	APPR	APPR.Dat	yes	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
Badezimmer	Badezimmer	Badezimmer	NN	N.Reg.Dat.Sg.Neut	no	yes	x
erscholl	erscholl	erschallen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	yes	x
gleichmäßiges	gleichmäßiges	gleichmäßig	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Plätschern	Plätschern	Plätschern	NN	N.Reg.Acc.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Günther	Günther	Günther	NE	N.Name.Nom.Sg.Masc	yes	yes	x
von	von	von	APPR	N.Name.*.*.*	no	yes	x
Tarniff	Tarniff	Tarniff	NE	N.Name.Nom.Sg.Masc	no	yes	x
saß	saß	sitzen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
seinem	seinem	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Neut	no	yes	x
rotgelben	rotgelben	rotgelb	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Badebassin	Badebassin	Badebassin	NN	N.Reg.Dat.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	yes	x
lauwarme	lauwarme	lauwarm	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Dusche	Dusche	Dusche	NN	N.Reg.Nom.Sg.Fem	no	yes	x
wurde	wurde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Morgensonne	Morgensonne	Morgensonne	NN	N.Reg.Dat.Sg.Fem	no	yes	x
ganz	ganz	ganz	ADV	ADV	no	yes	x
blank	blank	blank	PTKVZ	PART.Verb	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	no	yes	x
fließendes	fließendes	fließend	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Kristall	Kristall	Kristall	NN	N.Reg.Nom.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Das	Das	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	yes	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
so	so	so	ADV	ADV	no	yes	x
hübsch	hübsch	hübsch	ADJD	ADJD.Pos	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
angenehm	angenehm	angenehm	ADJD	ADJD.Pos	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
daß	daß	daß	KOUS	CONJ.SubFin.-	no	yes	x
Günther	Günther	Günther	NE	N.Name.Nom.Sg.*	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
nicht	nicht	nicht	PTKNEG	PART.Neg	no	yes	x
davon	davon	davon	PAV	PROADV.Dem	no	yes	x
trennen	trennen	trennen	VVINF	VINF.Full.-	no	yes	x
konnte	konnte	können	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	yes	x
saß	saß	sitzen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
da	da	da	ADV	ADV	no	yes	x
schon	schon	schon	ADV	ADV	no	yes	x
geraume	geraume	geraum	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Zeit	Zeit	Zeit	NN	N.Reg.Acc.Sg.Fem	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
registrierte	registrierte	registrieren	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Fem	no	yes	x
behaglichen	behaglichen	behaglich	ADJA	ADJA.Pos.Acc.Pl.Fem	no	yes	x
Empfindungen	Empfindungen	Empfindung	NN	N.Reg.Acc.Pl.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Pl.Fem	no	yes	x
über	über	über	APPR	APPR.über	no	yes	x
seinen	seinen	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	yes	x
Körper	Körper	Körper	NN	N.Reg.Acc.Sg.Masc	no	yes	x
hinglitten	hinglitten	hingleiten	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
...	...	...	$(	SYM.Pun.Cont	no	yes	x
wachsam	wachsam	wachsam	ADJD	ADJD.Pos	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
aufmerksam	aufmerksam	aufmerksam	ADJD	ADJD.Pos	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
wie	wie	wie	PWAV	PROADV.Inter	no	yes	x
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	yes	x
jedes	jedes	jede	PIAT	PRO.Indef.Attr.-.Acc.Sg.Neut	no	yes	x
angenehme	angenehme	angenehm	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Gefühl	Gefühl	Gefühl	NN	N.Reg.Acc.Sg.Neut	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Dat.Sg.*	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
verfolgen	verfolgen	verfolgen	VVINF	VINF.Full.-	no	yes	x
pflegte	pflegte	pflegen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
als	als	als	KOKOM	CONJ.Comp.-	no	yes	x
müßte	müßte	müssen	VMFIN	VFIN.Mod.3.Sg.Past.Subj	no	yes	x
aus	aus	aus	APPR	APPR.Dat	no	yes	x
dieser	dieser	diese	PDAT	PRO.Dem.Attr.-.Dat.Sg.Fem	no	yes	x
Addition	Addition	Addition	NN	N.Reg.Dat.Sg.Fem	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Dat.Sg.*	no	yes	x
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	yes	x
Glück	Glück	Glück	NN	N.Reg.Acc.Sg.Neut	no	yes	x
