tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Hadlaub	Hadlaub	Hadlaub	NE	N.Reg.Nom.Sg.Masc	yes	yes	x
Gleich	Gleich	gleich	ADV	ADV	yes	yes	x
unterhalb	unterhalb	unterhalb	APPR	APPR.Gen	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
aargauischen	aargauischen	aargauisch	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Städtchens	Städtchens	Stadtchen	NN	N.Reg.Gen.Sg.Neut	no	yes	x
Kaiserstuhl	Kaiserstuhl	Kaiserstuhl	NE	N.Name.Nom.Sg.Neut	no	yes	x
stehen	stehen	stehen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	yes	x
die	die	d	ART	ART.Def.Nom.Pl.Neut	no	yes	x
beiden	beiden	beide	PIAT	PRO.Indef.Attr.-.Nom.Pl.Neut	no	yes	x
Schlösser	Schlösser	Schloß	NN	N.Reg.Nom.Pl.Neut	no	yes	x
Schwarz-	Schwarz-	schwarz-	TRUNC	TRUNC.Noun	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Weiß-Wasserstelz	Weiß-Wasserstelz	Weiß-Wasserstelz	NN	N.Reg.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
jenes	jenes	jene	PDS	PRO.Dem.Subst.-.Acc.Sg.Neut	no	yes	x
mitten	mitten	mitten	ADV	ADV	no	yes	x
im	im	im	APPRART	APPRART.Dat.Sg.*	no	yes	x
Rhein	Rhein	Rhein	NE	N.Name.Dat.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
d.h.	d.h.	D.h.	NE	CONJ.Coord.-	no	yes	x
näher	näher	nah	ADJD	ADJD.Comp	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
linken	linken	link	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Ufer	Ufer	Ufer	NN	N.Reg.Dat.Sg.Neut	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
jetzt	jetzt	jetzt	ADV	ADV	no	yes	x
noch	noch	noch	ADV	ADV	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
allerlei	allerlei	allerlei	PIAT	PRO.Indef.Attr.-.*.*.*	no	yes	x
Leuten	Leuten	Leute	NN	N.Reg.Dat.Pl.*	no	yes	x
bewohnt	bewohnt	bewohnen	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Pl.Fem	no	yes	x
es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	yes	x
kaufen	kaufen	kaufen	VVINF	VINF.Full.-	no	yes	x
mögen	mögen	mögen	VMFIN	VFIN.Mod.3.Pl.Pres.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
dieses	dieses	diese	PDS	PRO.Dem.Subst.-.Acc.Sg.Neut	no	yes	x
zerfallen	zerfallen	zerfallen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
rechten	rechten	recht	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Ufer	Ufer	Ufer	NN	N.Reg.Dat.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Zu	Zu	zu	APPR	APPR.Dat	yes	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Fem	no	yes	x
Zeiten	Zeiten	Zeit	NN	N.Reg.Dat.Pl.Fem	no	yes	x
Rudolfs	Rudolphs	Rudolph	NN	N.Name.Gen.Sg.Masc	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Habsburg	Habsburg	Habsburg	NN	N.Name.Dat.Sg.*	no	yes	x
aber	aber	aber	KON	ADV	no	yes	x
saßen	saßen	sitzen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
zwei	zwei	zwei	CARD	CARD	no	yes	x
Schwestern	Schwestern	Schwester	NN	N.Reg.Nom.Pl.Fem	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Fem	no	yes	x
beiden	beiden	beide	PIAT	PRO.Indef.Attr.-.Dat.Pl.Fem	no	yes	x
Burgen	Burgen	Burg	NN	N.Reg.Dat.Pl.Fem	no	yes	x
als	als	als	KOKOM	APPR.Als	no	yes	x
Erbinnen	Erbinnen	Erbein	NN	N.Reg.Acc.Pl.Fem	no	yes	x
eines	eines	eine	ART	ART.Indef.Gen.Sg.Neut	no	yes	x
mäßigen	mäßigen	mäßigen	VVINF	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Landwesens	Landwesens	Landwesen	NN	N.Reg.Gen.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
das	das	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	yes	x
nach	nach	nach	APPR	APPR.Dat	no	yes	x
seiner	seiner	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Fem	no	yes	x
Teilung	Teilung	Teilung	NN	N.Reg.Dat.Sg.Fem	no	yes	x
keiner	keiner	keine	PIAT	PRO.Indef.Subst.-.Nom.Sg.Masc	no	yes	x
großes	großes	groß	ADJA	ADJA.Pos.Acc.Sg.Neut	no	yes	x
Gut	Gut	Gut	NN	N.Reg.Acc.Sg.Neut	no	yes	x
übrigließ	übrigließ	übriglassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Darum	Darum	darum	PAV	PROADV.Dem	yes	yes	x
suchte	suchte	suchen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
ältere	ältere	alt	ADJA	ADJA.Comp.Nom.Sg.Fem	no	yes	x
derselben	derselben	dieselbe	PDAT	PRO.Dem.Subst.-.Dat.Sg.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Mechthildis	Mechthildis	Mechthildis	NE	N.Name.Nom.Sg.*	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
welche	welche	welche	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
Weiß-Wasserstelz	Weiß-Wasserstelz	Weiß-Wasserstelz	NE	N.Name.Acc.Sg.*	no	yes	x
hauste	hauste	hausen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
