tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Conrad	Conrad	Conrad	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Ferdinand	Ferdinand	Ferdinand	NE	N.Name.Nom.Sg.Masc	no	yes	x
Meyer	Meyer	Meyer	NE	N.Name.Nom.Sg.Masc	no	yes	x
Gustav	Gustav	Gustav	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Adolfs	Adolfs	Adolfs	NE	N.Name.Gen.Sg.Masc	no	yes	x
Page	Page	Page	NE	N.Reg.Nom.Sg.Masc	no	yes	x
I	I	i	XY	CARD	yes	yes	x
In	In	in	APPR	APPR.In	yes	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
Kontor	Kontor	Kontor	NN	N.Reg.Dat.Sg.Neut	no	yes	x
eines	eines	eine	ART	ART.Indef.Gen.Sg.Masc	no	yes	x
unweit	unweit	unweit	APPR	ADJD.Pos	no	yes	x
St.	St.	St.	NE	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Sebald	Sebald	Sebald	NE	N.Name.*.*.*	no	yes	x
gelegenen	gelegenen	gelegen	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
nürembergischen	nürembergischen	nürembergischen	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Patrizierhauses	Patrizierhauses	Patrizierhaus	NN	N.Reg.Gen.Sg.Neut	no	yes	x
saßen	saßen	sitzen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	yes	x
Vater	Vater	Vater	NN	N.Reg.Nom.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Sohn	Sohn	Sohn	NN	N.Reg.Nom.Sg.Masc	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
einem	einem	eine	ART	ART.Indef.Dat.Sg.Masc	no	yes	x
geräumigen	geräumigen	geräumig	ADJA	ADJA.Pos.Dat.Sg.Masc	no	yes	x
Schreibtische	Schreibtische	Schreibtisch	NN	N.Reg.Dat.Sg.Masc	no	yes	x
gegenüber	gegenüber	gegenüber	PTKVZ	PART.Verb	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
Abwickelung	Abwickelung	Abwickelung	NN	N.Reg.Dat.Sg.Fem	no	yes	x
eines	eines	eine	ART	ART.Indef.Gen.Sg.Neut	no	yes	x
bedeutenden	bedeutenden	bedeutend	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Geschäftes	Geschäftes	Geschäft	NN	N.Reg.Gen.Sg.Neut	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
gespanntester	gespanntester	gespannt	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Aufmerksamkeit	Aufmerksamkeit	Aufmerksamkeit	NN	N.Reg.Dat.Sg.Fem	no	yes	x
obliegend	obliegend	obliegen	VVPP	ADJD.Pos	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Beide	Beide	beide	PIS	PRO.Indef.Subst.-.Nom.Pl.*	yes	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
jeder	jeder	jede	PIS	PRO.Indef.Subst.-.Nom.Sg.Masc	no	yes	x
für	für	für	APPR	APPR.Acc	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
seinem	seinem	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Neut	no	yes	x
Stücke	Stücke	Stück	NN	N.Reg.Dat.Sg.Neut	no	yes	x
Papier	Papier	Papier	NN	N.Reg.Nom.Sg.Neut	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
summierten	summierten	summieren	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	yes	x
dieselbe	dieselbe	dieselbe	PDAT	PRO.Dem.Attr.-.Acc.Sg.Fem	no	yes	x
lange	lange	lang	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Reihe	Reihe	Reihe	NN	N.Reg.Acc.Sg.Fem	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Posten	Posten	Posten	NN	N.Reg.Dat.Pl.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
um	um	um	KOUI	CONJ.SubInf.-	no	yes	x
dann	dann	dann	ADV	ADV	no	yes	x
zu	zu	zu	PTKZU	APPR.Dat	no	yes	x
wünschbarer	wünschbarer	wünschbar	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Sicherheit	Sicherheit	Sicherheit	NN	N.Reg.Dat.Sg.Fem	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Neut	no	yes	x
beiden	beiden	beide	PIAT	PRO.Indef.Attr.-.Acc.Pl.Neut	no	yes	x
Ergebnisse	Ergebnisse	Ergebnis	NN	N.Reg.Acc.Pl.Neut	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
vergleichen	vergleichen	vergleichen	VVINF	VINF.Full.-	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
schmächtige	schmächtige	schmächtig	ADJA	ADJA.Pos.Nom.Sg.Masc	no	yes	x
Jüngling	Jüngling	Jüngling	NN	N.Reg.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
der	der	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	yes	x
Vater	Vater	Vater	NN	N.Reg.Dat.Sg.Masc	no	yes	x
aus	aus	aus	APPR	APPR.Dat	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Neut	no	yes	x
Augen	Augen	Auge	NN	N.Reg.Dat.Pl.Neut	no	yes	x
geschnitten	geschnitten	schneiden	VVPP	VPP.Full.Psp	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
erhob	erhob	erheben	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
spitze	spitze	spitz	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Nase	Nase	Nase	NN	N.Reg.Nom.Sg.Fem	no	yes	x
zuerst	zuerst	zuerst	ADV	ADV	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
seinen	seinen	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Fem	no	yes	x
zierlich	zierlich	zierlich	ADJD	ADJD.Pos	no	yes	x
geschriebenen	geschriebenen	geschreiben	ADJA	ADJA.Pos.Dat.Pl.Fem	no	yes	x
Zahlen	Zahlen	Zahl	NN	N.Reg.Dat.Pl.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Seine	Seine	seine	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Fem	yes	yes	x
Addition	Addition	Addition	NN	N.Reg.Nom.Sg.Fem	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
beendigt	beendigt	beendigen	VVPP	VPP.Full.Psp	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	yes	x
wartete	wartete	warten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
bedächtigeren	bedächtigeren	bedächtig	ADJA	ADJA.Comp.Acc.Sg.Masc	no	yes	x
Vater	Vater	Vater	NN	N.Reg.Acc.Sg.Masc	no	yes	x
nicht	nicht	nicht	PTKNEG	PART.Neg	no	yes	x
ohne	ohne	ohne	APPR	APPR.Acc	no	yes	x
einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	no	yes	x
Anflug	Anflug	Anflug	NN	N.Reg.Acc.Sg.Masc	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Selbstgefälligkeit	Selbstgefälligkeit	Selbstgefälligkeit	NN	N.Reg.Dat.Sg.Fem	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	yes	x
schmalen	schmalen	schmal	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
sorgenhaften	sorgenhaften	sorgenhaft	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Gesichte	Gesichte	Gesicht	NN	N.Reg.Dat.Sg.Neut	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	no	yes	x
als	als	als	KOKOM	CONJ.SubFin.-	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	no	yes	x
Diener	Diener	Diener	NN	N.Reg.Nom.Sg.Masc	no	yes	x
ein	ein	eine	ART	PART.Verb	no	yes	x
trat	trat	treten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	yes	x
Schreiben	Schreiben	Schreiben	NN	N.Reg.Acc.Sg.Neut	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
großem	großem	groß	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Format	Format	Format	NN	N.Reg.Dat.Sg.Neut	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
einem	einem	eine	ART	ART.Indef.Dat.Sg.Neut	no	yes	x
schweren	schweren	schwer	ADJA	ADJA.Pos.Dat.Sg.Neut	no	yes	x
Siegel	Siegel	Siegel	NN	N.Reg.Dat.Sg.Neut	no	yes	x
überreichte	überreichte	überreichen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Ein	Ein	eine	ART	ART.Indef.Nom.Sg.Neut	yes	yes	x
Kornett	Kornett	Kornett	NN	N.Reg.Nom.Sg.Neut	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Neut	no	yes	x
schwedischen	schwedischen	schwedisch	ADJA	ADJA.Pos.Dat.Pl.Neut	no	yes	x
Karabinieren	Karabiniere	Karabiniere	NN	N.Reg.Dat.Pl.Neut	no	yes	x
habe	habe	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Subj	no	yes	x
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	yes	x
gebracht	gebracht	bringen	VVPP	VPP.Full.Psp	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	yes	x
beschaue	beschaue	beschauen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
jetzt	jetzt	jetzt	ADV	ADV	no	yes	x
nebenan	nebenan	nebenan	ADV	ADV	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
Ratssaal	Ratssaal	Ratssaal	NN	N.Reg.Acc.Sg.Masc	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Fem	no	yes	x
weltberühmten	weltberühmten	weltberühmt	ADJA	ADJA.Pos.Dat.Pl.Fem	no	yes	x
Schildereien	Schildereien	Schilderei	NN	N.Reg.Dat.Pl.Fem	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
werde	werde	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Subj	no	yes	x
pünktlich	pünktlich	pünktlich	ADJD	ADJD.Pos	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
einer	einer	eine	ART	ART.Indef.Dat.Sg.Fem	no	yes	x
Stunde	Stunde	Stunde	NN	N.Reg.Dat.Sg.Fem	no	yes	x
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	yes	x
wieder	wieder	wieder	ADV	ADV	no	yes	x
einfinden	einfinden	einfinden	VVINF	VINF.Full.-	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Der	Der	d	ART	ART.Def.Nom.Sg.Masc	yes	yes	x
Handelsherr	Handelsherr	Handelsherr	NN	N.Reg.Nom.Sg.Masc	no	yes	x
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	yes	x
kannte	kannte	kennen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
auf	auf	auf	APPR	APPR.Auf	no	yes	x
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	yes	x
ersten	ersten	erst	ADJA	ADJA.Pos.Acc.Sg.Masc	no	yes	x
Blick	Blick	Blick	NN	N.Reg.Acc.Sg.Masc	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Masc	no	yes	x
kühnen	kühnen	kühn	ADJA	ADJA.Pos.Acc.Pl.Masc	no	yes	x
Schriftzüge	Schriftzüge	Schriftzug	NN	N.Reg.Acc.Pl.Masc	no	yes	x
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	yes	x
Majestät	Majestät	Majestät	NN	N.Reg.Gen.Sg.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
schwedischen	schwedischen	schwedisch	ADJA	ADJA.Pos.Gen.Sg.Masc	no	yes	x
Königs	Königs	König	NN	N.Reg.Gen.Sg.Masc	no	yes	x
Gustav	Gustav	Gustav	NE	N.Name.Nom.Sg.Masc	no	yes	x
Adolf	Adolf	Adolf	NE	N.Name.Nom.Sg.Masc	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
erschrak	erschrak	erschrecken	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
ein	ein	eine	ART	ART.Indef.*.*.*	no	yes	x
wenig	wenig	wenig	PIS	PRO.Indef.Subst.-.*.*.*	no	yes	x
über	über	über	APPR	APPR.über	no	yes	x
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	yes	x
große	große	groß	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
Ehre	Ehre	Ehre	NN	N.Reg.Acc.Sg.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
eigenhändigen	eigenhändigen	eigenhändig	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Schreibens	Schreibens	Schreiben	NN	N.Reg.Gen.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	yes	x
