tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Königin	Königin	Königin	NN	N.Reg.Nom.Sg.Fem	yes	yes	x
Judith	Judith	Judith	NE	N.Name.Nom.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Sg.Fem	yes	yes	x
Welt	Welt	Welt	NN	N.Reg.Nom.Sg.Fem	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
für	für	für	APPR	APPR.Acc	no	yes	x
ihn	ihn	er	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	yes	x
ein	ein	eine	ART	ART.Indef.Nom.Sg.Neut	no	yes	x
jubelndes	jubelndes	jubelnd	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Ja	Ja	Ja	NN	N.Reg.Nom.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
In	In	in	APPR	APPR.In	yes	yes	x
seinem	seinem	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Neut	no	yes	x
Lande	Lande	Land	NN	N.Reg.Dat.Sg.Neut	no	yes	x
herrschten	herrschten	herrschen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
zwei	zwei	zwei	CARD	CARD	no	yes	x
Gottheiten	Gottheiten	Gottheit	NN	N.Reg.Nom.Pl.Fem	no	yes	x
:	:	:	$.	SYM.Pun.Colon	no	yes	x
Allah	Allah	Allah	NN	N.Reg.Nom.Sg.*	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
Christus	Christus	Christus	NE	N.Reg.Nom.Sg.Masc	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	yes	x
aber	aber	aber	ADV	ADV	no	yes	x
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	yes	x
mächtiger	mächtiger	mächtig	ADJA	ADJD.Comp	no	yes	x
als	als	als	KOKOM	CONJ.Comp.-	no	yes	x
beide	beide	beide	PIAT	PRO.Indef.Subst.-.Nom.Pl.*	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
denn	denn	denn	KON	CONJ.Coord.Denn	no	yes	x
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	yes	x
lebte	lebte	leben	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Und	Und	und	KON	CONJ.Coord.-	yes	yes	x
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	yes	x
die	die	d	ART	ART.Def.Nom.Pl.Masc	no	yes	x
fahrenden	fahrenden	fahrend	ADJA	ADJA.Pos.Nom.Pl.Masc	no	yes	x
Sänger	Sänger	Sänger	NN	N.Reg.Nom.Pl.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Pl.Masc	no	yes	x
aus	aus	aus	APPR	APPR.Dat	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Neut	no	yes	x
dinarischen	dinarischen	dinarisch	ADJA	ADJA.Pos.Dat.Pl.Neut	no	yes	x
Gebirgen	Gebirgen	Gebirge	NN	N.Reg.Dat.Pl.Neut	no	yes	x
niederstiegen	niederstiegen	niedersteigen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Hof	Hof	Hof	NE	N.Name.Dat.Sg.Neut	no	yes	x
zu	zu	zu	APPR	APPR.Dat	no	yes	x
Hof	Hof	Hof	NE	N.Name.Dat.Sg.Neut	no	yes	x
ihre	ihre	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Fem	no	yes	x
Heldenweisen	Heldenweisen	Heldenweise	NN	N.Reg.Acc.Pl.Fem	no	yes	x
erklingen	erklingen	erklingen	VVINF	VINF.Full.-	no	yes	x
ließen	ließen	lassen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
vergaßen	vergaßen	vergessen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	yes	x
nicht	nicht	nicht	PTKNEG	PART.Neg	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
Kronios	Kronios	Kronios	NE	ADJD.Pos	no	yes	x
zu	zu	zu	PTKZU	PART.Zu	no	yes	x
singen	singen	singen	VVINF	VINF.Full.-	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	yes	x
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	yes	x
nie	nie	nie	ADV	ADV	no	yes	x
eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	no	yes	x
ruhmwürdige	ruhmwürdige	ruhmwürdig	ADJA	ADJA.Pos.Acc.Sg.Fem	no	yes	x
That	Tat	Tat	NN	N.Reg.Acc.Sg.Fem	no	yes	x
vollbracht	vollbracht	vollbringen	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
nie	nie	nie	ADV	ADV	no	yes	x
das	das	d	ART	ART.Def.Acc.Sg.Neut	no	yes	x
