tok	normtok	lemma	pos	rfpos	sentstart	fictional	cat
Jules	Jules	Jules	NE	N.Name.*.*.*	yes	yes	x
Verne	Verne	Verne	NE	N.Name.*.*.*	no	yes	x
Frritt-Flacc	Frritt-Flacc	Frritt-Flacc	NE	N.Name.Nom.Sg.Masc	yes	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
I.	I.	I.	NE	N.Name.Nom.Sg.Masc	yes	yes	x
Frritt	Fried	Fried	NE	N.Name.Nom.Sg.Masc	yes	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
...	...	...	$(	SYM.Pun.Cont	no	yes	x
das	das	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	no	yes	x
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	yes	x
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	yes	x
Wind	Wind	Wind	NN	N.Reg.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
der	der	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	yes	x
heulend	heulend	heulend	ADJD	ADJD.Pos	no	yes	x
dahinfegt	dahinfegt	dahinfegen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Flacc	Flack	Flack	NE	N.Reg.Nom.Sg.Masc	yes	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
...	...	...	$(	SYM.Pun.Cont	no	yes	x
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	yes	x
Regen	Regen	Regen	NN	N.Reg.Nom.Sg.Masc	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
der	der	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	yes	x
in	in	in	APPR	APPR.In	no	yes	x
Strömen	Strömen	Strom	NN	N.Reg.Dat.Pl.Masc	no	yes	x
niederstürzt	niederstürzt	niederstürzen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Dies	Dies	diese	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	yes	yes	x
greulich	greulich	greulich	ADJD	ADJD.Pos	no	yes	x
wüthende	wütende	wütend	ADJA	ADJA.Pos.Nom.Sg.Neut	no	yes	x
Wetter	Wetter	Wetter	NN	N.Reg.Nom.Sg.Neut	no	yes	x
krümmt	krümmt	krümmen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Masc	no	yes	x
Bäume	Bäume	Baum	NN	N.Reg.Acc.Pl.Masc	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
der	der	d	ART	ART.Def.Dat.Sg.Fem	no	yes	x
volsinischen	volsinischen	volsinischen	ADJA	ADJA.Pos.Dat.Sg.Fem	no	yes	x
Küste	Küste	Küste	NN	N.Reg.Dat.Sg.Fem	no	yes	x
nieder	nieder	nieder	PTKVZ	PART.Verb	no	yes	x
und	und	und	KON	CONJ.Coord.-	no	yes	x
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	yes	x
Sturm	Sturm	Sturm	NN	N.Reg.Nom.Sg.Masc	no	yes	x
prallt	prallt	prallen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
gewaltsam	gewaltsam	gewaltsam	ADJD	ADJD.Pos	no	yes	x
an	an	an	APPR	APPR.An	no	yes	x
die	die	d	ART	ART.Def.Acc.Pl.Fem	no	yes	x
Bergwände	Bergwände	Bergwand	NN	N.Reg.Acc.Pl.Fem	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
Crimma	Crime	Crime	NN	N.Reg.Dat.Sg.Fem	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Die	Die	d	ART	ART.Def.Nom.Pl.Masc	yes	yes	x
hohen	hohen	hoch	ADJA	ADJA.Pos.Nom.Pl.Masc	no	yes	x
Felsgebilde	Felsgebilde	Felsgebilde	NN	N.Reg.Nom.Pl.Masc	no	yes	x
werden	werden	werden	VAFIN	VFIN.Aux.3.Pl.Pres.Ind	no	yes	x
unaufhörlich	unaufhörlich	unaufhörlich	ADJD	ADJD.Pos	no	yes	x
benagt	benagt	benagen	VVPP	VPP.Full.Psp	no	yes	x
von	von	von	APPR	APPR.Dat	no	yes	x
den	den	d	ART	ART.Def.Dat.Pl.Fem	no	yes	x
Wogen	Wogen	Woge	NN	N.Reg.Dat.Pl.Fem	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Neut	no	yes	x
weiten	weiten	weit	ADJA	ADJA.Pos.Gen.Sg.Neut	no	yes	x
Megalocride-Meeres	Megalocride-Meeres	Megalocride-Meeres	NN	N.Reg.Gen.Sg.Neut	no	yes	x
.	.	.	$.	SYM.Pun.Sent	no	yes	x
Frritt	Fried	Fried	NE	N.Name.Nom.Sg.*	yes	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
...	...	...	$(	SYM.Pun.Cont	no	yes	x
Flacc	Flack	flacken	VVIMP	N.Reg.Nom.Sg.Masc	no	yes	x
!	!	!	$.	SYM.Pun.Sent	no	yes	x
...	...	...	$(	SYM.Pun.Cont	no	yes	x
Im	Im	im	APPRART	APPRART.Dat.Sg.Masc	yes	yes	x
Hintergrund	Hintergrund	Hintergrund	NN	N.Reg.Dat.Sg.Masc	no	yes	x
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	yes	x
Hafens	Hafens	Hafen	NN	N.Reg.Gen.Sg.Masc	no	yes	x
versteckt	versteckt	verstecken	VVPP	VPP.Full.Psp	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
liegt	liegt	liegen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	yes	x
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	yes	x
kleine	kleine	klein	ADJA	ADJA.Pos.Nom.Sg.Fem	no	yes	x
Stadt	Stadt	Stadt	NN	N.Reg.Nom.Sg.Fem	no	yes	x
Luktrop	Luktrop	Luktrop	NE	N.Name.Nom.Sg.*	no	yes	x
–	-	-	$(	SYM.Pun.Hyph	no	yes	x
einige	einige	einige	PIAT	PRO.Indef.Attr.-.Nom.Pl.Masc	no	yes	x
hundert	hundert	hundert	CARD	CARD	no	yes	x
Häuser	Häuser	Haus	NN	N.Reg.Acc.Pl.Neut	no	yes	x
mit	mit	mit	APPR	APPR.Dat	no	yes	x
grünlichen	grünlichen	grünlich	ADJA	ADJA.Pos.Dat.Pl.Fem	no	yes	x
Jalousien	Jalousien	Jalousie	NN	N.Reg.Dat.Pl.Fem	no	yes	x
,	,	,	$,	SYM.Pun.Comma	no	yes	x
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Pl.Fem	no	yes	x
sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.*.*	no	yes	x
mehr	mehr	mehr	ADV	ADV	no	yes	x
oder	oder	oder	KON	CONJ.Coord.-	no	yes	x
weniger	weniger	wenige	ADV	ADV	no	yes	x
gegen	gegen	gegen	APPR	APPR.Acc	no	yes	x
