tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Dann	-	dann	ADV	ADV	yes	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
wann	-	wann	PWAV	PROADV.Inter	no	-	-	-	-	-
scheint	-	scheinen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
plastischen	-	plastisch	ADJA	ADJA.Pos.Dat.Pl.Neut	no	-	-	-	-	-
Werken	-	Werk	NN	N.Reg.Dat.Pl.Neut	no	-	-	-	-	-
frühchristlichen	-	frühchristlich	ADJA	ADJA.Pos.Gen.Sg.Masc	no	-	-	-	-	-
Ursprungs	-	Ursprung	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
jenes	-	jener	PDAT	PRO.Dem.Attr.-.Acc.Sg.Neut	no	-	-	-	-	-
Abhängigkeitsverhältniß	-	Abhängigkeitsverhältniß	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
eine	-	ein	ART	ART.Indef.Acc.Sg.Fem	no	-	-	-	-	-
gewisse	-	gewiß	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Freiheit	-	Freiheit	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	-	-	-	-	-
gewinnen	-	gewinnen	VVINF	VINF.Full.-	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	yes	reported.thought.1	-	speaker.1	-	-
gedenken	-	gedenken	VVFIN	VFIN.Full.1.Pl.Pres.Ind	no	reported.thought.1	-	-	intexpr.1	-
beiläufig	-	beiläufig	ADJD	ADJD.Pos	no	reported.thought.1	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	reported.thought.1	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	reported.thought.1	-	-	-	-
eigene	-	eigen	ADJA	ADJA.Pos.Acc.Sg.Fem	no	reported.thought.1	-	-	-	-
Hand	-	Hand	NN	N.Reg.Acc.Sg.Fem	no	reported.thought.1	-	-	-	-
der	-	der	ART	ART.Def.Gen.Pl.Fem	no	reported.thought.1	-	-	-	-
Sculpturen	-	Sculptur	NN	N.Reg.Gen.Pl.Fem	no	reported.thought.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.thought.1	-	-	-	-
von	-	von	APPR	APPR.Dat	no	reported.thought.1	-	-	-	-
denen	-	der	PRELS	PRO.Rel.Subst.-.Dat.Pl.Fem	no	reported.thought.1	-	-	-	-
eine	-	ein	ART	ART.Indef.Nom.Sg.Fem	no	reported.thought.1	-	-	-	-
schöne	-	schön	ADJA	ADJA.Pos.Nom.Sg.Fem	no	reported.thought.1	-	-	-	-
Samm-	-	Samm	TRUNC	TRUNC.Noun	no	reported.thought.1	-	-	-	-
lung	-	lung	NN	N.Reg.Acc.Sg.Fem	no	reported.thought.1	-	-	-	-
unter	-	unter	APPR	APPR.Unter	no	reported.thought.1	-	-	-	-
andern	-	anderer	PIS	PRO.Indef.Subst.-.Dat.Sg.*	no	reported.thought.1	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Neut	no	reported.thought.1	-	-	-	-
lateranischen	-	lateranisch	ADJA	ADJA.Pos.Dat.Sg.Neut	no	reported.thought.1	-	-	-	-
Museum	-	Museum	NN	N.Reg.Dat.Sg.Neut	no	reported.thought.1	-	-	-	-
aufgestellt	-	aufstellen	VVPP	VPP.Full.Psp	no	reported.thought.1	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	reported.thought.1	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	reported.thought.1	-	-	-	-
Jene	-	jener	PDAT	PRO.Dem.Attr.-.Acc.Pl.Masc	yes	reported.thought.2.nonfact	-	-	-	-
Sarkophage	-	Sarkophage	NN	N.Reg.Acc.Pl.Masc	no	reported.thought.2.nonfact	-	-	-	-
